"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"SNX27","",0,"scaffold0028:19488466|19488698;scaffold0028:19488466|19501060",2,"",0,"",0,"scaffold0019:30684213|30691858;scaffold0019:30704358|30705387",2,"NW_017739075.1:557369|574521;NW_017739075.1:557369|586720;NW_017739075.1:562831|574521",3
"RPS6KC1","",0,"scaffold0028:4180199|4193304",1,"",0,"1:190603788|190631768;1:190617530|190631768",2,"scaffold0019:14857181|14862219;scaffold0019:14857181|14870610;scaffold0019:14857181|14883488",3,"",0
"CACNA1E","",0,"scaffold0028:9232410|9258962",1,"",0,"",0,"scaffold0019:19935574|19964333",1,"NW_017738920.1:6636816|6637252;NW_017738920.1:6693529|6721236",2
"STX6","",0,"scaffold0028:9546564|9552561",1,"",0,"1:155049731|155053694;1:155049731|155073181",2,"scaffold0019:20265421|20271110",1,"",0
"ADAM9","",0,"scaffold0029:23408633|23426059;scaffold0029:23476854|23482873;scaffold0029:23481617|23482873;scaffold0029:23511772|23514854",4,"",0,"8:25468443|25472138",1,"scaffold0020:23803693|23808551",1,"",0
"AGPAT5","",0,"scaffold0029:2569152|2586443;scaffold0029:2573593|2586443;scaffold0029:2582642|2586443",3,"",0,"",0,"scaffold0020:353977|355939;scaffold0020:353977|359364;scaffold0020:353977|371333;scaffold0020:353977|379422;scaffold0020:365001|371333;scaffold0020:368467|371333",6,"NW_017739698.1:126708|156393;NW_017739698.1:136816|156393",2
"WWC2","",0,"scaffold0029:7663725|7672106;scaffold0029:7721860|7725208",2,"",0,"8:48352470|48353891",1,"scaffold0020:7369372|7373646",1,"",0
"TRAPPC11","",0,"scaffold0029:7926558|7927452",1,"",0,"8:47966317|47967912",1,"",0,"NW_017739036.1:3037084|3049466",1
"KMT2E","",0,"scaffold0030:17803089|17811490;scaffold0030:17833501|17834996",2,"",0,"",0,"scaffold0011:13597898|13601278;scaffold0011:13623285|13626869",2,"NW_017739142.1:2911411|2914570",1
"SEC13","",0,"scaffold0030:18429341|18431435;scaffold0030:18436508|18441878",2,"",0,"",0,"scaffold0015:35615728|35617037",1,"NW_017739012.1:455454|457161;NW_017739012.1:466354|469996",2
"SLC25A26","",0,"scaffold0030:1873314|1874582",1,"",0,"",0,"scaffold0015:51589874|51616730;scaffold0015:51593704|51616730;scaffold0015:51615488|51616730",3,"NW_017739388.1:1354694|1389177;NW_017739388.1:1383706|1389177",2
"TAMM41","",0,"scaffold0030:19734078|19741449",1,"",0,"",0,"scaffold0015:34334580|34336583",1,"NW_017739012.1:1751257|1752805;NW_017739012.1:1751257|1762625",2
"TMCC1","",0,"scaffold0030:20814636|20828503",1,"",0,"",0,"scaffold0015:33284852|33285784",1,"NW_017738937.1:347974|360548;NW_017738937.1:359613|360548",2
"ATXN7","",0,"scaffold0030:4124206|4124803",1,"",0,"14:8379653|8382480;14:8456107|8456690",2,"scaffold0015:49453627|49470456;scaffold0015:49453627|49516797;scaffold0015:49469884|49470456",3,"",0
"SUCLG2","",0,"scaffold0030:750671|766062",1,"",0,"",0,"scaffold0015:52582550|52585537;scaffold0015:52582550|52594425",2,"NW_017739388.1:211224|237298;NW_017739388.1:226308|237298",2
"RAB10","",0,"scaffold0031:10357450|10358616",1,"",0,"",0,"scaffold0016:10927425|10929353",1,"NW_017739473.1:1543463|1548621",1
"LDAH","",0,"scaffold0031:13604650|13617531",1,"",0,"",0,"scaffold0016:7616091|7632370",1,"NW_017738922.1:7281563|7298216",1
"SLC8A1","",0,"scaffold0031:1447338|1449176;scaffold0031:1447341|1449176",2,"",0,"",0,"scaffold0016:20206762|20208594",1,"NW_017738934.1:5703987|5720144",1
"MBOAT2","",0,"scaffold0031:19783145|19786600",1,"",0,"12:24928189|24974293",1,"scaffold0016:1658437|1659087",1,"",0
"PRKD3","",0,"scaffold0031:3472866|3474550",1,"13:71593016|71594000",1,"",0,"scaffold0016:18100951|18102003;scaffold0016:18140516|18141392",2,"",0
"LTBP1","",0,"scaffold0031:5698479|5703745;scaffold0031:5715672|5736784;scaffold0031:5715672|5747309;scaffold0031:5736658|5747309;scaffold0031:5741557|5747309;scaffold0031:5762347|5774146;scaffold0031:5860453|5883377;scaffold0031:5951907|5952205",8,"",0,"17:75372905|75373197;17:75532150|75534236",2,"scaffold0016:15425005|15425276",1,"",0
"TTC27","",0,"scaffold0031:6094106|6104968;scaffold0031:6104740|6120675;scaffold0031:6104740|6134001;scaffold0031:6118057|6134001;scaffold0031:6156175|6173532",5,"",0,"17:75084638|75106406",1,"scaffold0016:15226340|15228680",1,"",0
"ST7","",0,"scaffold0032:12725093|12726678;scaffold0032:12777883|12850607;scaffold0032:12815385|12821888",3,"",0,"",0,"scaffold0011:71012912|71015364",1,"NW_017739115.1:3603535|3633273;NW_017739115.1:3624351|3658476;NW_017739115.1:3630828|3658476;NW_017739115.1:3658361|3680499;NW_017739115.1:3678883|3680499",5
"AASS","",0,"scaffold0032:7340534|7358945",1,"",0,"6:23107138|23122736",1,"",0,"NW_017739224.1:2284026|2299152",1
"MYO9A","",0,"scaffold0033:13374472|13391403;scaffold0033:13403840|13406479;scaffold0033:13494697|13519374;scaffold0033:13560598|13561509",4,"",0,"",0,"scaffold0028:12896622|12908373;scaffold0028:12896622|12921505;scaffold0028:12958424|12959954;scaffold0028:13093107|13098053;scaffold0028:13178838|13179749",5,"NW_017739035.1:1914538|1915449;NW_017739035.1:1938753|1947782;NW_017739035.1:2060722|2071699;NW_017739035.1:2060722|2101217;NW_017739035.1:2070864|2071699",5
"ADPGK","",0,"scaffold0033:14400956|14411034;scaffold0033:14407442|14411034",2,"",0,"",0,"scaffold0028:13929300|13954401",1,"NW_017739035.1:1399686|1409061",1
"NEO1","",0,"scaffold0033:14940480|15008373;scaffold0033:15114698|15119081",2,"",0,"9:58885907|58897791",1,"",0,"NW_017739035.1:1032612|1034349",1
"NPTN","",0,"scaffold0033:15442595|15446754",1,"",0,"",0,"scaffold0028:14933579|14951060;scaffold0028:14938525|14951060",2,"NW_017739035.1:718368|736218;NW_017739035.1:732445|736218",2
"EDC3","",0,"scaffold0033:16629048|16629384",1,"",0,"",0,"scaffold0038:966693|967029;scaffold0038:999432|1003438;scaffold0038:999432|1021936",3,"NW_017739245.1:121322|121658",1
"PEAK1","",0,"scaffold0033:18433848|18463825;scaffold0033:18463079|18463825",2,"",0,"",0,"scaffold0038:3245292|3270434",1,"NW_017739771.1:80943|81689",1
"MINDY3","",0,"scaffold0034:12074727|12127332;scaffold0034:12094811|12127332;scaffold0034:12094811|12141488;scaffold0034:12125756|12127332;scaffold0034:12125756|12141488",5,"",0,"2:12360087|12414891;2:12400989|12414891",2,"scaffold0004:11580462|11596709;scaffold0004:11590418|11596709",2,"",0
"ZEB1","",0,"scaffold0034:7188756|7202594;scaffold0034:7202432|7246725",2,"",0,"",0,"scaffold0004:6843707|6864154",1,"NW_017739001.1:689352|716866;NW_017739001.1:782661|808667",2
"MAML1","",0,"scaffold0035:12081984|12086233",1,"6:177179888|177182626",1,"",0,"scaffold0034:5231501|5234788",1,"",0
"RNF130","",0,"scaffold0035:12296412|12337834;scaffold0035:12325739|12337834",2,"",0,"",0,"scaffold0034:4923482|4923677",1,"NW_017739641.1:571000|601651;NW_017739641.1:601400|617699",2
"PRDM5","",0,"scaffold0035:14086886|14109320;scaffold0035:14116686|14132894;scaffold0035:14120257|14132894",3,"",0,"",0,"scaffold0034:3256379|3256800",1,"NW_017739092.1:2638098|2663004",1
"KDM3B","",0,"scaffold0035:1475384|1476533;scaffold0035:1475384|1485948;scaffold0035:1475384|1487133;scaffold0035:1494583|1497182;scaffold0035:1494583|1497936",5,"",0,"18:34945424|34946614",1,"scaffold0005:30404692|30405264",1,"",0
"SIL1","",0,"scaffold0035:2041634|2056248",1,"",0,"",0,"scaffold0005:29783836|29790062;scaffold0005:29878488|29884865;scaffold0005:29952404|29953071",3,"NW_017739078.1:4266919|4286864",1
"MATR3","",0,"scaffold0035:2302912|2303981",1,"",0,"18:35717567|35717934;18:35720683|35721506",2,"scaffold0005:29626797|29629583;scaffold0005:29628116|29629583",2,"",0
"RNF14","",0,"scaffold0035:4695049|4701407",1,"",0,"",0,"scaffold0005:27516081|27516609;scaffold0005:27516081|27521433",2,"NW_017739065.1:693356|694781",1
"NDFIP1","",0,"scaffold0035:4833524|4850054;scaffold0035:4840163|4845723;scaffold0035:4840163|4850054",3,"",0,"18:38575969|38584695",1,"",0,"NW_017739065.1:798615|813434;NW_017739065.1:803148|807814",2
"AKT3","",0,"scaffold0036:10203239|10277461;scaffold0036:10203239|10302671;scaffold0036:10277335|10301249",3,"",0,"",0,"scaffold0027:12146524|12156531",1,"NW_017739162.1:4188644|4214871;NW_017739162.1:4194733|4214871",2
"CEP170","",0,"scaffold0036:10546540|10547665;scaffold0036:10559932|10573982",2,"",0,"",0,"scaffold0027:11877349|11886076;scaffold0027:11894331|11899082",2,"NW_017739162.1:3910008|3918803;NW_017739162.1:3910008|3932466",2
"GALNT2","",0,"scaffold0036:12768427|12781338;scaffold0036:12768427|12816467",2,"",0,"8:125022096|125032407",1,"scaffold0027:3334127|3336427;scaffold0027:3352532|3354224",2,"",0
"TTC13","",0,"scaffold0036:13134783|13146058;scaffold0036:13181212|13187568",2,"",0,"",0,"scaffold0027:3517979|3523833",1,"NW_017739393.1:765493|772572",1
"NEK7","",0,"scaffold0036:1581184|1597659;scaffold0036:1587213|1597659;scaffold0036:1594818|1597659",3,"",0,"",0,"scaffold0027:1473495|1475434",1,"NW_017739244.1:649518|671674;NW_017739244.1:649518|705046;NW_017739244.1:661750|671674;NW_017739244.1:661750|686356",4
"KDM5B","",0,"scaffold0036:193579|196040;scaffold0036:199557|202132;scaffold0036:203521|204758",3,"",0,"1:134547297|134548760",1,"scaffold0027:239934|241171;scaffold0027:244750|246215;scaffold0027:245532|246215",3,"",0
"PPP1R12B","",0,"scaffold0036:291584|295268;scaffold0036:325301|339824",2,"",0,"1:134797805|134807483",1,"scaffold0027:333523|345850;scaffold0027:345670|358669",2,"",0
"RAB3GAP2","",0,"scaffold0036:5781201|5787005",1,"",0,"1:184999097|184999476",1,"scaffold0027:7332727|7335424",1,"",0
"ENAH","",0,"scaffold0036:7687485|7705327;scaffold0036:7702944|7705327",2,"",0,"",0,"scaffold0027:5445900|5449434;scaffold0027:5445900|5467866",2,"NW_017738993.1:3502056|3507814",1
"AHCTF1","",0,"scaffold0036:8731592|8733940;scaffold0036:8733686|8735783;scaffold0036:8739774|8745539",3,"",0,"",0,"scaffold0027:14316905|14318906",1,"NW_017738993.1:2226258|2236618;NW_017738993.1:2234553|2243404",2
"CAMSAP2","",0,"scaffold0036:975562|976045;scaffold0036:979501|980309;scaffold0036:979501|984022",3,"",0,"",0,"scaffold0027:963536|964151;scaffold0027:969680|973799",2,"NW_017739244.1:1963840|1981416",1
"PITPNB","",0,"scaffold0037:11121974|11123812",1,"",0,"5:111494348|111497440",1,"",0,"NW_017739364.1:336109|339258",1
"KREMEN1","",0,"scaffold0037:11997125|12001251",1,"10:22422719|22426774",1,"",0,"scaffold0023:23724606|23725566",1,"",0
"SCARB1","",0,"scaffold0037:1434182|1434340;scaffold0037:1434182|1437794;scaffold0037:1439031|1440714;scaffold0037:1444449|1450419",4,"",0,"5:125360962|125366819",1,"scaffold0023:26638057|26641133;scaffold0023:26651944|26656494;scaffold0023:26652576|26656494",3,"",0
"NCOR2","",0,"scaffold0037:1599721|1601425;scaffold0037:1599721|1603657;scaffold0037:1599721|1615174;scaffold0037:1601252|1603657",4,"",0,"",0,"scaffold0023:26483965|26487757;scaffold0023:26487609|26519587;scaffold0023:26494159|26506297;scaffold0023:26511397|26519587",4,"NW_017739192.1:546308|556600",1
"SBNO1","",0,"scaffold0037:2008774|2011015;scaffold0037:2008774|2014746;scaffold0037:2019396|2020562",3,"",0,"5:124533957|124536572",1,"scaffold0023:11629166|11630741",1,"",0
"CLIP1","",0,"scaffold0037:2435054|2436592;scaffold0037:2456504|2457449",2,"11:122188127|122189072",1,"",0,"scaffold0023:11014228|11024947",1,"",0
"KDM2B","",0,"scaffold0037:2821227|2834973;scaffold0037:2834562|2834973;scaffold0037:2846004|2847451;scaffold0037:2861379|2861837",4,"",0,"5:123085789|123087226;5:123099075|123099651",2,"scaffold0023:10578318|10583563",1,"",0
"NAA25","",0,"scaffold0037:3938441|3940373",1,"",0,"5:121545255|121547267;5:121564033|121569648",2,"scaffold0023:9010244|9014037",1,"",0
"GIT2","",0,"scaffold0037:8423381|8426258;scaffold0037:8439680|8447828;scaffold0037:8447579|8447828",3,"",0,"5:114902407|114907811",1,"scaffold0023:3174735|3175607;scaffold0023:3183412|3183661;scaffold0023:3183412|3194117;scaffold0023:3206975|3216706;scaffold0023:3210471|3210803;scaffold0023:3210471|3216706;scaffold0023:3213457|3214490;scaffold0023:3213457|3216706",8,"",0
"CUL1","",0,"scaffold0038:12675179|12681113;scaffold0038:12675179|12683247;scaffold0038:12677993|12679325;scaffold0038:12680497|12681113;scaffold0038:12680497|12683247",5,"",0,"6:47478101|47479524",1,"",0,"NW_017739069.1:1376608|1405509",1
"PDIA4","",0,"scaffold0038:12829575|12831521",1,"3:175400683|175403841",1,"",0,"scaffold0011:46612072|46616234",1,"",0
"EXOC4","",0,"scaffold0038:2410719|2446226;scaffold0038:2553088|2558346",2,"",0,"6:33415314|33418974",1,"scaffold0011:57712032|57712252;scaffold0011:58018052|58024584",2,"",0
"CNOT4","",0,"scaffold0038:4082238|4086691",1,"",0,"6:35054915|35057161",1,"scaffold0011:56460750|56470320",1,"",0
"CREB3L2","",0,"scaffold0038:6106390|6109139;scaffold0038:6106390|6117499;scaffold0038:6131572|6131789",3,"",0,"6:37330491|37341078",1,"scaffold0011:54573180|54582666",1,"",0
"TRIM24","",0,"scaffold0038:6437630|6454565",1,"",0,"",0,"scaffold0011:53921486|53923222",1,"NW_017738940.1:1183027|1183201",1
"UBN2","",0,"scaffold0038:6918369|6924880;scaffold0038:6929978|6938362;scaffold0038:6933373|6935674;scaffold0038:6933373|6938362",4,"",0,"6:38417389|38429906;6:38438409|38447157",2,"scaffold0011:53402598|53424796",1,"",0
"PRPSAP2","",0,"scaffold0039:10199171|10209849;scaffold0039:10209700|10215912;scaffold0039:10209700|10230127;scaffold0039:10209700|10233563;scaffold0039:10209700|10233900;scaffold0039:10221855|10230127;scaffold0039:10221855|10233900;scaffold0039:10232458|10233900",8,"",0,"",0,"scaffold0037:2040577|2051215;scaffold0037:2040577|2073041;scaffold0037:2040915|2044797;scaffold0037:2040915|2051215;scaffold0037:2040915|2073041;scaffold0037:2044730|2051215;scaffold0037:2049167|2055992;scaffold0037:2072892|2084586",8,"NW_017739305.1:520838|527678;NW_017739305.1:520838|529841;NW_017739305.1:520838|537978;NW_017739305.1:527505|534785;NW_017739305.1:527505|537978",5
"TOP3A","",0,"scaffold0039:10405418|10407856;scaffold0039:10409178|10417564;scaffold0039:10410178|10410386;scaffold0039:10416286|10417564",4,"",0,"",0,"scaffold0037:1912312|1915183",1,"NW_017739305.1:394153|395374",1
"STX8","",0,"scaffold0039:2332274|2348808;scaffold0039:2332274|2386554;scaffold0039:2348683|2386554",3,"",0,"",0,"scaffold0033:2977785|2990716",1,"NW_017739337.1:3721343|3759273;NW_017739337.1:3759148|3771848",2
"EPN2","",0,"scaffold0039:9929799|9932393",1,"",0,"11:61423343|61426209",1,"",0,"NW_017739305.1:738620|739384;NW_017739305.1:759514|763022",2
"UAP1","",0,"scaffold0040:11115839|11117860;scaffold0040:11121768|11123391;scaffold0040:11121768|11125657;scaffold0040:11133542|11133877",4,"",0,"1:169984492|169994517",1,"scaffold0019:1202204|1211363",1,"",0
"PIK3C2B","",0,"scaffold0040:3048261|3048457",1,"",0,"",0,"scaffold0019:8150424|8152936;scaffold0019:8164139|8168051;scaffold0019:8167870|8169016",3,"NW_017739442.1:845556|857790;NW_017739442.1:859013|863628",2
"RNF115","",0,"scaffold0040:6655724|6685105;scaffold0040:6666047|6685105",2,"",0,"",0,"scaffold0019:5268116|5268328",1,"NW_017739075.1:2043591|2059809",1
"DCAF6","",0,"scaffold0040:8366965|8369841",1,"",0,"",0,"scaffold0019:3733388|3739839;scaffold0019:3777144|3778643",2,"NW_017739173.1:597134|612716;NW_017739173.1:635696|642236",2
"SMARCB1","",0,"scaffold0041:10198688|10200605;scaffold0041:10198688|10210982;scaffold0041:10200475|10204178;scaffold0041:10200475|10206008;scaffold0041:10204040|10206008;scaffold0041:10204040|10210982",6,"",0,"",0,"scaffold0023:11736873|11740113;scaffold0023:11739975|11744724",2,"NW_017739403.1:58724|64048",1
"FAM118B","",0,"scaffold0041:7403565|7407711",1,"",0,"9:35146526|35156002",1,"scaffold0023:14624922|14628066",1,"",0
"CRKL","",0,"scaffold0041:9662849|9663315",1,"",0,"16:17286756|17287222",1,"",0,"NW_017739403.1:714788|715254",1
"TAF4","",0,"scaffold0042:1477629|1479123;scaffold0042:1487946|1490542",2,"",0,"2:179565771|179568123;2:179580203|179581747",2,"scaffold0008:1769522|1770997",1,"",0
"ZBTB46","",0,"scaffold0042:380329|388298;scaffold0042:388013|388298",2,"",0,"",0,"scaffold0008:603466|603751",1,"NW_017739293.1:326474|334286",1
"NFATC2","",0,"scaffold0042:9055985|9061408;scaffold0042:9055985|9099631;scaffold0042:9056499|9061408;scaffold0042:9056499|9099631;scaffold0042:9056499|9113326;scaffold0042:9098268|9099631;scaffold0042:9130078|9133525;scaffold0042:9132835|9133525",8,"",0,"",0,"scaffold0008:9389094|9390402",1,"NW_017738961.1:3703055|3708943",1
"RSU1","",0,"scaffold0043:8876079|8889399",1,"",0,"",0,"scaffold0006:98798336|98801554",1,"NW_017739151.1:886403|928830;NW_017739151.1:926253|928830",2
"TNRC6A","",0,"scaffold0046:2258421|2258808",1,"",0,"7:122742972|122762100",1,"",0,"NW_017739226.1:891202|917138",1
"EEF2K","",0,"scaffold0046:4331775|4335354;scaffold0046:4340716|4344944",2,"",0,"7:120490818|120491276;7:120494406|120498769",2,"",0,"NW_017739254.1:1181918|1184985",1
"GRK4","",0,"scaffold0048:6569340|6573263",1,"",0,"",0,"scaffold0006:1496732|1499684;scaffold0006:1496732|1506505",2,"NW_017739443.1:1415561|1419450;NW_017739443.1:1415561|1427329;NW_017739443.1:1415561|1436540;NW_017739443.1:1415561|1452090;NW_017739443.1:1427222|1436540",5
"ADD1","",0,"scaffold0048:6637265|6638098;scaffold0048:6651553|6658306;scaffold0048:6651553|6665993;scaffold0048:6658154|6665993;scaffold0048:6662066|6665993",5,"",0,"",0,"scaffold0006:1457863|1458332",1,"NW_017739443.1:1323351|1327534;NW_017739443.1:1323351|1334617",2
"ST7L","",0,"scaffold0049:378128|381742;scaffold0049:378128|388527",2,"",0,"",0,"scaffold0019:36001813|36007308;scaffold0019:36022281|36022743",2,"NW_017738990.1:5025543|5033036;NW_017738990.1:5071152|5080570",2
"DPYD","",0,"scaffold0049:5812518|5820788",1,"",0,"",0,"scaffold0019:41716911|41717122;scaffold0019:41818584|41819865",2,"NW_017739167.1:2388174|2390207;NW_017739167.1:2446967|2475990",2
"KCNQ1","",0,"scaffold0050:1512822|1551843;scaffold0050:1540541|1542330;scaffold0050:1540541|1551843;scaffold0050:1540541|1588772;scaffold0050:1683038|1688215",5,"",0,"",0,"scaffold0017:56158082|56160116;scaffold0017:56278353|56280098",2,"NW_017739508.1:261756|263538;NW_017739508.1:261756|276583",2
"NADSYN1","",0,"scaffold0050:2002905|2003842",1,"",0,"",0,"scaffold0017:55841830|55842584",1,"NW_017739349.1:293376|295255",1
"SHANK2","",0,"scaffold0050:2139204|2180360;scaffold0050:2233920|2244527;scaffold0050:2233920|2307168;scaffold0050:2242591|2244527;scaffold0050:2287470|2307168;scaffold0050:2305442|2307168",6,"",0,"7:143606025|143611532;7:143606025|143635656;7:143733491|143746267;7:143740556|143746267;7:143838791|143840503",5,"",0,"NW_017739349.1:468151|498462;NW_017739349.1:468151|519894;NW_017739349.1:468151|533552;NW_017739349.1:468151|555865;NW_017739349.1:498242|519894;NW_017739349.1:519785|533552;NW_017739349.1:532293|555865;NW_017739349.1:593006|657929;NW_017739349.1:646517|657929",9
"PPFIA1","",0,"scaffold0050:2444841|2447576;scaffold0050:2456108|2459370;scaffold0050:2460391|2470260;scaffold0050:2469870|2470260;scaffold0050:2492559|2495471",5,"",0,"",0,"scaffold0017:49020571|49022114",1,"NW_017739349.1:964069|968072;NW_017739349.1:974979|981961",2
"STIP1","",0,"scaffold0050:6180219|6180392;scaffold0050:6184440|6189197;scaffold0050:6187470|6189197",3,"14:10345846|10346202",1,"19:7003659|7010017",1,"",0,"",0
"USP28","",0,"scaffold0051:236854|238057",1,"",0,"",0,"scaffold0024:6136675|6139441",1,"NW_017739292.1:1064222|1064596",1
"CBL","",0,"scaffold0051:5478515|5480493;scaffold0051:5520121|5520719;scaffold0051:5520121|5522923",3,"",0,"",0,"scaffold0024:1008709|1011499;scaffold0024:1020936|1021916;scaffold0024:1028953|1031107;scaffold0024:1057634|1057882",4,"NW_017739600.1:995880|1002239;NW_017739600.1:995880|1014231",2
"ARHGEF12","",0,"scaffold0051:6798529|6799960;scaffold0051:6798529|6827405;scaffold0051:6815248|6818254;scaffold0051:6815248|6827405;scaffold0051:6818196|6823570;scaffold0051:6825427|6827405",6,"",0,"",0,"scaffold0024:184020|184551",1,"NW_017739728.1:390608|403088;NW_017739728.1:402947|424115;NW_017739728.1:417306|424115;NW_017739728.1:440326|449810;NW_017739728.1:449655|452770;NW_017739728.1:458527|469442",6
"ZRANB1","",0,"scaffold0052:2149863|2150714;scaffold0052:2149863|2162077;scaffold0052:2149863|2166590;scaffold0052:2149863|2170601;scaffold0052:2165782|2166590",5,"",0,"",0,"scaffold0014:1897071|1897922",1,"NW_017739101.1:1131739|1132590",1
"CACUL1","",0,"scaffold0052:6725244|6726373",1,"",0,"",0,"scaffold0014:6392953|6404271",1,"NW_017738957.1:17493196|17517904;NW_017738957.1:17516782|17517904",2
"HERC2","",0,"scaffold0053:159906|169648;scaffold0053:169121|169648;scaffold0053:170248|172945;scaffold0053:172035|172945;scaffold0053:179391|179748;scaffold0053:277260|280266",6,"",0,"7:55717731|55722178;7:55747124|55748234",2,"",0,"NW_017739290.1:241229|242620;NW_017739290.1:241229|250447;NW_017739290.1:281002|283905",3
"ADAMTS17","",0,"scaffold0053:3390456|3390622;scaffold0053:3390456|3409149;scaffold0053:3390456|3418126;scaffold0053:3390456|3423037;scaffold0053:3390456|3447261",5,"",0,"",0,"scaffold0031:1788322|1790227;scaffold0031:1795566|1796630;scaffold0031:1813178|1813960",3,"NW_017738967.1:1326034|1374612;NW_017738967.1:1368781|1374612",2
"IGF1R","",0,"scaffold0053:4168430|4174555;scaffold0053:4179541|4182325",2,"",0,"",0,"scaffold0031:2210110|2211012;scaffold0031:2215410|2216677",2,"NW_017738967.1:2008077|2008623",1
"FOXP1","",0,"scaffold0054:3015637|3039421;scaffold0054:3039316|3065126;scaffold0054:3039316|3070763;scaffold0054:3039316|3077391;scaffold0054:3039316|3128612;scaffold0054:3064918|3070763;scaffold0054:3064918|3077391;scaffold0054:3064918|3128612;scaffold0054:3070609|3076237;scaffold0054:3070609|3077391",10,"",0,"6:98980160|98987018",1,"scaffold0015:55790839|55794743;scaffold0015:55790839|55801192;scaffold0015:55820438|55873628;scaffold0015:55832405|55873628;scaffold0015:55859392|55867205;scaffold0015:55859392|55873628;scaffold0015:55867051|55873628",7,"",0
"IQGAP1","",0,"scaffold0055:1022530|1023351",1,"7:69291023|69293052",1,"",0,"scaffold0031:8236753|8240314;scaffold0031:8239317|8240314;scaffold0031:8258492|8258930",3,"",0
"MCTP2","",0,"scaffold0055:3323161|3335503;scaffold0055:3333070|3335503;scaffold0055:3371955|3374467;scaffold0055:3385522|3390117;scaffold0055:3385522|3408010;scaffold0055:3400026|3408010;scaffold0055:3407481|3408010",7,"",0,"7:71752891|71777008",1,"scaffold0031:4578366|4580125;scaffold0031:4589267|4590905;scaffold0031:4673232|4675928",3,"",0
"SPTLC1","",0,"scaffold0058:1483162|1486859;scaffold0058:1483162|1517197;scaffold0058:1486180|1486859",3,"",0,"",0,"scaffold0040:449043|466330",1,"NW_017739516.1:1435282|1441865",1
"MFSD14B","",0,"scaffold0058:453084|454853;scaffold0058:473314|476876;scaffold0058:473314|492065;scaffold0058:473314|505972;scaffold0058:476748|505972",5,"",0,"",0,"scaffold0051:443294|446472",1,"NW_017739944.1:49489|59634;NW_017739944.1:71787|74144",2
"SPIN1","",0,"scaffold0058:4633301|4639267",1,"",0,"",0,"scaffold0040:2707709|2707943;scaffold0040:2707709|2712205",2,"NW_017738951.1:138194|143270",1
"TUBGCP5","",0,"scaffold0058:580010|588354;scaffold0058:601484|619458",2,"",0,"",0,"scaffold0051:242204|243237;scaffold0051:262999|267810;scaffold0051:279441|281092",3,"NW_017739290.1:79637|97019;NW_017739290.1:92514|95379",2
"ARHGEF9","",0,"scaffold0059:3645631|3728070",1,"",0,"",0,"scaffold0009:11214201|11219124",1,"NW_017739583.1:288349|299332;NW_017739583.1:299140|337306",2
"F8","",0,"scaffold0060:373066|388322",1,"",0,"",0,"scaffold0030:10954646|10957505",1,"NW_017739593.1:187350|189005",1
"DNAJB6","",0,"scaffold0061:610514|613147",1,"",0,"",0,"scaffold0042:1025803|1031593",1,"NW_017739103.1:2200954|2213631",1
"UBE3C","",0,"scaffold0061:693677|710230;scaffold0061:693677|715110;scaffold0061:709723|715110;scaffold0061:731261|733568",4,"",0,"",0,"scaffold0042:1113040|1118758",1,"NW_017739103.1:2089759|2091814;NW_017739103.1:2089759|2099643",2
"NOM1","",0,"scaffold0061:818546|826591",1,"",0,"5:29642594|29645147",1,"scaffold0042:1308201|1310765",1,"",0
"NCK2","",0,"scaffold0062:3040012|3065726;scaffold0062:3065484|3065726;scaffold0062:3087411|3088130",3,"",0,"1:43548780|43572953",1,"",0,"NW_017739519.1:562969|581560;NW_017739519.1:581318|581560;NW_017739519.1:581318|605814;NW_017739519.1:598564|605814",4
"EIF2B3","",0,"scaffold0063:1018015|1022463",1,"",0,"",0,"scaffold0010:52377304|52386659",1,"NW_017739612.1:109504|113688;NW_017739612.1:95974|113688",2
"FOXJ3","",0,"scaffold0064:1750514|1777593",1,"",0,"",0,"scaffold0010:50115634|50132441",1,"NW_017739044.1:1848899|1861413;NW_017739044.1:1861088|1861413",2
"RLF","",0,"scaffold0064:265382|267243;scaffold0064:265382|271221;scaffold0064:265382|274553;scaffold0064:271088|274553",4,"",0,"4:121039802|121047455",1,"scaffold0010:53524841|53528457",1,"",0
"SORL1","",0,"scaffold0065:1243530|1250996;scaffold0065:1243530|1266056;scaffold0065:1243530|1284080;scaffold0065:1257258|1266056;scaffold0065:1282842|1284080;scaffold0065:1282842|1300385;scaffold0065:1282842|1310209;scaffold0065:1297694|1300385;scaffold0065:1317015|1324763;scaffold0065:1327873|1333624;scaffold0065:1339564|1354542",11,"",0,"9:41968566|41983642",1,"scaffold0023:846843|853171;scaffold0023:846843|858574;scaffold0023:922751|933996;scaffold0023:932648|933996",4,"",0
"AOPEP","",0,"scaffold0068:1553396|1618989;scaffold0068:1618886|1646420;scaffold0068:1642327|1646420;scaffold0068:1832604|1833538",4,"15:112904521|112909091",1,"13:63208848|63216099;13:63429955|63446670",2,"",0,"",0
"CDC14B","",0,"scaffold0068:74224|106834",1,"",0,"13:64391447|64395132",1,"scaffold0013:3421305|3438267;scaffold0013:3435244|3438267",2,"",0
"CNOT11","",0,"scaffold0069:587982|589956",1,"13:5068719|5076162",1,"",0,"scaffold0036:228334|230536",1,"",0
