"gene_name","hsa","mfu","mma","mmu","mpi","rsi","n_species"
"MTBP",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"LYN",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"RB1CC1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"NSMAF",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TOX",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"RAB2A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CHD7",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"SPIDR",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"PRKDC",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"UBE2V2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"COPS5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CSPP1",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"ARFGEF1",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2
"PREX2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"OTUD6B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EYA1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"KCNB2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RUNX1T1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"STAU2",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"AC036214.3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PAG1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ATAD2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"MTSS1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"WASHC5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NSMCE2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"VIRMA",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"FAM49B",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"DPY19L4",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"INTS8",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"EFR3A",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"PHF20L1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ST3GAL1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TRAPPC9",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"PTK2",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"DENND3",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SLC45A4",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2
"ZC3H3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MROH6",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EEF1D",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SCRIB",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NRBP2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PARP10",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GPAA1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PTDSS1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"MROH1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BOP1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FBXL6",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"CPSF1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SDC2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CPQ",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"STK3",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3
"evm.TU.scaffold0014.118",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"VPS13B",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"MMP16",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RNF19A",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"PABPC1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"YWHAZ",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"RRM2B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"UBR5",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"AZIN1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RIMS2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"evm.TU.scaffold0014.153",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZFPM2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"SNAP23",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"STARD9",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"UBR1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"TMEM62",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"TUBGCP4",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"TP53BP1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PDIA3",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ELL3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"WDR76",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SLC12A6",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CASC4",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CTDSPL2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"KATNBL1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EMC7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SECISBP2L",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ATP8B4",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"GABPB1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"USP8",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SPPL2A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AP4E1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DMXL2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TMOD3",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"LEO1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"MYO5A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CCPG1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"evm.TU.scaffold0015.261",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TCF12",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ALDH1A2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ADAM10",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SLTM",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"RNF111",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"MYO1E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"VPS13C",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"TPM1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"USP3",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"HERC1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SNX1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CSNK1G1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"TRIP4",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"MTFMT",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CLPX",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"IGDCC4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DPP8",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"INTS14",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DENND4A",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"RAB11A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DIS3L",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZWILCH",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SMAD3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AAGAB",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"TEP1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"KIF23",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MAP4K5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ATL1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NIN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PSMC6",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"FERMT2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DDHD1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SAMD4A",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"WDHD1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"KTN1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"TMEM260",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DAAM1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DHRS7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MNAT1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"PRKCH",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SYT16",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"evm.TU.scaffold0015.505",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SYNE2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"MTHFD1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FNTB",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"FUT8",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"C15orf41",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"VTI1B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RAD51B",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"evm.TU.scaffold0015.552",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ACTN1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DCAF5",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"EXD2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GALNT16",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SUSD6",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"EIF2AK4",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"BUB1B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BAHD1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"KNL1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RAD51",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"INO80",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"NUSAP1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NDUFAF1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MGA",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"TMEM87A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CAPN3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZNF106",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZMYND11",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"SEC24B",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"LEF1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PAPSS1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"TBCK",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"INTS12",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PPA2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"TET2",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2
"MANBA",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"NFKB1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SLC39A8",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"BANK1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EIF4E",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"RAP1GDS1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"PDLIM5",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3
"SMARCAD1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"FAM13A",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"HERC3",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"HERC6",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NUDT9",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"AFF1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ARHGAP24",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"WDFY3",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"evm.TU.scaffold0016.212",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"HELQ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"HPSE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"COPS4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"LIN54",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3
"SEC31A",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"ENOPH1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"HNRNPD",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TAF3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ANTXR2",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"KIN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BMP2K",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CNOT6L",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"CCNI2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SCARB2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NUP54",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ART3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SFMBT2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"NAAA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"USO1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"RCHY1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PARM1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ANKRD17",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"PFKFB3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CELF2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"Celf2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RBM17",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"IL2RA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IL15RA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FBH1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"evm.TU.scaffold0016.29",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FAM208B",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"ASB13",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PITRM1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"WDR37",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"GTPBP4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DIP2C",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"CMTM4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DYNC1LI2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ZDHHC1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PPP2R1A",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CTCF",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GFOD2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NFATC3",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"SLC7A6",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CDH1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"TANGO6",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"HAS3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"UTP4",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SNTB2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"NFAT5",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"NQO1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"WWP2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"ZFHX3",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"DHX38",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AP1G1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"PHLPP2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZNF19",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"VAC14",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SF3B3",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"COG4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DDX19A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AC012184.2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GLG1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"RFWD3",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"WDR59",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"CFDP1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"KARS",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"WWOX",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"CDYL2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"GAN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PLCG2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SLC38A8",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MBTPS1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"USP10",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IRF8",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AP2A1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"MTHFSD",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"MAP1LC3B2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SCAF1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"KLHDC4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PRR12",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BANP",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"ZFPM1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZC3H18",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"CYBA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CTU2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PIEZO1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CBFA2T3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ACSF3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ANKRD11",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SPG7",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"PDCD5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ANKRD27",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"U2AF2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TRPM4",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"LSM14A",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"KIAA0355",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"UBA2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"GYS1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"KMT2B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"WDR62",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CAPNS1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NUCB1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"ZNF568",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NLRC5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BBS2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"OGFOD1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GNAO1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SPHK2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FTO",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"CHD9",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CCDC114",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CYLD",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"BRD7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZNF423",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"N4BP1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"LONP2",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"PHKB",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"ITFG1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DNAJA2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SHCBP1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"URI1",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"ZNF507",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"DPY19L3",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ZNF276",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"FANCA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SAE1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"TCF25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DEF8",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GAS8",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZC3H4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"STRN4",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ISOC2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"VASP",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PPP1R37",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"RELB",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CEACAM16",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"PPP6R1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CIC",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MEGF8",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TGFB1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"HNRNPUL1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"RDH13",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PSMC4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MED29",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SAMD4B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PAK4",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"FAM192A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CCDC102A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CNOT1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"PCDH7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"QDPR",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"LCORL",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"ARAP2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FAM114A1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"RFC1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PDS5A",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"APBB2",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"SLC30A9",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"ATP8A1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GNPDA2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ATP10D",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"NFXL1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TXK",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"FRYL",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"TAPT1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DCUN1D4",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"USP46",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SCFD2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"FIP1L1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PDGFRA",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2
"CLOCK",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"CEP135",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SRP72",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SLIT2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CENPC",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"UBA6",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
