"gene_id","gene_name"
"ENSMPIG00006015305243","PCDH7"
"ENSMPIG00006030924241","JCHAIN"
"ENSMPIG00006001520243","SLC26A1"
"ENSMPIG00006000519243","PDE6B"
"ENSMPIG00006035424241","CXCL10"
"ENSMPIG00006003222243","NAT8L"
"ENSMPIG00006008019243","MSX1"
"ENSMPIG00006060424241","MASTL"
"ENSMPIG00006033605243","CXCL2"
"ENSMPIG00006057522243","LEF1"
"ENSMPIG00006014123243","SLC34A2"
"ENSMPIG00006045500244","evm.TU.scaffold0006.512"
"ENSMPIG00006028023243","UBA6"
"ENSMPIG00006008322243","ZBTB49"
"ENSMPIG00006018324241","RBM47"
"ENSMPIG00006029719243","UGT2B4"
"ENSMPIG00006032024241","GC"
"ENSMPIG00006031815243","SLC4A4"
"ENSMPIG00006038024241","ANTXR2"
"ENSMPIG00006017522223","UGDH"
"ENSMPIG00006015900244","gene_5586"
"ENSMPIG00006023900244","evm.TU.scaffold0006.283"
"ENSMPIG00006063820223","MALRD1"
"ENSMPIG00006056922243","SEC24B"
"ENSMPIG00006062801243","KCTD20"
"ENSMPIG00006015213243","PCDH7"
"ENSMPIG00006006423233","TADA2B"
"ENSMPIG00006040322243","MRPS18C"
"ENSMPIG00006009200244","evm.TU.scaffold0006.113"
"ENSMPIG00006050624241","USP6NL"
"ENSMPIG00006041614243","PTPN13"
"ENSMPIG00006053614243","AKR1C8P"
"ENSMPIG00006036122243","SHROOM3"
"ENSMPIG00006056722243","CASP6"
"ENSMPIG00006024800004","evm.TU.scaffold0006.296"
"ENSMPIG00006046413243","UNC5C"
"ENSMPIG00006018223243","CHRNA9"
"ENSMPIG00006057324241","RPL34"
"ENSMPIG00006010823233","TAPT1"
"ENSMPIG00006004422223","MFSD10"
"ENSMPIG00006035624241","NUP54"
"ENSMPIG00006040600244","evm.TU.scaffold0006.463"
"ENSMPIG00006059923243","APBB1IP"
"ENSMPIG00006020421243","GABRA2"
"ENSMPIG00006035919193","STBD1"
"ENSMPIG00006032722243","AFP"
"ENSMPIG00006055002241","evm.TU.scaffold0006.632"
"ENSMPIG00006045103243","evm.TU.scaffold0006.508"
"ENSMPIG00006001622243","FGFRL1"
"ENSMPIG00006003522243","MXD4"
"ENSMPIG00006063723243","PLXDC2"
"ENSMPIG00006043811243","HERC5"
"ENSMPIG00006037223243","FRAS1"
"ENSMPIG00006049601243","evm.TU.scaffold0006.556"
"ENSMPIG00006039517243","SEC31A"
"ENSMPIG00006024124241","KDR"
"ENSMPIG00006002222223","UVSSA"
"ENSMPIG00006015823233","C4orf19"
"ENSMPIG00006009721243","NKX3-2"
"ENSMPIG00006007820243","STK32B"
"ENSMPIG00006044723243","SNCA"
"ENSMPIG00006022324241","CWH43"
"ENSMPIG00006051800244","evm.TU.scaffold0006.589"
"ENSMPIG00006043615243","HERC6"
"ENSMPIG00006011324241","LAP3"
"ENSMPIG00006033108243","C1D"
"ENSMPIG00006037519243","ANXA3"
"ENSMPIG00006005621213","TRMT44"
"ENSMPIG00006039123243","HNRNPDL"
"ENSMPIG00006030517173","CSN2"
"ENSMPIG00006003824241","RNF4"
"ENSMPIG00006012311243","SLIT2"
"ENSMPIG00006008417173","LYAR"
"ENSMPIG00006045214243","GRID2"
"ENSMPIG00006060623243","GAD2"
"ENSMPIG00006020621243","GABRA4"
"ENSMPIG00006044100244","evm.TU.scaffold0006.498"
"ENSMPIG00006035022243","PPEF2"
"ENSMPIG00006041024241","CDS1"
"ENSMPIG00006014813213","NDUFC1"
"ENSMPIG00006003424241","HAUS3"
"ENSMPIG00006001321243","DGKQ"
"ENSMPIG00006040820243","NKX6-1"
"ENSMPIG00006049017243","H2AFZ"
"ENSMPIG00006004100244","evm.TU.scaffold0006.47"
"ENSMPIG00006002317243","NKX1-1"
"ENSMPIG00006064923243","HACD1"
"ENSMPIG00006060321223","ACBD5"
"ENSMPIG00006029600244","evm.TU.scaffold0006.348"
"ENSMPIG00006042524241","NUDT9"
"ENSMPIG00006026122243","REST"
"ENSMPIG00006051223243","TAF3"
"ENSMPIG00006043323233","ABCG2"
"ENSMPIG00006061609243","ETL4"
"ENSMPIG00006032910233","5830473C10RIK"
"ENSMPIG00006013922233","ZCCHC4"
"ENSMPIG00006047616243","ADH4"
"ENSMPIG00006043223243","PKD2"
"ENSMPIG00006019124241","TMEM33"
"ENSMPIG00006029805243","UGT2A3"
"ENSMPIG00006030000244","evm.TU.scaffold0006.352"
"ENSMPIG00006025524241","SRP72"
"ENSMPIG00006059400234","evm.TU.scaffold0006.691"
"ENSMPIG00006017724243","ATP5MC2"
"ENSMPIG00006031524241","DCK"
"ENSMPIG00006005412243","HMX1"
"ENSMPIG00006032323233","COX18"
"ENSMPIG00006028924241","YTHDC1"
"ENSMPIG00006065700224","evm.TU.scaffold0006.765"
"ENSMPIG00006034614143","ODAPH"
"ENSMPIG00006056022243","ENPEP"
"ENSMPIG00006065624241","PTER"
"ENSMPIG00006035521243","CXCL11"
"ENSMPIG00006010324241","FBXL5"
"ENSMPIG00006012200244","evm.TU.scaffold0006.150"
"ENSMPIG00006051719243","SFMBT2"
"ENSMPIG00006033716243","MTHFD2L"
"ENSMPIG00006065521243","C1QL3"
"ENSMPIG00006040123243","HPSE"
"ENSMPIG00006020824241","COMMD8"
"ENSMPIG00006045019243","CCSER1"
"ENSMPIG00006060715243","MYO3A"
"ENSMPIG00006052422223","IL15RA"
"ENSMPIG00006032124243","NPFFR2"
"ENSMPIG00006021124241","NFXL1"
"ENSMPIG00006023224241","SCFD2"
"ENSMPIG00006038913143","VAMP9"
"ENSMPIG00006017323243","RPL9"
"ENSMPIG00006010623243","CD38"
"ENSMPIG00006007221213","MAN2B2"
"ENSMPIG00006044600244","evm.TU.scaffold0006.504"
"ENSMPIG00006058816243","ARHGEF38"
"ENSMPIG00006004823233","MSANTD1"
"ENSMPIG00006012721243","KCNIP4"
"ENSMPIG00006007622223","EVC"
"ENSMPIG00006019800244","gene_5321"
"ENSMPIG00006003123233","NELFA"
"ENSMPIG00006018516243","APBB2"
"ENSMPIG00006039416243","SCD5"
"ENSMPIG00006036024241","CCDC158"
"ENSMPIG00006055202243","DIP2C"
"ENSMPIG00006032422243","ANKRD17"
"ENSMPIG00006039723243","LIN54"
"ENSMPIG00006062923243","COMMD3-BMI1"
"ENSMPIG00006007423233","WFS1"
"ENSMPIG00006029104241","evm.TU.scaffold0006.343"
"ENSMPIG00006063024241","DNAJC1"
"ENSMPIG00006043400234","evm.TU.scaffold0006.491"
"ENSMPIG00006046913133","STPG2"
"ENSMPIG00006051424241","KIN"
"ENSMPIG00006014624241","TBC1D19"
"ENSMPIG00006024922243","EXOC1L"
"ENSMPIG00006056222243","EGF"
"ENSMPIG00006046822223","PTCHD3"
"ENSMPIG00006062000224","evm.TU.scaffold0006.723"
"ENSMPIG00006044523233","GPRIN3"
"ENSMPIG00006002817243","FGFR3"
"ENSMPIG00006022014243","FRYL"
"ENSMPIG00006037802243","evm.TU.scaffold0006.434"
"ENSMPIG00006058724241","INTS12"
"ENSMPIG00006013319243","DHX15"
"ENSMPIG00006049200244","evm.TU.scaffold0006.552"
"ENSMPIG00006062500244","gene_5802"
"ENSMPIG00006040700244","evm.TU.scaffold0006.464"
"ENSMPIG00006037901243","GK2"
"ENSMPIG00006025223243","KIAA1211"
"ENSMPIG00006053416163","UCN3"
"ENSMPIG00006033418243","CXCL2"
"ENSMPIG00006024424241","CLOCK"
"ENSMPIG00006007922223","CYTL1"
"ENSMPIG00006010424241","BST1"
"ENSMPIG00006006220243","SORCS2"
"ENSMPIG00006048017243","ADH6"
"ENSMPIG00006033214243","CXCL8"
"ENSMPIG00006020022243","YIPF7"
"ENSMPIG00006011824241","NCAPG"
"ENSMPIG00006016219243","TBC1D1"
"ENSMPIG00006037023243","CNOT6L"
"ENSMPIG00006045919243","SMARCAD1"
"ENSMPIG00006057922243","PAPSS1"
"ENSMPIG00006020223243","GNPDA2"
"ENSMPIG00006024023243","KIT"
"ENSMPIG00006046113243","PDLIM5"
"ENSMPIG00006047710243","ADH6"
"ENSMPIG00006034517193","THAP6"
"ENSMPIG00006035222243","CXCL9"
"ENSMPIG00006026223233","NOA1"
"ENSMPIG00006029500244","evm.TU.scaffold0006.347"
"ENSMPIG00006032501233","evm.TU.scaffold0006.381"
"ENSMPIG00006052124241","RBM17"
"ENSMPIG00006023700174","evm.TU.scaffold0006.280"
"ENSMPIG00006056423243","GAR1"
"ENSMPIG00006010017243","CPEB2"
"ENSMPIG00006063123243","MLLT10"
"ENSMPIG00006049100244","evm.TU.scaffold0006.550"
"ENSMPIG00006018624241","UCHL1"
"ENSMPIG00006040223233","HELQ"
"ENSMPIG00006014523243","CCKAR"
"ENSMPIG00006063620243","NEBL"
"ENSMPIG00006022518243","LRRC66"
"ENSMPIG00006007722223","EVC2"
"ENSMPIG00006050523243","ECHDC3"
"ENSMPIG00006063223243","SKIDA1"
"ENSMPIG00006027000244","evm.TU.scaffold0006.324"
"ENSMPIG00006047123243","TSPAN5"
"ENSMPIG00006058919243","PPA2"
"ENSMPIG00006000823233","SLC49A3"
"ENSMPIG00006042200244","evm.TU.scaffold0006.479"
"ENSMPIG00006039324241","TMEM150C"
"ENSMPIG00006006124241","AFAP1"
"ENSMPIG00006022724241","SPATA18"
"ENSMPIG00006050700244","evm.TU.scaffold0006.571"
"ENSMPIG00006056118243","ELOVL6"
"ENSMPIG00006056621243","PLA2G12A"
"ENSMPIG00006024324241","TMEM165"
"ENSMPIG00006047024241","RAP1GDS1"
"ENSMPIG00006034300234","gene_5389"
"ENSMPIG00006038122243","PRDM8"
"ENSMPIG00006049421213","EMCN"
"ENSMPIG00006013802241","evm.TU.scaffold0006.169"
"ENSMPIG00006013224241","PPARGC1A"
"ENSMPIG00006007518243","CRMP1"
"ENSMPIG00006016801243","evm.TU.scaffold0006.204"
"ENSMPIG00006044822233","MMRN1"
"ENSMPIG00006034223233","PARM1"
"ENSMPIG00006016513223","TLR6"
"ENSMPIG00006060523243","YME1L1"
"ENSMPIG00006061323233","THNSL1"
"ENSMPIG00006059801013","evm.TU.scaffold0006.698"
"ENSMPIG00006065322243","CUBN"
"ENSMPIG00006058523243","NPNT"
"ENSMPIG00006020124241","GUF1"
"ENSMPIG00051000924243","OMD"
"ENSMPIG00051001500234","evm.TU.scaffold0051.18"
"ENSMPIG00051001023243","ECM2"
"ENSMPIG00051000615153","NOL8"
"ENSMPIG00051000824243","OGN"
"ENSMPIG00051001700244","gene_18627"
"ENSMPIG00051000200244","gene_18632"
"ENSMPIG00051001106203","CENPP"
"ENSMPIG00051000524241","IARS"
"ENSMPIG00051001324241","BICD2"
"ENSMPIG00051001224241","IPPK"
"ENSMPIG00051000322243","MFSD14B"
"ENSMPIG00051000717193","CENPP"
"ENSMPIG00051000124241","TUBGCP5"
"ENSMPIG00051001400244","evm.TU.scaffold0051.17"
"ENSMPIG00051001900234","evm.TU.scaffold0051.21"
"ENSMPIG00051000400234","evm.TU.scaffold0051.6"
"ENSMPIG00051001800234","evm.TU.scaffold0051.20"
"ENSMPIG00051001600244","evm.TU.scaffold0051.19"
"ENSMPIG00080000100244","evm.TU.scaffold0080.2"
"ENSMPIG00008078823243","MEX3C"
"ENSMPIG00008006513243","CDH26"
"ENSMPIG00008072023243","PPP1R16B"
"ENSMPIG00008022523243","ISM1"
"ENSMPIG00008038923243","MYH7B"
"ENSMPIG00008008720243","ANKRD60"
"ENSMPIG00008037823233","ASIP"
"ENSMPIG00008016621233","CST11"
"ENSMPIG00008006623233","FAM217B"
"ENSMPIG00008007900244","gene_7002"
"ENSMPIG00008036503143","evm.TU.scaffold0008.418"
"ENSMPIG00008051323243","ZNF407"
"ENSMPIG00008008900244","evm.TU.scaffold0008.102"
"ENSMPIG00008049621213","CD226"
"ENSMPIG00008017623243","PAX1"
"ENSMPIG00008035624243","FO393400.1"
"ENSMPIG00008068402243","PABPC1L"
"ENSMPIG00008077423233","C18orf32"
"ENSMPIG00008037424243","ZNF341"
"ENSMPIG00008078524241","ELAC1"
"ENSMPIG00008070901243","evm.TU.scaffold0008.813"
"ENSMPIG00008006324241","TAF4"
"ENSMPIG00008020922243","BANF2"
"ENSMPIG00008063923243","SULF2"
"ENSMPIG00008021900234","evm.TU.scaffold0008.254"
"ENSMPIG00008051200244","evm.TU.scaffold0008.588"
"ENSMPIG00008029724241","EBF4"
"ENSMPIG00008054024241","ESCO1"
"ENSMPIG00008036802241","evm.TU.scaffold0008.424"
"ENSMPIG00008036724241","SNTA1"
"ENSMPIG00008024121243","PLCB1"
"ENSMPIG00008050100244","evm.TU.scaffold0008.577"
"ENSMPIG00008030119243","SNRPB"
"ENSMPIG00008004623243","OGFR"
"ENSMPIG00008010023233","RTF2"
"ENSMPIG00008019300244","evm.TU.scaffold0008.227"
"ENSMPIG00008042424241","RPN2"
"ENSMPIG00008066224241","ACOT8"
"ENSMPIG00008069224241","TTPAL"
"ENSMPIG00008067323233","PIGT"
"ENSMPIG00008026900244","evm.TU.scaffold0008.310"
"ENSMPIG00008063523233","ISY1-RAB43"
"ENSMPIG00008056924241","ARHGAP28"
"ENSMPIG00008041400244","gene_7164"
"ENSMPIG00008040523243","RBM39"
"ENSMPIG00008067822243","RBPJL"
"ENSMPIG00008058723233","NAPG"
"ENSMPIG00008059023233","MPPE1"
"ENSMPIG00008068020233","SLPI"
"ENSMPIG00008061318243","CHST13"
"ENSMPIG00008035813243","MAPRE1"
"ENSMPIG00008018723233","CRNKL1"
"ENSMPIG00008054324241","USP14"
"ENSMPIG00008073820243","CELF4"
"ENSMPIG00008052322243","ATP9B"
"ENSMPIG00008059823233","PSMG2"
"ENSMPIG00008082521243","SS18"
"ENSMPIG00008057800244","evm.TU.scaffold0008.663"
"ENSMPIG00008016824243","NAPB"
"ENSMPIG00008022619243","SPTLC3"
"ENSMPIG00008066422243","TNNC2"
"ENSMPIG00008016422243","MGC133636"
"ENSMPIG00008035024241","TM9SF4"
"ENSMPIG00008075324243","ATP5F1A"
"ENSMPIG00008010901243","evm.TU.scaffold0008.132"
"ENSMPIG00008073124241","MOCOS"
"ENSMPIG00008004013243","BHLHE23"
"ENSMPIG00008046800244","evm.TU.scaffold0008.537"
"ENSMPIG00008073700244","evm.TU.scaffold0008.845"
"ENSMPIG00008001624243","DNAJC5"
"ENSMPIG00008032123243","FAM110A"
"ENSMPIG00008047124241","RNF152"
"ENSMPIG00008059922243","PTPN2"
"ENSMPIG00008028124243","C20orf194"
"ENSMPIG00008039823243","CEP250"
"ENSMPIG00008018515223","INSM1"
"ENSMPIG00008012423243","KCNG1"
"ENSMPIG00008009223243","PCK1"
"ENSMPIG00008035723243","DNMT3B"
"ENSMPIG00008004424241","TCFL5"
"ENSMPIG00008032222243","SLC52A3"
"ENSMPIG00008073414243","FHOD3"
"ENSMPIG00008067124243","WFDC8"
"ENSMPIG00008060817243","ALDH1L1"
"ENSMPIG00008030624241","SIRPA"
"ENSMPIG00008026124241","SLC23A2"
"ENSMPIG00008011420243","ZNF217"
"ENSMPIG00008031824241","PSMF1"
"ENSMPIG00008078124241","SKA1"
"ENSMPIG00008048219243","SERPINB13"
"ENSMPIG00008006718243","PPP1R3D"
"ENSMPIG00008053521243","GATA6"
"ENSMPIG00008028616163","FASTKD5"
"ENSMPIG00008056623243","EPB41L3"
"ENSMPIG00008050001243","gene_6817"
"ENSMPIG00008029124241","PTPRA"
"ENSMPIG00008037623243","RALY"
"ENSMPIG00008074922223","SIGLEC15"
"ENSMPIG00008038720243","ACSS2"
"ENSMPIG00008063822243","PREX1"
"ENSMPIG00008022120243","SEL1L2"
"ENSMPIG00008006124241","LSM14B"
"ENSMPIG00008074423243","SETBP1"
"ENSMPIG00008013217243","CEBPB"
"ENSMPIG00008049409243","CCDC102B"
"ENSMPIG00008065524243","ZNF335"
"ENSMPIG00008051824241","MBP"
"ENSMPIG00008047721243","BCL2"
"ENSMPIG00008046000244","evm.TU.scaffold0008.525"
"ENSMPIG00008042723233","BLCAP"
"ENSMPIG00008023721243","PAK5"
"ENSMPIG00008066123233","ZSWIM3"
"ENSMPIG00008014424241","STAU1"
"ENSMPIG00008041224241","MYL9"
"ENSMPIG00008078923243","DCC"
"ENSMPIG00008005221243","CABLES2"
"ENSMPIG00008033923243","COX4I2"
"ENSMPIG00008060218243","LDLRAD4"
"ENSMPIG00008030324241","TGM3"
"ENSMPIG00008012200244","evm.TU.scaffold0008.147"
"ENSMPIG00008081424241","DSG4"
"ENSMPIG00008059521243","PRELID3A"
"ENSMPIG00008000800244","evm.TU.scaffold0008.9"
"ENSMPIG00008062323233","KBTBD12"
"ENSMPIG00008025423233","SHLD1"
"ENSMPIG00008001115153","C20orf204"
"ENSMPIG00008025023243","MCM8"
"ENSMPIG00008062424241","SEC61A1"
"ENSMPIG00008080822243","RNF125"
"ENSMPIG00008003523243","KCNQ2"
"ENSMPIG00008007724241","CTSZ"
"ENSMPIG00008061621243","CHCHD6"
"ENSMPIG00008003922243","YTHDF1"
"ENSMPIG00008019221243","SLC24A3"
"ENSMPIG00008070321243","SGK2"
"ENSMPIG00008020224243","KAT14"
"ENSMPIG00008043523243","KIAA1755"
"ENSMPIG00008046424243","LMAN1"
"ENSMPIG00008012724241","ADNP"
"ENSMPIG00008078214243","MAPK4"
"ENSMPIG00008057320243","PTPRM"
"ENSMPIG00008061722243","PLXNA1"
"ENSMPIG00008082124241","AQP4"
"ENSMPIG00008071524241","TOP1"
"ENSMPIG00008066721243","WFDC3"
"ENSMPIG00008062624241","EEFSEC"
"ENSMPIG00008071623243","MAFB"
"ENSMPIG00008027624243","SPEF1"
"ENSMPIG00008046724241","MC4R"
"ENSMPIG00008032524241","TBC1D20"
"ENSMPIG00008069724241","OSER1"
"ENSMPIG00008054500244","gene_7218"
"ENSMPIG00008017500244","evm.TU.scaffold0008.211"
"ENSMPIG00008018824241","NAA20"
"ENSMPIG00008052023243","GALR1"
"ENSMPIG00008030900244","evm.TU.scaffold0008.354"
"ENSMPIG00008009620243","BMP7"
"ENSMPIG00008080723243","RNF138"
"ENSMPIG00008052724241","PQLC1"
"ENSMPIG00008046523243","CCBE1"
"ENSMPIG00008004723233","MRGBP"
"ENSMPIG00008056319243","TGIF1"
"ENSMPIG00008024623243","BMP2"
"ENSMPIG00008062823243","GATA2"
"ENSMPIG00008058323243","RAB31"
"ENSMPIG00008061224241","UROC1"
"ENSMPIG00008082824241","IMPACT"
"ENSMPIG00008070717243","PTPRT"
"ENSMPIG00008007520203","ATP5F1E"
"ENSMPIG00008002824241","GMEB2"
"ENSMPIG00008043721233","LBP"
"ENSMPIG00008035521243","NOL4L"
"ENSMPIG00008019924241","POLR3F"
"ENSMPIG00008039123243","EDEM2"
"ENSMPIG00008025822243","CDS2"
"ENSMPIG00008071320243","ZHX3"
"ENSMPIG00008082421243","PSMA8"
"ENSMPIG00008017422243","FOXA2"
"ENSMPIG00008034203241","evm.TU.scaffold0008.394"
"ENSMPIG00008052100244","evm.TU.scaffold0008.597"
"ENSMPIG00008054223243","ROCK1"
"ENSMPIG00008083823233","CABLES1"
"ENSMPIG00008003721243","COL20A1"
"ENSMPIG00008001900244","evm.TU.scaffold0008.20"
"ENSMPIG00008063722243","ARFGEF2"
"ENSMPIG00008056524243","ZBTB14"
"ENSMPIG00008040623243","PHF20"
"ENSMPIG00008004523243","COL9A3"
"ENSMPIG00008018024241","XRN2"
"ENSMPIG00008003220243","PTK6"
"ENSMPIG00008042523233","MANBAL"
"ENSMPIG00008062224241","MGLL"
"ENSMPIG00008041324243","TGIF2"
"ENSMPIG00008046220243","RAX"
"ENSMPIG00008040324241","NFS1"
"ENSMPIG00008031610103","C20orf202"
"ENSMPIG00008050422243","NETO1"
"ENSMPIG00008025721243","PROKR2"
"ENSMPIG00008041924241","SOGA1"
"ENSMPIG00008066623233","DNTTIP1"
"ENSMPIG00008030712233","F830045P16RIK"
"ENSMPIG00008040723243","SCAND1"
"ENSMPIG00008063223233","HMCES"
"ENSMPIG00008040922243","EPB41L1"
"ENSMPIG00008008422243","VAPB"
"ENSMPIG00008049524241","DOK6"
"ENSMPIG00008040123243","SPAG4"
"ENSMPIG00008022724241","BTBD3"
"ENSMPIG00008068918243","WISP2"
"ENSMPIG00008059424243","AFG3L2"
"ENSMPIG00008030422243","STK35"
"ENSMPIG00008043803231","evm.TU.scaffold0008.501"
"ENSMPIG00008028820213","AVP"
"ENSMPIG00008050200244","evm.TU.scaffold0008.578"
"ENSMPIG00008047000244","gene_6801"
"ENSMPIG00008042924241","CTNNBL1"
"ENSMPIG00008049900244","evm.TU.scaffold0008.576"
"ENSMPIG00008029418183","TMEM239"
"ENSMPIG00008015624241","CST7"
"ENSMPIG00008019003243","SLC24A3"
"ENSMPIG00008072224241","SLC32A1"
"ENSMPIG00008020523243","MGME1"
"ENSMPIG00008040823243","CNBD2"
"ENSMPIG00008003023233","FNDC11"
"ENSMPIG00008026520243","ADRA1D"
"ENSMPIG00008048519243","SERPINB7"
"ENSMPIG00008061024241","CFAP100"
"ENSMPIG00008021323243","PCSK2"
"ENSMPIG00008061924241","MCM2"
"ENSMPIG00008020024241","DZANK1"
"ENSMPIG00008045323243","NEDD4L"
"ENSMPIG00008077924241","MBD1"
"ENSMPIG00008045600244","evm.TU.scaffold0008.522"
"ENSMPIG00008034524241","PDRG1"
"ENSMPIG00008026319193","PRND"
"ENSMPIG00008057923233","TWSG1"
"ENSMPIG00008021124241","DSTN"
"ENSMPIG00008080923233","TRAPPC8"
"ENSMPIG00008031923243","RSPO4"
"ENSMPIG00008038324243","PIGU"
"ENSMPIG00008000901243","evm.TU.scaffold0008.10"
"ENSMPIG00008058820243","PIEZO2"
"ENSMPIG00008076000244","evm.TU.scaffold0008.869"
"ENSMPIG00008007106243","CIRBP"
"ENSMPIG00008055024241","TYMS"
"ENSMPIG00008067222243","WFDC2"
"ENSMPIG00008016024241","CST3"
"ENSMPIG00008005021243","GATA5"
"ENSMPIG00008073210243","FHOD3"
"ENSMPIG00008013724241","SLC9A8"
"ENSMPIG00008010601243","evm.TU.scaffold0008.129"
"ENSMPIG00008041524243","RAB5IF"
"ENSMPIG00008002423243","ARFRP1"
"ENSMPIG00008028223233","SLC4A11"
"ENSMPIG00008058424241","VAPA"
"ENSMPIG00008050522233","FBXO15"
"ENSMPIG00008007424241","PRELID3B"
"ENSMPIG00008067924241","MATN4"
"ENSMPIG00008023921243","PLCB4"
"ENSMPIG00008039913143","C20orf173"
"ENSMPIG00008048920243","CDH19"
"ENSMPIG00008054900244","evm.TU.scaffold0008.632"
"ENSMPIG00008062924241","RPN1"
"ENSMPIG00008004324241","DIDO1"
"ENSMPIG00008033206063","DEFB119"
"ENSMPIG00008039723243","GDF5"
"ENSMPIG00008023221213","SLX4IP"
"ENSMPIG00008049324241","TMX3"
"ENSMPIG00008066524241","UBE2C"
"ENSMPIG00008045423243","ALPK2"
"ENSMPIG00008081023243","B4GALT6"
"ENSMPIG00008010823243","DOK5"
"ENSMPIG00008059620243","SPIRE1"
"ENSMPIG00008071123233","EMILIN3"
"ENSMPIG00008065123243","CD40"
"ENSMPIG00008032823243","NRSN2"
"ENSMPIG00008023000244","evm.TU.scaffold0008.266"
"ENSMPIG00008072721213","C18orf21"
"ENSMPIG00008057123243","LRRC30"
"ENSMPIG00008042822223","NNAT"
"ENSMPIG00008064621213","OCSTAMP"
"ENSMPIG00008033421233","DEFB123"
"ENSMPIG00008064024241","NCOA3"
"ENSMPIG00008028914213","OXT"
"ENSMPIG00008027124241","MAVS"
"ENSMPIG00008023123243","JAG1"
"ENSMPIG00008038824241","GSS"
"ENSMPIG00008069123243","SERINC3"
"ENSMPIG00008021601243","KIF16B"
"ENSMPIG00008021423243","OTOR"
"ENSMPIG00008024423243","TMX4"
"ENSMPIG00008071800244","evm.TU.scaffold0008.824"
"ENSMPIG00008014102241","evm.TU.scaffold0008.170"
"ENSMPIG00008080317173","CCDC178"
"ENSMPIG00008062719243","DNAJB8"
"ENSMPIG00008018400244","gene_6651"
"ENSMPIG00008009417243","RBM38"
"ENSMPIG00008042024241","TLDC2"
"ENSMPIG00008076124241","KATNAL2"
"ENSMPIG00008047621243","PHLPP1"
"ENSMPIG00008017300244","evm.TU.scaffold0008.208"
"ENSMPIG00008077821213","CFAP53"
"ENSMPIG00008022324241","ESF1"
"ENSMPIG00008066324241","SNX21"
"ENSMPIG00008035321243","KIF3B"
"ENSMPIG00008019522223","AL121900.2"
"ENSMPIG00008073624243","KIAA1328"
"ENSMPIG00008048723243","SERPINB8"
"ENSMPIG00008082722243","ZNF521"
"ENSMPIG00008064123243","ZMYND8"
"ENSMPIG00008067522223","TP53TG5"
"ENSMPIG00008070023243","TOX2"
"ENSMPIG00008071922243","FAM83D"
"ENSMPIG00008055223243","YES1"
"ENSMPIG00008002301243","evm.TU.scaffold0008.24"
"ENSMPIG00008083122223","TTC39C"
"ENSMPIG00008003622243","CHRNA4"
"ENSMPIG00008079420243","C18orf54"
"ENSMPIG00008055524241","NDC80"
"ENSMPIG00008048322243","SERPINB3"
"ENSMPIG00008059313243","TUBB6"
"ENSMPIG00008017723243","NKX2-2"
"ENSMPIG00008071224241","LPIN3"
"ENSMPIG00008020119243","ZNF133"
"ENSMPIG00008058200184","evm.TU.scaffold0008.669"
"ENSMPIG00008004924243","SLCO4C1"
"ENSMPIG00008004823243","NTSR1"
"ENSMPIG00008002623243","RTEL1-TNFRSF6B"
"ENSMPIG00008008610233","evm.TU.scaffold0008.99"
"ENSMPIG00008003320203","PPDPF"
"ENSMPIG00008044823243","ST8SIA3"
"ENSMPIG00008043123243","VSTM2L"
"ENSMPIG00008025124241","TRMT6"
"ENSMPIG00008006019243","PSMA7"
"ENSMPIG00008042624241","SRC"
"ENSMPIG00008054822243","CETN1"
"ENSMPIG00008048622243","SERPINB2"
"ENSMPIG00008080222243","ASXL3"
"ENSMPIG00008015900244","evm.TU.scaffold0008.192"
"ENSMPIG00008066019193","ZSWIM1"
"ENSMPIG00008008822223","C20orf85"
"ENSMPIG00008072824241","RPRD1A"
"ENSMPIG00008020315153","PET117"
"ENSMPIG00008082022243","CHST9"
"ENSMPIG00008065224241","NCOA5"
"ENSMPIG00008021024241","RRBP1"
"ENSMPIG00008014024241","KCNB1"
"ENSMPIG00008075924241","PIAS2"
"ENSMPIG00008064519243","SLC13A3"
"ENSMPIG00008007223243","EDN3"
"ENSMPIG00008064324241","SLC2A10"
"ENSMPIG00008073524241","TPGS2"
"ENSMPIG00008011023233","PFDN4"
"ENSMPIG00008023400234","evm.TU.scaffold0008.271"
"ENSMPIG00008015423243","ACSS1"
"ENSMPIG00008073024241","ELP2"
"ENSMPIG00008058623233","APCDD1"
"ENSMPIG00008043322243","RPRD1B"
"ENSMPIG00008049100244","evm.TU.scaffold0008.564"
"ENSMPIG00008032423243","CSNK2A1"
"ENSMPIG00008000422243","MYT1"
"ENSMPIG00008039023233","TRPC4AP"
"ENSMPIG00008012300244","evm.TU.scaffold0008.148"
"ENSMPIG00008058501243","evm.TU.scaffold0008.674"
"ENSMPIG00008009500244","evm.TU.scaffold0008.115"
"ENSMPIG00008007000244","evm.TU.scaffold0008.80"
"ENSMPIG00008071014243","CHD6"
"ENSMPIG00008050317243","CBLN2"
"ENSMPIG00008056422243","DLGAP1"
"ENSMPIG00008026700244","evm.TU.scaffold0008.308"
"ENSMPIG00008025524241","GPCPD1"
"ENSMPIG00008037922243","AHCY"
"ENSMPIG00008035910133","EFCAB8"
"ENSMPIG00008070122243","MYBL2"
"ENSMPIG00008027921243","ADAM33"
"ENSMPIG00008076820243","CTIF"
"ENSMPIG00008007622243","TUBB1"
"ENSMPIG00008051123243","CNDP1"
"ENSMPIG00008080523243","GAREM1"
"ENSMPIG00008026621243","SMOX"
