"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"TNFRSF21","",0,"scaffold0022:19597620|19600358;scaffold0022:19597620|19618973",2,"4:122133848|122136496",1,"",0,"scaffold0007:16134413|16134642;scaffold0007:16155361|16179527;scaffold0007:16176800|16179527",3,"",0
"RUNX2","",0,"scaffold0022:21188528|21214185;scaffold0022:21188528|21274393;scaffold0022:21268358|21274393",3,"",0,"",0,"scaffold0007:14539747|14545830",1,"NW_017739025.1:1072673|1078736",1
"UBR2","",0,"scaffold0022:23587924|23588875;scaffold0022:23602910|23608943;scaffold0022:23607743|23611265;scaffold0022:23613713|23615920;scaffold0022:23647001|23648719;scaffold0022:23665362|23665622",6,"",0,"",0,"scaffold0007:12056616|12056876;scaffold0007:12104364|12106149;scaffold0007:12141095|12143440",3,"NW_017739058.1:938151|941374",1
"ZFAND3","",0,"scaffold0022:27960650|27989013",1,"",0,"",0,"scaffold0007:7993584|8026650",1,"NW_017739308.1:420240|442013",1
"FKBP5","",0,"scaffold0022:30420973|30436296",1,"",0,"",0,"scaffold0007:5622980|5635858;scaffold0007:5622980|5664334",2,"NW_017739061.1:1349344|1353642;NW_017739061.1:1349344|1366414",2
"ANKS1A","",0,"scaffold0022:30964655|31033615;scaffold0022:30995088|31000280;scaffold0022:30995088|31033615;scaffold0022:31033025|31033615;scaffold0022:31033025|31047648;scaffold0022:31047530|31053085;scaffold0022:31047530|31059706;scaffold0022:31052992|31059706;scaffold0022:31056395|31059706;scaffold0022:31058033|31059706",10,"",0,"",0,"scaffold0007:5078368|5082003;scaffold0007:5078368|5090940",2,"NW_017739061.1:1923893|1936633",1
"PHF3","",0,"scaffold0022:8615631|8647889;scaffold0022:8647620|8647889",2,"",0,"",0,"scaffold0007:26687107|26687376;scaffold0007:26687107|26719584",2,"NW_017739060.1:1475541|1475810",1
"RAPGEF5","",0,"scaffold0023:17790424|17791099;scaffold0023:17817614|17873892",2,"",0,"",0,"scaffold0011:24383375|24388295",1,"NW_017738925.1:9888389|9922775;NW_017738925.1:9888389|9960474;NW_017738925.1:9922726|9954295;NW_017738925.1:9942460|9954295;NW_017738925.1:9952543|9954295;NW_017738925.1:9952543|9960474",6
"KLHL7","",0,"scaffold0023:18364701|18380934;scaffold0023:18368541|18380934",2,"",0,"",0,"scaffold0011:23800349|23812071",1,"NW_017738925.1:10507056|10518718",1
"BBS9","",0,"scaffold0023:24434877|24448618",1,"",0,"",0,"scaffold0011:7042179|7053035",1,"NW_017739391.1:275111|280019;NW_017739391.1:275111|289716;NW_017739391.1:451202|454495",3
"ANKIB1","",0,"scaffold0023:2601656|2601957;scaffold0023:2601656|2607815;scaffold0023:2628991|2630699",3,"",0,"",0,"scaffold0011:38036590|38052495;scaffold0011:38043735|38052495;scaffold0011:38048979|38052495;scaffold0011:38072815|38097555;scaffold0011:38094870|38097555;scaffold0011:38097274|38097555",6,"NW_017738947.1:3579374|3579653;NW_017738947.1:3579374|3590171;NW_017738947.1:3579374|3601454;NW_017738947.1:3579374|3614879;NW_017738947.1:3579374|3629680;NW_017738947.1:3589870|3590171;NW_017738947.1:3627894|3629680",7
"DOCK4","",0,"scaffold0023:27915398|27919041;scaffold0023:27949428|27951808;scaffold0023:27960022|27964129;scaffold0023:27964961|27969890;scaffold0023:27964961|27982054;scaffold0023:27969764|27982054;scaffold0023:27978448|27982054;scaffold0023:27978448|27986881;scaffold0023:27986729|28004070;scaffold0023:27993469|28004070",10,"",0,"",0,"scaffold0011:3340484|3349444;scaffold0011:3360588|3364288",2,"NW_017738964.1:4188488|4207186;NW_017738964.1:4198655|4207186",2
"IKZF1","",0,"scaffold0023:29733648|29738004;scaffold0023:29733648|29742521;scaffold0023:29733648|29746472;scaffold0023:29733678|29742521;scaffold0023:29733678|29746472;scaffold0023:29737878|29742521;scaffold0023:29737878|29746472;scaffold0023:29783562|29799581",8,"",0,"",0,"scaffold0011:1410829|1422463;scaffold0011:1449711|1455662;scaffold0011:1449711|1463848;scaffold0011:1455494|1460424;scaffold0011:1455494|1463848;scaffold0011:1460298|1463848",6,"NW_017739002.1:762591|770380",1
"OGDH","",0,"scaffold0023:31026087|31027876",1,"",0,"",0,"scaffold0011:332730|334333",1,"NW_017739002.1:2553999|2558411;NW_017739002.1:2571684|2573542",2
"NUDCD3","",0,"scaffold0023:31097819|31112998;scaffold0023:31097819|31117592",2,"",0,"",0,"scaffold0011:247139|250171",1,"NW_017739002.1:2676071|2680910",1
"VPS50","",0,"scaffold0023:3391121|3398989;scaffold0023:3434799|3437624;scaffold0023:3434799|3450763",3,"",0,"",0,"scaffold0011:37298916|37322119;scaffold0011:37315538|37322119",2,"NW_017738985.1:531961|539224;NW_017738985.1:531961|554889",2
"ICA1","",0,"scaffold0023:7726664|7742352",1,"",0,"",0,"scaffold0011:33419128|33435750",1,"NW_017738985.1:4962976|4978572;NW_017738985.1:4962976|4978634",2
"OSBPL10","",0,"scaffold0024:12529629|12532600;scaffold0024:12600266|12607739",2,"",0,"",0,"scaffold0015:12825119|12828262",1,"NW_017738971.1:7444799|7447810;NW_017738971.1:7551847|7581829",2
"TGFBR2","",0,"scaffold0024:13316218|13318987;scaffold0024:13316218|13335923;scaffold0024:13330911|13335923",3,"",0,"",0,"scaffold0015:13648082|13650595;scaffold0015:13669618|13674857",2,"NW_017739140.1:5274076|5279022;NW_017739140.1:5303966|5306483",2
"SUMF1","",0,"scaffold0024:2002090|2006108",1,"",0,"",0,"scaffold0015:3333113|3335361",1,"NW_017738954.1:276175|279451",1
"ITPR1","",0,"scaffold0024:2126845|2129255;scaffold0024:2129003|2136151;scaffold0024:2129003|2158281;scaffold0024:2155717|2158281;scaffold0024:2155717|2175352;scaffold0024:2175171|2177017",6,"",0,"",0,"scaffold0015:3183360|3185443",1,"NW_017739291.1:27452|43134;NW_017739291.1:27452|64934;NW_017739291.1:62628|64934;NW_017739291.1:91400|93324",4
"ATP2C1","",0,"scaffold0024:23673159|23683093;scaffold0024:23701028|23729590",2,"",0,"",0,"scaffold0015:24545651|24555775",1,"NW_017738960.1:3039049|3048909",1
"ARIH2","",0,"scaffold0024:4104370|4106143;scaffold0024:4104370|4109526",2,"",0,"",0,"scaffold0015:1290213|1292416;scaffold0015:1292072|1292416;scaffold0015:1329859|1331363",3,"NW_017738954.1:2059757|2064176",1
"MAP4","",0,"scaffold0024:4657690|4670634",1,"",0,"",0,"scaffold0015:769843|795580;scaffold0015:775822|777060;scaffold0015:790249|795580",3,"NW_017738954.1:2641390|2655345;NW_017738954.1:2655103|2671636",2
"ITCH","",0,"scaffold0025:1178529|1181268;scaffold0025:1196626|1201031;scaffold0025:1200856|1225203;scaffold0025:1202733|1206357",4,"",0,"",0,"scaffold0008:33558244|33565233;scaffold0008:33558244|33581969;scaffold0008:33576246|33581969;scaffold0008:33580049|33581969;scaffold0008:33624046|33624661",5,"NW_017738929.1:1789556|1790229;NW_017738929.1:1807421|1812804",2
"TASP1","",0,"scaffold0025:12768172|12806228;scaffold0025:12768172|12818298;scaffold0025:12768172|12823021;scaffold0025:12773247|12806228;scaffold0025:12773247|12818298;scaffold0025:12806148|12823021",6,"",0,"",0,"scaffold0008:20313837|20348840;scaffold0008:20320718|20348840;scaffold0008:20320718|20383304;scaffold0008:20336020|20348840;scaffold0008:20336020|20383304;scaffold0008:20336020|20388495;scaffold0008:20383184|20388495",7,"NW_017739265.1:320774|348215;NW_017739265.1:348108|421300;NW_017739265.1:368201|385072",3
"KIZ","",0,"scaffold0025:17480314|17489199",1,"",0,"",0,"scaffold0008:13958832|13959965",1,"NW_017739666.1:310730|330398",1
"XRN2","",0,"scaffold0025:17520934|17524604;scaffold0025:17557240|17559604",2,"",0,"",0,"scaffold0008:13824613|13827298",1,"NW_017739666.1:495878|501027;NW_017739666.1:502158|504293;NW_017739666.1:512058|514516",3
"NFATC1","",0,"scaffold0025:25981510|25982609;scaffold0025:25993522|26017064;scaffold0025:26002058|26005074;scaffold0025:26002058|26017064",4,"",0,"",0,"scaffold0008:51914937|51917637;scaffold0008:51914937|51930503",2,"NW_017738946.1:5402805|5418210;NW_017738946.1:5415012|5418210",2
"PHF20","",0,"scaffold0025:82888|101912;scaffold0025:92308|101912;scaffold0025:92308|94285",3,"",0,"",0,"scaffold0008:34789291|34790982",1,"NW_017738929.1:801155|802536",1
"CDC42BPB","",0,"scaffold0026:1704455|1711553",1,"",0,"",0,"scaffold0004:104080807|104089060",1,"NW_017739170.1:2031886|2032673;NW_017739170.1:2069233|2076874",2
"PCNX1","",0,"scaffold0026:24433678|24451586",1,"",0,"",0,"scaffold0004:80582918|80591882;scaffold0004:80582918|80607748;scaffold0004:80657087|80664788",3,"NW_017739016.1:6413860|6419952;NW_017739016.1:6413860|6428206;NW_017739016.1:6413860|6440193;NW_017739016.1:6456144|6464477",4
"VRK1","",0,"scaffold0026:5955646|5978373;scaffold0026:5964090|5978373;scaffold0026:5973177|5978373",3,"",0,"",0,"scaffold0004:101951875|101961800",1,"NW_017739238.1:255589|261272;NW_017739238.1:255589|284926",2
"GOLGA5","",0,"scaffold0026:8608988|8609562",1,"7:154959922|154960150;7:154962558|154969713",2,"",0,"",0,"NW_017738936.1:4523703|4534806;NW_017738936.1:4532508|4534806",2
"KIF1B","",0,"scaffold0027:18578280|18580957;scaffold0027:18619024|18623526",2,"",0,"",0,"scaffold0010:74443985|74444565;scaffold0010:74500620|74508988",2,"NW_017739161.1:981249|988192",1
"MTOR","",0,"scaffold0027:19352057|19353142",1,"",0,"",0,"scaffold0010:73766699|73788918",1,"NW_017739161.1:280800|295090",1
"VPS13D","",0,"scaffold0027:20030998|20034184;scaffold0027:20105917|20107071;scaffold0027:20149308|20152315;scaffold0027:20192822|20193063",4,"",0,"",0,"scaffold0010:72843231|72846175",1,"NW_017739360.1:249896|256235;NW_017739360.1:318170|320596",2
"SPEN","",0,"scaffold0027:21710904|21714797;scaffold0027:21735186|21741293;scaffold0027:21741141|21745118;scaffold0027:21744554|21745118;scaffold0027:21744554|21748083;scaffold0027:21746852|21748083",6,"",0,"",0,"scaffold0010:71024614|71027248;scaffold0010:71064253|71064730;scaffold0010:71064253|71068119",3,"NW_017739287.1:1489797|1493719",1
"AGO3","",0,"scaffold0027:2535990|2536554;scaffold0027:2535990|2539285;scaffold0027:2575833|2577239;scaffold0027:2575833|2577870;scaffold0027:2577030|2577870",5,"",0,"",0,"scaffold0010:56727446|56728097;scaffold0010:56742618|56743160;scaffold0010:56778015|56779887;scaffold0010:56778015|56789136",4,"NW_017738966.1:604195|613949",1
"ZMYM4","",0,"scaffold0027:3044215|3049203;scaffold0027:3048705|3049203",2,"",0,"",0,"scaffold0010:57259180|57263573;scaffold0010:57312415|57315080",2,"NW_017738966.1:150874|152759",1
"KPNA6","",0,"scaffold0027:5290307|5293273;scaffold0027:5295045|5297271;scaffold0027:5295045|5298363",3,"",0,"",0,"scaffold0010:59710130|59712802;scaffold0010:59710130|59713925;scaffold0010:59714330|59715663;scaffold0010:59717403|59721568",4,"NW_017738987.1:1752410|1759658",1
"EPB41","",0,"scaffold0027:7204467|7209042",1,"",0,"",0,"scaffold0010:61862724|61865587;scaffold0010:61892715|61895321",2,"NW_017739029.1:1943765|1945522",1
"EXTL1","",0,"scaffold0027:9460896|9461451",1,"1:198766054|198766560",1,"",0,"",0,"NW_017738944.1:5412509|5413001",1
"CEP350","",0,"scaffold0028:10106415|10109581;scaffold0028:10111797|10113268",2,"1:37222210|37254939",1,"",0,"scaffold0019:20851197|20852691;scaffold0019:20891502|20892616",2,"",0
"RABGAP1L","",0,"scaffold0028:13439157|13442035;scaffold0028:13461160|13463060;scaffold0028:13461160|13470556;scaffold0028:13490044|13492126;scaffold0028:13495600|13497408",5,"",0,"",0,"scaffold0019:24401912|24406320;scaffold0019:24426859|24432687;scaffold0019:24426859|24450179;scaffold0019:24459624|24460219",4,"NW_017738920.1:2095317|2139116",1
"GON4L","",0,"scaffold0028:16847375|16850952;scaffold0028:16850760|16850952;scaffold0028:16853582|16855149",3,"",0,"",0,"scaffold0019:27917774|27919204",1,"NW_017739437.1:847631|848753",1
"DAP3","",0,"scaffold0028:16899950|16902303;scaffold0028:16901960|16902303",2,"1:95266098|95266761",1,"",0,"scaffold0019:27967626|27968712;scaffold0019:27969824|27970166;scaffold0019:27971933|27975119",3,"",0
"NUP210L","",0,"scaffold0028:17872836|17873740;scaffold0028:17898044|17900339",2,"",0,"",0,"scaffold0019:28950830|28955016;scaffold0019:28952421|28952725",2,"NW_017739487.1:216960|221439",1
"RPRD2","",0,"scaffold0028:18654011|18669857;scaffold0028:18664569|18669857;scaffold0028:18667711|18676141",3,"",0,"",0,"scaffold0019:29830239|29834053",1,"NW_017739075.1:1381577|1396884",1
"PI4KB","",0,"scaffold0028:19275183|19276120",1,"1:99786708|99787645",1,"",0,"scaffold0019:30422966|30423413",1,"",0
"POGZ","",0,"scaffold0028:19352371|19355370;scaffold0028:19362357|19363617",2,"1:99672251|99675267",1,"",0,"scaffold0019:30515662|30516353",1,"",0
"SNX27","",0,"scaffold0028:19488466|19488698;scaffold0028:19488466|19501060",2,"",0,"",0,"scaffold0019:30684213|30691858;scaffold0019:30704358|30705387",2,"NW_017739075.1:557369|574521;NW_017739075.1:557369|586720;NW_017739075.1:562831|574521",3
"GDAP2","",0,"scaffold0028:21743147|21748660",1,"",0,"",0,"scaffold0019:33081209|33083746",1,"NW_017738990.1:1186611|1195587",1
"TRIM33","",0,"scaffold0028:23545915|23546893",1,"",0,"",0,"scaffold0019:34986397|34987381",1,"NW_017738990.1:3711723|3712705",1
"CACNA1E","",0,"scaffold0028:9232410|9258962",1,"",0,"",0,"scaffold0019:19935574|19964333",1,"NW_017738920.1:6636816|6637252;NW_017738920.1:6693529|6721236",2
"DDHD2","",0,"scaffold0029:22792581|22793621;scaffold0029:22792581|22802162",2,"",0,"",0,"scaffold0020:23165840|23170095",1,"NW_017739180.1:727756|728910",1
"NSD3","",0,"scaffold0029:22828116|22831363;scaffold0029:22839108|22839378;scaffold0029:22872109|22880376",3,"",0,"",0,"scaffold0020:23252984|23263477",1,"NW_017739180.1:635608|636327",1
"AGPAT5","",0,"scaffold0029:2569152|2586443;scaffold0029:2573593|2586443;scaffold0029:2582642|2586443",3,"",0,"",0,"scaffold0020:353977|355939;scaffold0020:353977|359364;scaffold0020:353977|371333;scaffold0020:353977|379422;scaffold0020:365001|371333;scaffold0020:368467|371333",6,"NW_017739698.1:126708|156393;NW_017739698.1:136816|156393",2
"SNX25","",0,"scaffold0029:8876152|8883749;scaffold0029:8876152|8889903;scaffold0029:8876152|8904453;scaffold0029:8883532|8889903;scaffold0029:8932181|8937534",5,"",0,"",0,"scaffold0020:8540666|8546649;scaffold0020:8540666|8554694;scaffold0020:8553098|8554694",3,"NW_017739036.1:1874648|1888746",1
"PBRM1","",0,"scaffold0030:14187281|14190238;scaffold0030:14188189|14190238;scaffold0030:14209510|14209787",3,"",0,"",0,"scaffold0015:39764477|39777465",1,"NW_017738955.1:5643653|5645063",1
"KMT2E","",0,"scaffold0030:17803089|17811490;scaffold0030:17833501|17834996",2,"",0,"",0,"scaffold0011:13597898|13601278;scaffold0011:13623285|13626869",2,"NW_017739142.1:2911411|2914570",1
"SEC13","",0,"scaffold0030:18429341|18431435;scaffold0030:18436508|18441878",2,"",0,"",0,"scaffold0015:35615728|35617037",1,"NW_017739012.1:455454|457161;NW_017739012.1:466354|469996",2
"SLC25A26","",0,"scaffold0030:1873314|1874582",1,"",0,"",0,"scaffold0015:51589874|51616730;scaffold0015:51593704|51616730;scaffold0015:51615488|51616730",3,"NW_017739388.1:1354694|1389177;NW_017739388.1:1383706|1389177",2
"VGLL4","",0,"scaffold0030:19566795|19654790",1,"",0,"",0,"scaffold0015:34494626|34494816",1,"NW_017739012.1:1593738|1682369",1
"TAMM41","",0,"scaffold0030:19734078|19741449",1,"",0,"",0,"scaffold0015:34334580|34336583",1,"NW_017739012.1:1751257|1752805;NW_017739012.1:1751257|1762625",2
"TMCC1","",0,"scaffold0030:20814636|20828503",1,"",0,"",0,"scaffold0015:33284852|33285784",1,"NW_017738937.1:347974|360548;NW_017738937.1:359613|360548",2
"NR2C2","",0,"scaffold0030:21140788|21142070",1,"",0,"",0,"scaffold0015:32975913|32989765;scaffold0015:33000678|33002933;scaffold0015:33004485|33005733",3,"NW_017738937.1:660981|663378",1
"RASA2","",0,"scaffold0030:22318357|22343836;scaffold0030:22328423|22343836;scaffold0030:22336796|22343836",3,"",0,"",0,"scaffold0015:31814050|31819666;scaffold0015:31814050|31830596;scaffold0015:31814050|31839705",3,"NW_017738937.1:1868972|1892498",1
"SUCLG2","",0,"scaffold0030:750671|766062",1,"",0,"",0,"scaffold0015:52582550|52585537;scaffold0015:52582550|52594425",2,"NW_017739388.1:211224|237298;NW_017739388.1:226308|237298",2
"RAB10","",0,"scaffold0031:10357450|10358616",1,"",0,"",0,"scaffold0016:10927425|10929353",1,"NW_017739473.1:1543463|1548621",1
"ASXL2","",0,"scaffold0031:10539281|10559790;scaffold0031:10553944|10559790;scaffold0031:10553944|10590359;scaffold0031:10576110|10590359",4,"",0,"",0,"scaffold0016:10735268|10737080;scaffold0016:10736953|10755713;scaffold0016:10752191|10755713;scaffold0016:10752191|10771770",4,"NW_017739473.1:1292076|1300051;NW_017739473.1:1317019|1320674;NW_017739473.1:1317019|1353918",3
"DTNB","",0,"scaffold0031:10675525|10684532;scaffold0031:10675525|10725220;scaffold0031:10724061|10725220;scaffold0031:10724061|10742944",4,"",0,"",0,"scaffold0016:10614996|10636107;scaffold0016:10631306|10644437;scaffold0016:10631306|10660978",3,"NW_017739473.1:1113337|1145729;NW_017739473.1:1145604|1171199;NW_017739473.1:1145604|1180171;NW_017739473.1:1145604|1190124;NW_017739473.1:1145604|1205105;NW_017739473.1:1167797|1171199;NW_017739473.1:1190038|1205105;NW_017739473.1:1201300|1205105",8
"ITSN2","",0,"scaffold0031:11476250|11477459",1,"",0,"",0,"scaffold0016:9840344|9841953;scaffold0016:9865169|9866629;scaffold0016:9879615|9881128;scaffold0016:9879615|9882148;scaffold0016:9879615|9889321",5,"NW_017739473.1:255852|257052",1
"LDAH","",0,"scaffold0031:13604650|13617531",1,"",0,"",0,"scaffold0016:7616091|7632370",1,"NW_017738922.1:7281563|7298216",1
"PUM2","",0,"scaffold0031:13867939|13879127;scaffold0031:13867939|13898953;scaffold0031:13867939|13903821;scaffold0031:13867939|13912551;scaffold0031:13912003|13916966;scaffold0031:13929675|13931170;scaffold0031:13929675|13934058",7,"",0,"",0,"scaffold0016:7303309|7305451",1,"NW_017738922.1:6950527|6976295;NW_017738922.1:6956229|6976295;NW_017738922.1:6969031|6976295",3
"SLC8A1","",0,"scaffold0031:1447338|1449176;scaffold0031:1447341|1449176",2,"",0,"",0,"scaffold0016:20206762|20208594",1,"NW_017738934.1:5703987|5720144",1
"NBAS","",0,"scaffold0031:16940371|16957879",1,"",0,"",0,"scaffold0016:4367702|4368570;scaffold0016:4425741|4436960;scaffold0016:4470739|4477288;scaffold0016:4489563|4491592",4,"NW_017738922.1:3357893|3359653;NW_017738922.1:3383794|3392571;NW_017738922.1:3496159|3505456;NW_017738922.1:3527449|3531132",4
"LPIN1","",0,"scaffold0031:18367321|18368242;scaffold0031:18374922|18382213",2,"",0,"",0,"scaffold0016:2853553|2858224",1,"NW_017738922.1:1057564|1058632;NW_017738922.1:1057564|1089302",2
"PRKD3","",0,"scaffold0031:3472866|3474550",1,"13:71593016|71594000",1,"",0,"scaffold0016:18100951|18102003;scaffold0016:18140516|18141392",2,"",0
"CRIM1","",0,"scaffold0031:3951257|3953763;scaffold0031:3965649|3974542;scaffold0031:3965649|3977036;scaffold0031:4002327|4081245;scaffold0031:4012944|4038264;scaffold0031:4012944|4081245;scaffold0031:4036854|4038264;scaffold0031:4036854|4081245;scaffold0031:4081071|4081245",9,"",0,"",0,"scaffold0016:17344006|17344180;scaffold0016:17344006|17385420;scaffold0016:17384058|17385420;scaffold0016:17416642|17419870",4,"NW_017738934.1:2960881|3005110;NW_017738934.1:3003709|3005110",2
"BIRC6","",0,"scaffold0031:6345937|6346119",1,"",0,"",0,"scaffold0016:15149141|15151471;scaffold0016:15199591|15200472",2,"NW_017738934.1:227836|244911;NW_017738934.1:345546|357818;NW_017738934.1:351345|351646",3
"MEMO1","",0,"scaffold0031:6562002|6572544;scaffold0031:6562002|6581757;scaffold0031:6572475|6581757;scaffold0031:6572475|6589372;scaffold0031:6579592|6581757;scaffold0031:6579592|6598097",6,"",0,"",0,"scaffold0016:14773294|14775812;scaffold0016:14773294|14791504",2,"NW_017739657.1:223057|250368;NW_017739657.1:248222|250368;NW_017739657.1:248222|257390;NW_017739657.1:248222|268423",4
"PPP1CB","",0,"scaffold0031:8504139|8509719",1,"",0,"",0,"scaffold0016:12756949|12767281",1,"NW_017739030.1:1982186|1994870",1
"ST7","",0,"scaffold0032:12725093|12726678;scaffold0032:12777883|12850607;scaffold0032:12815385|12821888",3,"",0,"",0,"scaffold0011:71012912|71015364",1,"NW_017739115.1:3603535|3633273;NW_017739115.1:3624351|3658476;NW_017739115.1:3630828|3658476;NW_017739115.1:3658361|3680499;NW_017739115.1:3678883|3680499",5
"MET","",0,"scaffold0032:13454557|13455774",1,"",0,"",0,"scaffold0011:71400511|71403318;scaffold0011:71457784|71458998",2,"NW_017739115.1:3241163|3242380",1
"MYO9A","",0,"scaffold0033:13374472|13391403;scaffold0033:13403840|13406479;scaffold0033:13494697|13519374;scaffold0033:13560598|13561509",4,"",0,"",0,"scaffold0028:12896622|12908373;scaffold0028:12896622|12921505;scaffold0028:12958424|12959954;scaffold0028:13093107|13098053;scaffold0028:13178838|13179749",5,"NW_017739035.1:1914538|1915449;NW_017739035.1:1938753|1947782;NW_017739035.1:2060722|2071699;NW_017739035.1:2060722|2101217;NW_017739035.1:2070864|2071699",5
"ADPGK","",0,"scaffold0033:14400956|14411034;scaffold0033:14407442|14411034",2,"",0,"",0,"scaffold0028:13929300|13954401",1,"NW_017739035.1:1399686|1409061",1
"NPTN","",0,"scaffold0033:15442595|15446754",1,"",0,"",0,"scaffold0028:14933579|14951060;scaffold0028:14938525|14951060",2,"NW_017739035.1:718368|736218;NW_017739035.1:732445|736218",2
"EDC3","",0,"scaffold0033:16629048|16629384",1,"",0,"",0,"scaffold0038:966693|967029;scaffold0038:999432|1003438;scaffold0038:999432|1021936",3,"NW_017739245.1:121322|121658",1
"PEAK1","",0,"scaffold0033:18433848|18463825;scaffold0033:18463079|18463825",2,"",0,"",0,"scaffold0038:3245292|3270434",1,"NW_017739771.1:80943|81689",1
"UPF2","",0,"scaffold0034:12389607|12398481",1,"",0,"",0,"scaffold0004:11876124|11886535",1,"NW_017739409.1:269968|275954;NW_017739409.1:269968|275957;NW_017739409.1:269968|290282;NW_017739409.1:282831|290282",4
"BAZ1A","",0,"scaffold0034:18066655|18066934;scaffold0034:18066655|18080137;scaffold0034:18079993|18088796;scaffold0034:18121377|18121944",4,"",0,"",0,"scaffold0004:17637002|17637281",1,"NW_017739232.1:151497|151724;NW_017739232.1:162340|165841;NW_017739232.1:213907|214186",3
"PARD3","",0,"scaffold0034:3803797|3810450;scaffold0034:3803797|3816311;scaffold0034:3803797|3850624;scaffold0034:3933642|3933885;scaffold0034:4109915|4120909",5,"",0,"",0,"scaffold0004:2117777|2139336;scaffold0004:2950168|2975521;scaffold0004:3087555|3087798",3,"NW_017739095.1:1945152|2001678;NW_017739095.1:2085719|2087390;NW_017739095.1:2177238|2177481",3
"ARHGAP12","",0,"scaffold0034:6715098|6718028;scaffold0034:6797399|6797660;scaffold0034:6811499|6830385;scaffold0034:6811499|6842278",4,"",0,"",0,"scaffold0004:6398242|6398503",1,"NW_017739001.1:418362|430886",1
"ZEB1","",0,"scaffold0034:7188756|7202594;scaffold0034:7202432|7246725",2,"",0,"",0,"scaffold0004:6843707|6864154",1,"NW_017739001.1:689352|716866;NW_017739001.1:782661|808667",2
"FAM13B","",0,"scaffold0035:1135603|1135945;scaffold0035:1166468|1169792;scaffold0035:1166468|1175612;scaffold0035:1184007|1185107;scaffold0035:1190120|1190937",5,"",0,"",0,"scaffold0005:30729874|30731797",1,"NW_017739078.1:3507666|3508285",1
"INSR","",0,"scaffold0035:11421458|11422010",1,"",0,"",0,"scaffold0034:5930949|5931501",1,"NW_017739398.1:362298|362850",1
"MAML1","",0,"scaffold0035:12081984|12086233",1,"6:177179888|177182626",1,"",0,"scaffold0034:5231501|5234788",1,"",0
"RNF130","",0,"scaffold0035:12296412|12337834;scaffold0035:12325739|12337834",2,"",0,"",0,"scaffold0034:4923482|4923677",1,"NW_017739641.1:571000|601651;NW_017739641.1:601400|617699",2
"PRDM5","",0,"scaffold0035:14086886|14109320;scaffold0035:14116686|14132894;scaffold0035:14120257|14132894",3,"",0,"",0,"scaffold0034:3256379|3256800",1,"NW_017739092.1:2638098|2663004",1
"CTNNA1","",0,"scaffold0035:1847111|1859239;scaffold0035:1856062|1859239",2,"",0,"",0,"scaffold0005:30078532|30090221",1,"NW_017739078.1:4058255|4059920;NW_017739078.1:4148096|4149518",2
"SIL1","",0,"scaffold0035:2041634|2056248",1,"",0,"",0,"scaffold0005:29783836|29790062;scaffold0005:29878488|29884865;scaffold0005:29952404|29953071",3,"NW_017739078.1:4266919|4286864",1
"RNF14","",0,"scaffold0035:4695049|4701407",1,"",0,"",0,"scaffold0005:27516081|27516609;scaffold0005:27516081|27521433",2,"NW_017739065.1:693356|694781",1
"AKT3","",0,"scaffold0036:10203239|10277461;scaffold0036:10203239|10302671;scaffold0036:10277335|10301249",3,"",0,"",0,"scaffold0027:12146524|12156531",1,"NW_017739162.1:4188644|4214871;NW_017739162.1:4194733|4214871",2
"CEP170","",0,"scaffold0036:10546540|10547665;scaffold0036:10559932|10573982",2,"",0,"",0,"scaffold0027:11877349|11886076;scaffold0027:11894331|11899082",2,"NW_017739162.1:3910008|3918803;NW_017739162.1:3910008|3932466",2
"TTC13","",0,"scaffold0036:13134783|13146058;scaffold0036:13181212|13187568",2,"",0,"",0,"scaffold0027:3517979|3523833",1,"NW_017739393.1:765493|772572",1
"MAP3K21","",0,"scaffold0036:14803015|14810579;scaffold0036:14803015|14818576",2,"",0,"",0,"scaffold0027:4022217|4023432;scaffold0027:4022217|4025255;scaffold0027:4028740|4033349",3,"NW_017739478.1:1382303|1404237",1
"NEK7","",0,"scaffold0036:1581184|1597659;scaffold0036:1587213|1597659;scaffold0036:1594818|1597659",3,"",0,"",0,"scaffold0027:1473495|1475434",1,"NW_017739244.1:649518|671674;NW_017739244.1:649518|705046;NW_017739244.1:661750|671674;NW_017739244.1:661750|686356",4
"ENAH","",0,"scaffold0036:7687485|7705327;scaffold0036:7702944|7705327",2,"",0,"",0,"scaffold0027:5445900|5449434;scaffold0027:5445900|5467866",2,"NW_017738993.1:3502056|3507814",1
"AHCTF1","",0,"scaffold0036:8731592|8733940;scaffold0036:8733686|8735783;scaffold0036:8739774|8745539",3,"",0,"",0,"scaffold0027:14316905|14318906",1,"NW_017738993.1:2226258|2236618;NW_017738993.1:2234553|2243404",2
"SMYD3","",0,"scaffold0036:9009982|9026476;scaffold0036:9218752|9226545",2,"",0,"",0,"scaffold0027:13964683|13970136;scaffold0027:13964683|13983117",2,"NW_017738993.1:1885848|1890206",1
"CAMSAP2","",0,"scaffold0036:975562|976045;scaffold0036:979501|980309;scaffold0036:979501|984022",3,"",0,"",0,"scaffold0027:963536|964151;scaffold0027:969680|973799",2,"NW_017739244.1:1963840|1981416",1
