"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"AKAP13","",0,"scaffold0053:5653815|5659565;scaffold0053:5678746|5690101",2,"7:64445747|64457253;7:64448627|64473097",2,"",0,"scaffold0031:3159272|3159722;scaffold0031:3183309|3199104;scaffold0031:3188691|3196099;scaffold0031:3188691|3199104;scaffold0031:3195990|3199104;scaffold0031:3204846|3206201;scaffold0031:3205830|3213946",7,"NW_017738967.1:6552150|6628920;NW_017738967.1:6608186|6628920",2
"SCAPER","",0,"scaffold0053:6382134|6385520;scaffold0053:6451823|6460495",2,"",0,"9:55745403|55767202;9:55765364|55767202",2,"scaffold0046:2059955|2062012;scaffold0046:2144568|2149173;scaffold0046:2166750|2175726;scaffold0046:2166750|2188919;scaffold0046:2175625|2188919;scaffold0046:2181633|2188919",6,"NW_017739249.1:804779|821010;NW_017739249.1:887239|895245;NW_017739249.1:972784|988737",3
"SHQ1","",0,"scaffold0054:4994235|4998556;scaffold0054:5007617|5027929;scaffold0054:5007617|5029687;scaffold0054:5026927|5027929;scaffold0054:5026927|5029687",5,"",0,"6:100588696|100614083;6:100607843|100614083",2,"scaffold0015:57356778|57370143;scaffold0015:57370015|57422412;scaffold0015:57370015|57424737;scaffold0015:57391528|57422412;scaffold0015:57391528|57424737;scaffold0015:57420918|57422395;scaffold0015:57420918|57422412;scaffold0015:57420918|57424737",8,"NW_017739644.1:786553|790658;NW_017739644.1:790503|835881;NW_017739644.1:835768|846924",3
"B3GALNT2","",0,"scaffold0056:1378013|1395448;scaffold0056:1378013|1408370;scaffold0056:1393033|1395448;scaffold0056:1393033|1400192;scaffold0056:1393033|1408370;scaffold0056:1395254|1408370;scaffold0056:1400091|1408370",7,"",0,"13:14161937|14166137",1,"scaffold0027:4394935|4397277",1,"NW_017739166.1:1299055|1302406;NW_017739166.1:1316808|1330250",2
"IARS","",0,"scaffold0058:102778|104367;scaffold0058:102778|109596;scaffold0058:102778|122564;scaffold0058:102778|133761;scaffold0058:133665|141326;scaffold0058:168184|171565",6,"",0,"13:49857746|49859361",1,"scaffold0051:572864|574406;scaffold0051:610580|624031;scaffold0051:623509|624031",3,"NW_017739514.1:160989|179062;NW_017739514.1:160989|182165;NW_017739514.1:176736|179062",3
"FAM120C","",0,"scaffold0060:3417787|3418037",1,"",0,"X:150159743|150182799",1,"scaffold0030:9164990|9165563",1,"NW_017739427.1:552532|569401",1
"HUWE1","",0,"scaffold0060:3774897|3777405;scaffold0060:3818533|3825002;scaffold0060:3842369|3846313;scaffold0060:3855214|3856373;scaffold0060:3855882|3856373",5,"",0,"X:150646868|150647769",1,"scaffold0030:8797293|8798451;scaffold0030:8804475|8805272;scaffold0030:8832827|8837803;scaffold0030:8880165|8888652",4,"NW_017739820.1:143596|145935;NW_017739820.1:199791|200965;NW_017739820.1:64177|94645;NW_017739820.1:88842|94645",4
"RBM33","",0,"scaffold0061:1344559|1352086;scaffold0061:1372572|1379151;scaffold0061:1378979|1389267;scaffold0061:1378979|1394125;scaffold0061:1388954|1394125;scaffold0061:1391124|1394125",6,"",0,"5:28536108|28544306",1,"scaffold0042:2095914|2097378;scaffold0042:2144178|2150102;scaffold0042:2149024|2150102;scaffold0042:2171817|2179351",4,"NW_017739103.1:1365343|1367863",1
"LMBR1","",0,"scaffold0061:866701|875089;scaffold0061:866701|885471;scaffold0061:874949|885471",3,"",0,"5:29528799|29551904",1,"scaffold0042:1405672|1416961;scaffold0042:1416821|1438524",2,"NW_017739103.1:1910835|1915575",1
"TGFBRAP1","",0,"scaffold0062:2611410|2617300",1,"",0,"1:43106633|43115112",1,"scaffold0036:4185729|4187570",1,"NW_017739256.1:1730117|1732611;NW_017739256.1:1730117|1739872",2
"ERI3","",0,"scaffold0063:449529|513047;scaffold0063:479968|513047;scaffold0063:479968|529499;scaffold0063:502640|513047;scaffold0063:502640|529499",5,"",0,"4:117421817|117450359;4:117439796|117450359;4:117439796|117472438",3,"scaffold0010:51755139|51794898;scaffold0010:51784423|51794898;scaffold0010:51784423|51814081",3,"NW_017739246.1:1433409|1467425;NW_017739246.1:1456291|1467425;NW_017739246.1:1456291|1485448",3
"PIK3CB","",0,"scaffold0070:392786|395189;scaffold0070:392786|401221",2,"",0,"9:98922973|98924722",1,"scaffold0015:29793725|29802362;scaffold0015:29793725|29830569",2,"NW_017738937.1:4054511|4067225",1
"NAP1L4","",0,"",0,"14:3017634|3035043;14:3032617|3035043",2,"7:143077897|143081048;7:143080902|143083294;7:143080902|143086117;7:143088022|143089776",4,"scaffold0017:56025368|56027187;scaffold0017:56025368|56030863",2,"NW_017739349.1:59428|62256;NW_017739349.1:65227|78617",2
"VAPA","",0,"",0,"18:70872743|70877889",1,"17:65899285|65902049",1,"scaffold0008:60206027|60210067",1,"NW_017739466.1:1060013|1064199",1
"TNPO3","",0,"",0,"3:155265125|155268286",1,"6:29568852|29575151",1,"scaffold0011:61744382|61746851;scaffold0011:61744382|61756616",2,"NW_017738940.1:7782542|7786169;NW_017738940.1:7811148|7819067",2
"CDK13","",0,"",0,"3:75250061|75264310",1,"13:17937688|17947542",1,"scaffold0011:9814031|9815181;scaffold0011:9842665|9846114",2,"NW_017739405.1:1013320|1015492;NW_017739405.1:1045653|1054783",2
"SENP6","",0,"",0,"4:97306996|97307424",1,"9:79994711|80000923;9:79994711|80011046;9:79997130|80000923",3,"scaffold0007:35469568|35471157",1,"NW_017738984.1:6536048|6568620",1
"FAM172A","",0,"",0,"6:90904446|90906940",1,"13:78050772|78100223",1,"scaffold0003:52853647|52858943;scaffold0003:52897604|52903595",2,"NW_017739448.1:371275|386746;NW_017739448.1:376171|386746",2
