"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"NUCB1","",0,"scaffold0017:3366306|3370852;scaffold0017:3370719|3373068",2,"",0,"",0,"",0,"NW_017739093.1:1323771|1325735",1
"CHD9","",0,"scaffold0017:36591213|36596310;scaffold0017:36595636|36596310;scaffold0017:36644788|36652911;scaffold0017:36652793|36654000",4,"",0,"8:91753295|91757312",1,"",0,"",0
"CYLD","",0,"scaffold0017:38508287|38510002;scaffold0017:38511278|38512661;scaffold0017:38511278|38525101",3,"",0,"",0,"scaffold0022:31185602|31186862",1,"",0
"N4BP1","",0,"scaffold0017:39888071|39889711",1,"",0,"",0,"scaffold0022:32076568|32078220",1,"",0
"ZNF507","",0,"scaffold0017:42980550|42990496",1,"",0,"",0,"",0,"NW_017739080.1:333725|340760;NW_017739080.1:337197|340760",2
"DPY19L3","",0,"scaffold0017:43014592|43019525;scaffold0017:43018802|43019525",2,"",0,"",0,"scaffold0022:33883818|33884241",1,"",0
"ZNF276","",0,"scaffold0017:43163384|43167599",1,"",0,"",0,"scaffold0022:33971625|33974858",1,"",0
"SAE1","",0,"scaffold0017:4324222|4331800;scaffold0017:4324222|4338605",2,"",0,"",0,"scaffold0029:4250386|4261622;scaffold0029:4250386|4273690",2,"",0
"TCF25","",0,"scaffold0017:43297619|43299058",1,"",0,"8:124109265|124110182",1,"",0,"",0
"ZC3H4","",0,"scaffold0017:4375824|4376047",1,"",0,"7:16150697|16151326;7:16154082|16155432",2,"",0,"",0
"STRN4","",0,"scaffold0017:4699781|4701589",1,"",0,"",0,"scaffold0029:3876081|3883049",1,"",0
"PPP1R37","",0,"scaffold0017:5499318|5501375",1,"",0,"",0,"scaffold0029:2080649|2084299",1,"",0
"RELB","",0,"scaffold0017:5572536|5577530",1,"",0,"",0,"scaffold0029:1984096|1988397",1,"",0
"CEACAM16","",0,"scaffold0017:5765287|5765614",1,"",0,"",0,"scaffold0029:1766586|1766913",1,"",0
"HNRNPUL1","",0,"scaffold0017:7107422|7109236;scaffold0017:7113717|7123136;scaffold0017:7120854|7123136",3,"",0,"",0,"scaffold0035:1866843|1877567;scaffold0035:1874492|1877567",2,"",0
"RDH13","",0,"scaffold0017:718247|718894",1,"",0,"7:4437992|4447320",1,"",0,"",0
"PAK4","",0,"scaffold0017:8043631|8044036",1,"",0,"",0,"scaffold0035:3508756|3510769",1,"",0
"LCORL","",0,"scaffold0018:1422306|1432592",1,"",0,"",0,"",0,"NW_017739131.1:1026196|1036078",1
"FAM114A1","",0,"scaffold0018:16399297|16407704",1,"",0,"",0,"scaffold0006:23980208|23984216",1,"",0
"ATP10D","",0,"scaffold0018:22155118|22162031;scaffold0018:22159608|22162031",2,"",0,"",0,"",0,"NW_017739087.1:3744713|3748039",1
"TXK","",0,"scaffold0018:22588844|22591468",1,"",0,"",0,"scaffold0006:30144501|30144673",1,"",0
"USP46","",0,"scaffold0018:23851266|23855972",1,"",0,"",0,"scaffold0006:31415280|31417872",1,"",0
"FIP1L1","",0,"scaffold0018:24338148|24351247;scaffold0018:24357000|24371417",2,"",0,"5:74706072|74707486",1,"",0,"",0
"PDGFRA","",0,"scaffold0018:25052311|25055922",1,"5:80214797|80228035;5:80214797|80236664",2,"",0,"",0,"",0
"CEP135","",0,"scaffold0018:26467862|26469854",1,"",0,"",0,"scaffold0006:34096149|34097326",1,"",0
"SRP72","",0,"scaffold0018:26851758|26857968;scaffold0018:26870114|26872791",2,"",0,"",0,"scaffold0006:34445034|34450280",1,"",0
"UBA6","",0,"scaffold0018:34971584|34973691",1,"",0,"",0,"scaffold0006:42610818|42616767",1,"",0
"MOB1B","",0,"scaffold0018:37224844|37229640;scaffold0018:37224844|37233201;scaffold0018:37224844|37236387",3,"",0,"",0,"scaffold0006:44806632|44819999",1,"",0
"SLC4A4","",0,"scaffold0018:37417292|37435748",1,"",0,"",0,"scaffold0006:45114486|45134624",1,"",0
"ADAMTS3","",0,"scaffold0018:38257175|38257582",1,"",0,"",0,"scaffold0006:45938215|45938622",1,"",0
"LDB2","",0,"scaffold0018:389044|392535;scaffold0018:389050|392535",2,"",0,"",0,"scaffold0006:8169747|8181663",1,"",0
"ADGRA3","",0,"scaffold0018:4797662|4807200;scaffold0018:4797662|4821164;scaffold0018:4807038|4821164",3,"",0,"",0,"",0,"NW_017739127.1:3917459|3972363;NW_017739127.1:3944438|3949271",2
"CCDC149","",0,"scaffold0018:6693477|6696824;scaffold0018:6725575|6727231",2,"",0,"",0,"",0,"NW_017739127.1:1985403|2001923",1
"SEL1L3","",0,"scaffold0018:7323114|7324711;scaffold0018:7346298|7349529;scaffold0018:7363328|7363899",3,"",0,"",0,"scaffold0006:15108771|15118035",1,"",0
"STIM2","",0,"scaffold0018:8183008|8217584",1,"",0,"5:54210717|54232736;5:54259916|54262740",2,"",0,"",0
"MAP3K3","",0,"scaffold0019:10207378|10209160",1,"",0,"11:106008315|106014732",1,"",0,"",0
"SLC38A10","",0,"scaffold0019:1024793|1026395",1,"",0,"11:120023502|120025708",1,"",0,"",0
"TANC2","",0,"scaffold0019:10446761|10469000",1,"",0,"",0,"",0,"NW_017739014.1:4278503|4290030",1
"CDC27","",0,"scaffold0019:11045599|11049542",1,"",0,"",0,"scaffold0021:19964591|19970128",1,"",0
"RPTOR","",0,"scaffold0019:1213393|1229317",1,"",0,"",0,"",0,"NW_017739032.1:2554572|2562782",1
"BRIP1","",0,"scaffold0019:12416884|12421265",1,"",0,"",0,"",0,"NW_017739011.1:391401|392658",1
"USP6","",0,"scaffold0019:13340082|13340589;scaffold0019:13350918|13356293;scaffold0019:13355164|13356293",3,"",0,"",0,"scaffold0021:22423619|22428732;scaffold0021:22435346|22443833",2,"",0
"GGNBP2","",0,"scaffold0019:13449446|13449642;scaffold0019:13457013|13458566;scaffold0019:13457013|13460990",3,"",0,"",0,"",0,"NW_017739011.1:1598834|1607496",1
"RNF213","",0,"scaffold0019:1353395|1356419;scaffold0019:1369890|1370538;scaffold0019:1381024|1383714",3,"",0,"",0,"scaffold0021:1233387|1234430;scaffold0021:1248964|1255978;scaffold0021:1271550|1273138;scaffold0021:1275188|1275362;scaffold0021:1287850|1290671",5,"",0
"SCPEP1","",0,"scaffold0019:15928865|15933972",1,"",0,"",0,"scaffold0021:25452965|25455459;scaffold0021:25452965|25459360",2,"",0
"STXBP4","",0,"scaffold0019:17164707|17167411;scaffold0019:17164707|17170337;scaffold0019:17191472|17200199",3,"",0,"",0,"",0,"NW_017739247.1:367926|428293;NW_017739247.1:401181|428293",2
"SPOP","",0,"scaffold0019:20189430|20206530",1,"",0,"11:95361347|95362170",1,"",0,"",0
"ZNF652","",0,"scaffold0019:20447614|20448815",1,"",0,"",0,"scaffold0021:10951712|10952325",1,"",0
"SOCS7","",0,"scaffold0019:21812630|21817553;scaffold0019:21815252|21817553",2,"",0,"11:97268761|97269537",1,"",0,"",0
"PGS1","",0,"scaffold0019:2210015|2213971;scaffold0019:2222242|2230540;scaffold0019:2226118|2227235",3,"",0,"",0,"scaffold0021:1972322|1975431",1,"",0
"TNRC6C","",0,"scaffold0019:2435820|2451413;scaffold0019:2450545|2451413",2,"",0,"",0,"scaffold0021:2175568|2175895",1,"",0
"ATP6V0A1","",0,"scaffold0019:24741965|24744413",1,"",0,"11:100945851|100946431",1,"",0,"",0
"DHX8","",0,"scaffold0019:25455328|25456639;scaffold0019:25456134|25456639",2,"",0,"",0,"",0,"NW_017739270.1:1282435|1283669",1
"HDAC5","",0,"scaffold0019:25840580|25840746;scaffold0019:25844179|25846570;scaffold0019:25863068|25870331",3,"",0,"",0,"",0,"NW_017739270.1:865223|872434",1
"GPATCH8","",0,"scaffold0019:26099133|26103780",1,"",0,"",0,"scaffold0021:14378494|14396101;scaffold0021:14392867|14396101",2,"",0
"PLEKHM1","",0,"scaffold0019:26842775|26846612;scaffold0019:26862171|26862571;scaffold0019:26862171|26873176",3,"",0,"11:103277783|103278174",1,"",0,"",0
"TAF15","",0,"scaffold0019:27179717|27183028;scaffold0019:27179717|27184761;scaffold0019:27182618|27183028",3,"",0,"",0,"scaffold0021:13336304|13336711;scaffold0021:13340005|13353103",2,"",0
"MYO1D","",0,"scaffold0019:29470686|29489416;scaffold0019:29550007|29557303",2,"",0,"",0,"",0,"NW_017739011.1:5071737|5083962;NW_017739011.1:5088133|5112888",2
"CRLF3","",0,"scaffold0019:30103515|30106625;scaffold0019:30110117|30115983",2,"",0,"",0,"scaffold0021:30410087|30420869",1,"",0
"NF1","",0,"scaffold0019:30545205|30546616;scaffold0019:30616211|30626642;scaffold0019:30654623|30660477;scaffold0019:30658744|30665138",4,"",0,"",0,"",0,"NW_017739240.1:934754|943517;NW_017739240.1:972645|974566",2
"NLK","",0,"scaffold0019:31406446|31414331;scaffold0019:31410564|31414331",2,"16:23736554|23785290",1,"",0,"",0,"",0
"KIAA0100","",0,"scaffold0019:31777526|31778161",1,"",0,"",0,"scaffold0021:32080717|32081361",1,"",0
"TAOK1","",0,"scaffold0019:32415603|32423649;scaffold0019:32423535|32435061;scaffold0019:32438714|32453407;scaffold0019:32466246|32466429",4,"",0,"",0,"",0,"NW_017739070.1:1614363|1654670",1
"SRP68","",0,"scaffold0019:3312862|3316941",1,"",0,"11:116141561|116152653",1,"",0,"",0
"NXN","",0,"scaffold0019:33557780|33562017",1,"",0,"",0,"",0,"NW_017739070.1:431268|435705",1
"GLOD4","",0,"scaffold0019:33602549|33604160",1,"",0,"11:76025234|76029220",1,"",0,"",0
"YWHAE","",0,"scaffold0019:34038572|34039569",1,"",0,"",0,"scaffold0021:34391000|34391988",1,"",0
"MYO1C","",0,"scaffold0019:34130100|34130518;scaffold0019:34132549|34135009",2,"",0,"",0,"scaffold0021:34485937|34486338",1,"",0
"SMYD4","",0,"scaffold0019:34379658|34383076",1,"",0,"11:75280897|75282053",1,"",0,"",0
"UNC13D","",0,"scaffold0019:3466051|3466580",1,"",0,"",0,"scaffold0021:3145097|3145353",1,"",0
"UNK","",0,"scaffold0019:3474145|3474587;scaffold0019:3476112|3476960;scaffold0019:3476759|3477489",3,"",0,"",0,"scaffold0021:3156351|3157713",1,"",0
"NCBP3","",0,"scaffold0019:36088210|36100392",1,"",0,"",0,"scaffold0033:5824301|5825753;scaffold0033:5825323|5827657",2,"",0
"KIAA0753","",0,"scaffold0019:36938660|36939285;scaffold0019:36942126|36946291;scaffold0019:36946080|36956484;scaffold0019:36954832|36956484;scaffold0019:36958086|36962446;scaffold0019:36958086|36967467",6,"",0,"",0,"scaffold0033:6673856|6675840;scaffold0033:6673856|6692816;scaffold0033:6677492|6679335",3,"",0
"NUP88","",0,"scaffold0019:37825137|37825974",1,"",0,"",0,"",0,"NW_017739718.1:91196|105953",1
"CCDC57","",0,"scaffold0019:479501|480757;scaffold0019:492519|497711",2,"",0,"",0,"",0,"NW_017739032.1:3476699|3477693",1
"WIPI1","",0,"scaffold0019:7764208|7771544",1,"",0,"",0,"scaffold0021:16335347|16336850",1,"",0
"NPLOC4","",0,"scaffold0019:818660|819708",1,"",0,"",0,"",0,"NW_017739032.1:3066416|3071777;NW_017739032.1:3082118|3088965;NW_017739032.1:3082118|3097084",3
"NOL11","",0,"scaffold0019:9324127|9329210;scaffold0019:9324727|9329971;scaffold0019:9326438|9329971",3,"",0,"",0,"scaffold0021:18072483|18073139",1,"",0
"ERN1","",0,"scaffold0019:9917733|9922664",1,"",0,"11:106312531|106314314",1,"",0,"",0
"GRIPAP1","",0,"scaffold0020:1700537|1700882",1,"",0,"",0,"scaffold0030:6466387|6467192",1,"",0
"RBBP7","",0,"scaffold0020:29018840|29025206",1,"",0,"",0,"scaffold0025:19358911|19361424",1,"",0
"PRPS2","",0,"scaffold0020:32062558|32072478",1,"",0,"",0,"scaffold0025:22697484|22698635;scaffold0025:22697484|22706896",2,"",0
"SLC9A7","",0,"scaffold0020:3278764|3278964;scaffold0020:3278764|3281188;scaffold0020:3278764|3290459;scaffold0020:3310751|3334124",4,"",0,"",0,"",0,"NW_017739656.1:125987|138887",1
"STS","",0,"scaffold0020:35586539|35587232",1,"",0,"",0,"scaffold0053:548890|557449;scaffold0053:554655|555043;scaffold0053:554655|557449",3,"",0
"UTY","",0,"scaffold0020:4600865|4602079;scaffold0020:4613805|4614661;scaffold0020:4633817|4634213;scaffold0020:4679184|4726956",4,"",0,"",0,"scaffold0030:4495871|4519962;scaffold0048:438715|440295",2,"",0
"CASK","",0,"scaffold0020:8134159|8141011",1,"",0,"",0,"scaffold0030:2412160|2425407",1,"",0
"MED14","",0,"scaffold0020:8965951|8968131;scaffold0020:8981989|8983677",2,"",0,"",0,"",0,"NW_017739177.1:2612255|2615499",1
"REL","",0,"scaffold0021:12559640|12561838;scaffold0021:12559640|12566811",2,"",0,"",0,"scaffold0016:34348929|34355240",1,"",0
"CCT4","",0,"scaffold0021:13237376|13237892;scaffold0021:13239277|13241677;scaffold0021:13242984|13245317",3,"",0,"11:22945929|22946457",1,"",0,"",0
"COMMD1","",0,"scaffold0021:13270550|13270832",1,"",0,"",0,"scaffold0016:35150119|35150401",1,"",0
"GFPT1","",0,"scaffold0021:18856950|18864684;scaffold0021:18906120|18912414;scaffold0021:18923354|18929595",3,"",0,"",0,"",0,"NW_017738948.1:9475059|9482637",1
"DYSF","",0,"scaffold0021:20516806|20517545;scaffold0021:20589370|20591555",2,"",0,"",0,"scaffold0016:42204094|42214419",1,"",0
"EXOC6B","",0,"scaffold0021:21290349|21301892;scaffold0021:21374858|21389144",2,"",0,"",0,"scaffold0016:42954923|42968789",1,"",0
"MTHFD2","",0,"scaffold0021:22639661|22641530",1,"",0,"",0,"scaffold0016:44173657|44175455",1,"",0
"DCTN1","",0,"scaffold0021:22753591|22754369",1,"",0,"",0,"scaffold0016:44285869|44286631",1,"",0
"MSH2","",0,"scaffold0021:3304999|3307267;scaffold0021:3304999|3308166;scaffold0021:3304999|3314928;scaffold0021:3308019|3334051;scaffold0021:3323223|3326639;scaffold0021:3333927|3336143;scaffold0021:3333927|3339477",7,"",0,"17:87987227|87990105",1,"",0,"",0
"FBXO11","",0,"scaffold0021:3521734|3525608;scaffold0021:3540073|3540424",2,"",0,"",0,"scaffold0016:25333393|25335247;scaffold0016:25333393|25337456",2,"",0
"AFF3","",0,"scaffold0021:35264862|35266771;scaffold0021:35264862|35269156",2,"",0,"",0,"scaffold0041:2401635|2403538",1,"",0
"STARD7","",0,"scaffold0021:35695470|35698255",1,"",0,"",0,"",0,"NW_017738960.1:543573|547244",1
"MRPS5","",0,"scaffold0021:36130276|36133896;scaffold0021:36131043|36133896",2,"",0,"",0,"scaffold0016:57447840|57454262",1,"",0
"CNNM3","",0,"scaffold0021:36740899|36744095",1,"",0,"",0,"",0,"NW_017739609.1:51916|54693",1
"VWA3B","",0,"scaffold0021:37399661|37428449;scaffold0021:37401386|37401712",2,"",0,"",0,"",0,"NW_017739609.1:613011|633673;NW_017739609.1:616319|647576;NW_017739609.1:626822|647576;NW_017739609.1:691800|692128",4
"INPP4A","",0,"scaffold0021:37633997|37641502",1,"",0,"",0,"",0,"NW_017739306.1:4515356|4518146",1
"NRXN1","",0,"scaffold0021:5434124|5468185;scaffold0021:5580512|5584172",2,"",0,"",0,"",0,"NW_017738949.1:1917391|1921050",1
"ASB3","",0,"scaffold0021:7393397|7395704;scaffold0021:7414913|7421311",2,"",0,"11:31005457|31011586",1,"",0,"",0
"EML6","",0,"scaffold0021:8106796|8118001",1,"",0,"",0,"scaffold0016:30106809|30107235",1,"",0
"MTIF2","",0,"scaffold0021:8425887|8426708;scaffold0021:8429133|8431196",2,"",0,"",0,"scaffold0016:30336732|30338857",1,"",0
"AC013717.1","",0,"scaffold0021:868704|873890;scaffold0021:873129|873890",2,"",0,"",0,"scaffold0016:22687222|22691803",1,"",0
"DST","",0,"scaffold0022:11653867|11682361;scaffold0022:11729327|11732165",2,"",0,"",0,"scaffold0007:23745748|23750095",1,"",0
"FAM83B","",0,"scaffold0022:13240823|13241327",1,"",0,"9:76409390|76410464",1,"",0,"",0
"MUT","",0,"scaffold0022:19216284|19224165",1,"",0,"",0,"scaffold0007:16535622|16538481",1,"",0
"XPO5","",0,"scaffold0022:22865722|22875093;scaffold0022:22873849|22875093",2,"",0,"",0,"scaffold0007:12904558|12914591;scaffold0007:12925125|12926020",2,"",0
"BICRAL","",0,"scaffold0022:23460778|23462230",1,"",0,"",0,"scaffold0007:12307040|12308714",1,"",0
"RNF8","",0,"scaffold0022:28771317|28773333;scaffold0022:28775401|28778491",2,"",0,"",0,"scaffold0007:7394882|7395154;scaffold0007:7401237|7402558",2,"",0
"TBC1D22B","",0,"scaffold0022:28844679|28847999",1,"",0,"",0,"scaffold0007:7243617|7244225",1,"",0
"STK38","",0,"scaffold0022:29564270|29565324;scaffold0022:29564270|29573854",2,"",0,"",0,"scaffold0007:6459731|6470094;scaffold0007:6463284|6470094;scaffold0007:6471961|6473033",3,"",0
"BRPF3","",0,"scaffold0022:29822652|29826074",1,"",0,"",0,"scaffold0007:6205197|6212294",1,"",0
"SRPK1","",0,"scaffold0022:30216254|30219288",1,"",0,"",0,"scaffold0007:5851864|5869349",1,"",0
"UHRF1BP1","",0,"scaffold0022:31175235|31177317;scaffold0022:31185360|31186443",2,"",0,"",0,"scaffold0007:4945844|4946919",1,"",0
"C6ORF106","",0,"scaffold0022:31343527|31350440;scaffold0022:31350242|31350440;scaffold0022:31378550|31378879",3,"",0,"",0,"scaffold0007:4779552|4779881;scaffold0007:4806189|4806387;scaffold0007:4806189|4812729",3,"",0
"OGFRL1","",0,"scaffold0022:3135553|3136063;scaffold0022:3135553|3139593",2,"",0,"",0,"",0,"NW_017739207.1:3176889|3177384",1
"ISPD","",0,"scaffold0023:13619857|13664400;scaffold0023:13657264|13664400;scaffold0023:13664123|13664400",3,"",0,"",0,"",0,"NW_017738925.1:5277312|5315196;NW_017738925.1:5373185|5387931",2
"HDAC9","",0,"scaffold0023:15344819|15349606;scaffold0023:15344819|15376256;scaffold0023:15375992|15376256",3,"",0,"",0,"scaffold0011:26638257|26667520;scaffold0011:26662480|26684731;scaffold0011:26751326|26751590;scaffold0011:26809835|26817720",4,"",0
"CDK14","",0,"scaffold0023:1699520|1705577",1,"",0,"5:5245277|5299228",1,"",0,"",0
"FAM126A","",0,"scaffold0023:18273866|18287100",1,"",0,"",0,"scaffold0011:23932891|23935322",1,"",0
"TRA2A","",0,"scaffold0023:18629520|18633481",1,"",0,"",0,"scaffold0011:23541146|23544327",1,"",0
"OSBPL3","",0,"scaffold0023:19360789|19361632",1,"",0,"",0,"scaffold0011:22829501|22830792",1,"",0
"SKAP2","",0,"scaffold0023:20694673|20696271;scaffold0023:20694673|20709314",2,"",0,"",0,"",0,"NW_017738962.1:2082706|2091882",1
"CREB5","",0,"scaffold0023:21952343|21970512;scaffold0023:21952343|22027148;scaffold0023:22163790|22166978",3,"",0,"",0,"scaffold0011:19996551|20002271",1,"",0
"CPVL","",0,"scaffold0023:22453791|22459352",1,"",0,"",0,"scaffold0011:19745273|19750678;scaffold0011:19745273|19765365",2,"",0
"AKAP9","",0,"scaffold0023:2310409|2313154",1,"",0,"",0,"scaffold0011:38209832|38212327",1,"",0
"GARS","",0,"scaffold0023:23174365|23178423",1,"",0,"",0,"scaffold0011:18889478|18890430",1,"",0
"BMPER","",0,"scaffold0023:24899830|24907324",1,"",0,"",0,"scaffold0011:6596991|6604830",1,"",0
"ELMO2","",0,"scaffold0023:26211984|26225867;scaffold0023:26355367|26374548;scaffold0023:26394204|26403190;scaffold0023:26398233|26403190;scaffold0023:26407461|26427328;scaffold0023:26463732|26482444",6,"",0,"",0,"",0,"NW_017739213.1:1228132|1229574",1
"PDCD6IP","",0,"scaffold0024:11610090|11612453;scaffold0024:11610090|11616814",2,"",0,"",0,"scaffold0015:11802871|11807075",1,"",0
"CNOT10","",0,"scaffold0024:12101324|12102521",1,"",0,"",0,"scaffold0015:12359203|12360174",1,"",0
"SLC4A7","",0,"scaffold0024:15486010|15489853;scaffold0024:15486010|15494299;scaffold0024:15494138|15496507;scaffold0024:15503967|15506191;scaffold0024:15503967|15508309;scaffold0024:15503967|15512028",6,"",0,"",0,"scaffold0015:15929869|15933120;scaffold0015:15944707|15950567",2,"",0
"NR1D2","",0,"scaffold0024:17575520|17585145;scaffold0024:17582251|17585145",2,"",0,"",0,"scaffold0015:18156821|18168215",1,"",0
"TBC1D5","",0,"scaffold0024:21573545|21578056;scaffold0024:21573545|21588202;scaffold0024:21573545|21596480;scaffold0024:21573545|21601659;scaffold0024:21594720|21601659;scaffold0024:21697742|21714810",6,"",0,"",0,"",0,"NW_017738960.1:5238783|5253177;NW_017738960.1:5238783|5276867;NW_017738960.1:5273870|5276867;NW_017738960.1:5363831|5429490",4
"EDEM1","",0,"scaffold0024:2379095|2384740;scaffold0024:2379095|2385276;scaffold0024:2382394|2384740;scaffold0024:2382394|2385276",4,"",0,"",0,"scaffold0015:2993147|2998122;scaffold0015:2994532|2998122",2,"",0
"DNAJC13","",0,"scaffold0024:24648439|24654558;scaffold0024:24651802|24654558;scaffold0024:24651802|24655682;scaffold0024:24678596|24680877",4,"",0,"",0,"scaffold0015:25608298|25609858",1,"",0
"CEP63","",0,"scaffold0024:25969195|25970306",1,"",0,"9:102496009|102496959",1,"",0,"",0
"DOCK3","",0,"scaffold0024:2935986|2946782;scaffold0024:2966017|2977960",2,"",0,"",0,"scaffold0015:2444771|2461290",1,"",0
"USP4","",0,"scaffold0024:3902152|3904489",1,"",0,"",0,"scaffold0015:1510911|1512273;scaffold0015:1514822|1516219;scaffold0015:1519503|1522083;scaffold0015:1521952|1529258",4,"",0
"QRICH1","",0,"scaffold0024:4044789|4045722",1,"",0,"9:108418886|108419785",1,"",0,"",0
"SHISA5","",0,"scaffold0024:4399965|4404216",1,"",0,"",0,"scaffold0015:1046274|1051135",1,"",0
"NBEAL2","",0,"scaffold0024:5172917|5173534;scaffold0024:5174938|5175714",2,"",0,"",0,"",0,"NW_017738954.1:3325983|3326591",1
"LARS2","",0,"scaffold0024:5926900|5928955;scaffold0024:5953261|5953545",2,"",0,"",0,"",0,"NW_017738954.1:4353471|4364335",1
"SNRK","",0,"scaffold0024:6853816|6856907;scaffold0024:6867615|6870333",2,"",0,"",0,"",0,"NW_017738954.1:5677118|5680279",1
"TRAK1","",0,"scaffold0024:7435599|7439302",1,"",0,"",0,"scaffold0015:5769264|5770469",1,"",0
"OXSR1","",0,"scaffold0024:9114612|9121785",1,"",0,"",0,"scaffold0015:7658222|7663533",1,"",0
"CTDSPL","",0,"scaffold0024:9304241|9313631",1,"",0,"",0,"scaffold0015:7811077|7823012",1,"",0
"ITGA9","",0,"scaffold0024:9584925|9591841;scaffold0024:9626177|9635357;scaffold0024:9633410|9635357",3,"",0,"",0,"scaffold0015:8166769|8173491",1,"",0
"GOLGA4","",0,"scaffold0024:9694264|9708452;scaffold0024:9696177|9708452",2,"",0,"",0,"",0,"NW_017738971.1:3780915|3797982",1
"TRANK1","",0,"scaffold0024:9988510|9992078",1,"",0,"",0,"scaffold0015:10139737|10144254",1,"",0
"NCOA6","",0,"scaffold0025:1011233|1019727",1,"",0,"2:155279779|155282705",1,"",0,"",0
"RRBP1","",0,"scaffold0025:15458996|15462489;scaffold0025:15461310|15462489",2,"",0,"2:143815388|143816529",1,"",0,"",0
"SEC23B","",0,"scaffold0025:15920448|15923967",1,"",0,"",0,"scaffold0008:16218323|16232756;scaffold0008:16230363|16231090",2,"",0
"RALGAPA2","",0,"scaffold0025:17106251|17107924",1,"",0,"",0,"scaffold0008:14456160|14471315;scaffold0008:14493459|14504149",2,"",0
"NAPB","",0,"scaffold0025:18548025|18552425",1,"",0,"",0,"",0,"NW_017739783.1:667037|674238",1
"RBM39","",0,"scaffold0025:230192|230844;scaffold0025:230192|233230;scaffold0025:230192|235374;scaffold0025:233092|235374",4,"",0,"",0,"scaffold0008:34693509|34694167",1,"",0
"CTDP1","",0,"scaffold0025:26127694|26130260;scaffold0025:26127694|26136309",2,"",0,"",0,"",0,"NW_017738946.1:5563452|5583029",1
"CSNK2A1","",0,"scaffold0025:3646830|3649388",1,"",0,"",0,"scaffold0008:30693890|30699752;scaffold0008:30708894|30710960",2,"",0
"UQCC1","",0,"scaffold0025:440167|450968;scaffold0025:440167|476839;scaffold0025:449863|476839;scaffold0025:456883|476839",4,"",0,"",0,"scaffold0008:34415223|34442042;scaffold0008:34415223|34462165;scaffold0008:34460370|34462165;scaffold0008:34460370|34474842",4,"",0
"C20ORF194","",0,"scaffold0025:5600919|5604034;scaffold0025:5644636|5662777;scaffold0025:5660842|5662777;scaffold0025:5660842|5667574",4,"",0,"",0,"scaffold0008:28455169|28460961;scaffold0008:28476426|28477722",2,"",0
"PANK2","",0,"scaffold0025:6023791|6028426;scaffold0025:6026961|6028426",2,"",0,"",0,"scaffold0008:27976695|27983369;scaffold0008:27981882|27983369;scaffold0008:27981882|27990343",3,"",0
"SMOX","",0,"scaffold0025:6221451|6221685;scaffold0025:6221451|6224208",2,"",0,"2:131353903|131358363",1,"",0,"",0
"TRPC4AP","",0,"scaffold0025:706842|716727;scaffold0025:722827|730795",2,"",0,"",0,"scaffold0008:34145736|34151904",1,"",0
"TTC7B","",0,"scaffold0026:10006110|10020271;scaffold0026:10020133|10044275;scaffold0026:10020133|10087127;scaffold0026:10033036|10044275;scaffold0026:10044114|10087127;scaffold0026:10080021|10087127;scaffold0026:9939530|9941709",7,"",0,"12:100413118|100432569;12:100461530|100466489",2,"",0,"",0
"NRDE2","",0,"scaffold0026:10251570|10256773",1,"",0,"",0,"scaffold0004:95468780|95474156",1,"",0
"EML5","",0,"scaffold0026:11308032|11312338;scaffold0026:11315941|11332760",2,"",0,"",0,"scaffold0004:94315112|94316162",1,"",0
"ZC3H14","",0,"scaffold0026:11381322|11392972;scaffold0026:11391633|11392972",2,"",0,"",0,"scaffold0004:94254284|94256982;scaffold0004:94255037|94268951",2,"",0
"AL139300.1","",0,"scaffold0026:1315252|1336492;scaffold0026:1323940|1336492;scaffold0026:1333777|1336492",3,"",0,"",0,"scaffold0004:104491019|104495222",1,"",0
"GTF2A1","",0,"scaffold0026:16536168|16538404;scaffold0026:16542903|16546717",2,"",0,"",0,"scaffold0004:88855241|88859275",1,"",0
"SPTLC2","",0,"scaffold0026:19310992|19312691;scaffold0026:19326004|19329232;scaffold0026:19359177|19361712",3,"",0,"",0,"scaffold0004:85737193|85741435;scaffold0004:85748768|85754254;scaffold0004:85752090|85754254",3,"",0
"TTLL2","",0,"scaffold0026:20741558|20744838;scaffold0026:20754973|20757955;scaffold0026:20754973|20768553",3,"",0,"",0,"scaffold0004:84272092|84290299",1,"",0
"TECPR2","",0,"scaffold0026:2086477|2093187",1,"",0,"12:110862520|110881212;12:110862520|110895598",2,"",0,"",0
"NEK9","",0,"scaffold0026:21249639|21258063;scaffold0026:21251601|21253377;scaffold0026:21254909|21258063",3,"",0,"12:85359719|85361376",1,"",0,"",0
"DLST","",0,"scaffold0026:21432413|21433975",1,"",0,"",0,"scaffold0004:83614351|83614507;scaffold0004:83614351|83616634;scaffold0004:83614351|83620856;scaffold0004:83615621|83616634",4,"",0
"LIN52","",0,"scaffold0026:22018939|22027031",1,"",0,"",0,"scaffold0004:83012948|83019632",1,"",0
"HEATR4","",0,"scaffold0026:22453609|22460154",1,"",0,"",0,"scaffold0004:82591521|82593184",1,"",0
"DPF3","",0,"scaffold0026:23112477|23137208",1,"",0,"",0,"scaffold0004:81956946|81975587",1,"",0
"MTA1","",0,"scaffold0026:268193|272072",1,"",0,"12:113075765|113086854",1,"",0,"",0
