"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1196056|1197220",NA,NA,2,NA
"7530","NW_017739521.1:236707|265740",6,NA,NA,NA
"7531","NW_017739521.1:236707|270364",9,11,6,12
"7532","NW_017739521.1:244983|270364",NA,5,2,5
"7533","NW_017739521.1:255029|270364",NA,2,NA,NA
"7534","NW_017739521.1:255029|283855",NA,3,NA,NA
"7535","NW_017739521.1:265639|270364",NA,18,NA,8
"7536","NW_017739521.1:307379|316133",NA,2,NA,NA
"7537","NW_017739521.1:334799|334962",NA,NA,NA,2
"7538","NW_017739521.1:467531|469547",NA,NA,2,NA
"7539","NW_017739522.1:429222|429942",NA,3,NA,2
"7540","NW_017739522.1:431808|432559",NA,2,NA,NA
"7541","NW_017739522.1:68672|70164",NA,2,NA,8
"7542","NW_017739523.1:113165|113478",NA,NA,NA,4
"7543","NW_017739523.1:194427|196122",NA,NA,3,NA
"7544","NW_017739523.1:194609|194768",NA,NA,9,NA
"7545","NW_017739523.1:195840|197087",2,NA,NA,NA
"7546","NW_017739523.1:195870|198146",NA,NA,NA,3
"7547","NW_017739523.1:195879|197087",NA,NA,2,NA
"7548","NW_017739523.1:195927|197087",NA,NA,NA,2
"7549","NW_017739523.1:198184|198727",NA,NA,NA,6
"7550","NW_017739523.1:198293|199069",4,2,NA,NA
"7551","NW_017739523.1:198348|198508",NA,NA,NA,4
"7552","NW_017739523.1:198445|198932",2,NA,5,NA
"7553","NW_017739523.1:198504|198664",NA,NA,NA,3
"7554","NW_017739523.1:198660|198923",NA,NA,6,NA
"7555","NW_017739523.1:198763|199028",NA,NA,NA,2
"7556","NW_017739523.1:198768|199074",NA,NA,NA,2
"7557","NW_017739523.1:198773|199190",NA,NA,NA,2
"7558","NW_017739523.1:198846|199723",NA,NA,NA,2
"7559","NW_017739523.1:198970|199237",NA,NA,12,29
"7560","NW_017739523.1:198975|199479",2,NA,NA,NA
"7561","NW_017739523.1:199025|199232",NA,NA,NA,4
"7562","NW_017739523.1:199025|199237",NA,NA,NA,2
"7563","NW_017739523.1:199052|199232",NA,2,NA,NA
"7564","NW_017739523.1:199061|199232",NA,NA,NA,3
"7565","NW_017739523.1:199061|199237",NA,NA,2,NA
"7566","NW_017739523.1:199153|199524",4,NA,NA,NA
"7567","NW_017739523.1:199191|199817",NA,3,NA,NA
"7568","NW_017739523.1:199702|199884",NA,NA,2,NA
"7569","NW_017739523.1:200445|200697",NA,NA,NA,2
"7570","NW_017739523.1:201188|201480",NA,NA,NA,3
"7571","NW_017739523.1:238062|238230",NA,NA,NA,2
"7572","NW_017739523.1:394681|398386",NA,2,NA,2
"7573","NW_017739523.1:412571|416954",2,NA,NA,NA
"7574","NW_017739524.1:106760|108631",18,44,28,20
"7575","NW_017739524.1:442495|453390",NA,3,4,NA
"7576","NW_017739525.1:489428|489605",NA,2,NA,NA
"7577","NW_017739527.1:291847|310629",7,10,6,2
"7578","NW_017739529.1:52930|54444",NA,3,NA,NA
"7579","NW_017739531.1:203884|204204",NA,NA,5,NA
"7580","NW_017739531.1:233089|233902",NA,NA,NA,2
"7581","NW_017739531.1:404275|405782",2,NA,NA,NA
"7582","NW_017739531.1:421315|421660",3,NA,NA,NA
"7583","NW_017739533.1:510541|511340",NA,2,NA,NA
"7584","NW_017739536.1:218738|219606",2,NA,4,NA
"7585","NW_017739536.1:224436|233574",NA,NA,5,NA
"7586","NW_017739536.1:272889|274862",NA,3,3,NA
"7587","NW_017739536.1:272889|284036",19,10,NA,3
"7588","NW_017739536.1:348508|350348",3,2,NA,NA
"7589","NW_017739536.1:51853|60729",4,NA,3,NA
"7590","NW_017739536.1:60548|60729",NA,4,10,NA
"7591","NW_017739537.1:523179|538927",NA,NA,3,NA
"7592","NW_017739537.1:535530|538927",2,6,NA,2
"7593","NW_017739538.1:26823|28072",6,22,NA,16
"7594","NW_017739538.1:388736|422978",2,NA,NA,NA
"7595","NW_017739538.1:396740|422978",NA,5,NA,2
"7596","NW_017739538.1:403046|422978",NA,10,3,4
"7597","NW_017739538.1:411555|422978",NA,NA,NA,7
"7598","NW_017739540.1:217521|260505",NA,NA,NA,7
"7599","NW_017739541.1:602631|610480",3,7,3,4
"7600","NW_017739541.1:602631|621632",NA,NA,2,NA
"7601","NW_017739543.1:195011|213206",2,NA,NA,NA
"7602","NW_017739543.1:246866|267356",NA,NA,NA,2
"7603","NW_017739543.1:335973|348066",NA,NA,NA,4
"7604","NW_017739544.1:114891|124877",3,NA,NA,NA
"7605","NW_017739544.1:264493|280392",NA,NA,4,NA
"7606","NW_017739544.1:271152|280392",NA,6,10,3
"7607","NW_017739544.1:490473|493034",3,NA,NA,NA
"7608","NW_017739545.1:139273|139505",NA,2,NA,6
"7609","NW_017739545.1:150281|161465",NA,NA,3,NA
"7610","NW_017739545.1:218435|218652",NA,NA,NA,3
"7611","NW_017739545.1:271938|272138",4,NA,NA,NA
"7612","NW_017739545.1:343722|364586",4,NA,NA,3
"7613","NW_017739545.1:401959|405769",NA,NA,3,NA
"7614","NW_017739545.1:506730|523047",2,2,NA,2
"7615","NW_017739545.1:774510|783644",2,NA,2,NA
"7616","NW_017739546.1:71826|114704",2,NA,NA,NA
"7617","NW_017739546.1:76429|82378",4,NA,NA,NA
"7618","NW_017739547.1:191685|224093",NA,6,NA,3
"7619","NW_017739547.1:223970|228828",2,NA,NA,NA
"7620","NW_017739549.1:109720|124657",7,NA,NA,NA
"7621","NW_017739549.1:122945|124657",2,NA,NA,NA
"7622","NW_017739549.1:158230|173994",NA,NA,NA,2
"7623","NW_017739549.1:208611|268901",NA,NA,5,NA
"7624","NW_017739549.1:212639|229730",NA,3,NA,NA
"7625","NW_017739549.1:420388|423603",NA,2,NA,NA
"7626","NW_017739549.1:92735|97208",13,23,NA,9
"7627","NW_017739550.1:226978|236556",NA,NA,4,NA
"7628","NW_017739550.1:240182|240255",NA,NA,NA,2
"7629","NW_017739550.1:248604|248850",2,NA,NA,NA
"7630","NW_017739550.1:321810|322710",NA,3,NA,NA
"7631","NW_017739550.1:321810|335559",NA,7,8,4
"7632","NW_017739550.1:329131|335559",NA,4,NA,NA
"7633","NW_017739551.1:56277|69209",NA,5,NA,NA
"7634","NW_017739551.1:67693|108735",NA,2,NA,NA
"7635","NW_017739551.1:67693|69209",NA,3,NA,NA
"7636","NW_017739553.1:160290|172978",9,NA,15,NA
"7637","NW_017739553.1:161043|172978",6,3,24,NA
"7638","NW_017739553.1:229437|240263",NA,NA,NA,2
"7639","NW_017739554.1:283219|294256",NA,NA,NA,2
"7640","NW_017739554.1:297645|302522",4,NA,NA,NA
"7641","NW_017739554.1:348280|355297",2,NA,NA,NA
"7642","NW_017739554.1:420778|426307",NA,3,NA,NA
"7643","NW_017739554.1:44756|62573",NA,4,NA,NA
"7644","NW_017739554.1:534410|538786",4,NA,NA,NA
"7645","NW_017739555.1:223705|248026",NA,3,NA,NA
"7646","NW_017739555.1:227957|244277",3,2,NA,NA
"7647","NW_017739555.1:247885|250620",2,NA,NA,NA
"7648","NW_017739555.1:347397|355203",NA,6,NA,NA
"7649","NW_017739555.1:686419|709303",5,NA,NA,NA
"7650","NW_017739556.1:224188|224448",NA,NA,NA,3
"7651","NW_017739556.1:225365|225568",4,NA,NA,NA
"7652","NW_017739556.1:244652|250760",2,2,NA,7
"7653","NW_017739556.1:269503|280549",NA,3,NA,NA
"7654","NW_017739557.1:383550|383843",NA,2,NA,NA
"7655","NW_017739557.1:54012|56141",28,45,19,13
"7656","NW_017739557.1:56084|63944",NA,3,NA,NA
"7657","NW_017739557.1:60068|63944",NA,5,NA,9
"7658","NW_017739558.1:569686|573663",2,6,NA,NA
"7659","NW_017739560.1:310071|328419",NA,NA,NA,4
"7660","NW_017739561.1:157718|161639",NA,NA,NA,3
"7661","NW_017739561.1:215179|221432",NA,NA,6,NA
"7662","NW_017739562.1:134432|162175",2,NA,NA,NA
"7663","NW_017739562.1:162058|201199",NA,NA,4,NA
"7664","NW_017739562.1:253234|328110",2,NA,NA,NA
"7665","NW_017739562.1:294365|296707",NA,2,NA,NA
"7666","NW_017739562.1:294365|381999",6,NA,2,NA
"7667","NW_017739562.1:326143|346261",NA,NA,5,NA
"7668","NW_017739562.1:364004|381999",NA,4,2,NA
"7669","NW_017739562.1:536315|539730",3,2,NA,NA
"7670","NW_017739562.1:536315|543989",10,3,2,NA
"7671","NW_017739562.1:536315|552134",27,16,13,5
"7672","NW_017739562.1:539632|543989",2,NA,NA,NA
"7673","NW_017739562.1:539632|552134",11,NA,8,NA
"7674","NW_017739562.1:543859|552134",18,9,17,4
"7675","NW_017739562.1:55403|56577",NA,NA,3,NA
"7676","NW_017739564.1:451208|451823",3,NA,NA,NA
"7677","NW_017739566.1:148226|148649",NA,NA,NA,4
"7678","NW_017739566.1:16178|63221",NA,NA,NA,2
"7679","NW_017739566.1:16178|77348",NA,2,NA,NA
"7680","NW_017739566.1:207139|207346",NA,NA,NA,2
"7681","NW_017739566.1:25244|26875",3,NA,NA,NA
"7682","NW_017739566.1:60941|77348",2,5,NA,4
"7683","NW_017739566.1:63125|77348",22,14,26,52
"7684","NW_017739566.1:7612|16322",3,NA,NA,NA
"7685","NW_017739566.1:76632|77348",NA,8,NA,NA
"7686","NW_017739568.1:1025438|1029776",NA,NA,NA,3
"7687","NW_017739568.1:2264676|2265003",NA,2,NA,NA
"7688","NW_017739568.1:2273124|2275398",4,NA,NA,NA
"7689","NW_017739568.1:2325481|2358941",2,NA,NA,NA
"7690","NW_017739568.1:2354788|2358941",2,NA,NA,NA
"7691","NW_017739568.1:2361939|2370529",5,NA,NA,NA
"7692","NW_017739568.1:2530913|2535138",NA,NA,NA,2
"7693","NW_017739568.1:738334|739089",NA,NA,NA,2
"7694","NW_017739568.1:813713|813956",NA,4,NA,2
"7695","NW_017739568.1:828804|845890",NA,NA,NA,2
"7696","NW_017739568.1:845034|857080",NA,NA,NA,2
"7697","NW_017739569.1:455675|480562",NA,NA,NA,4
"7698","NW_017739570.1:243938|253280",NA,NA,NA,2
"7699","NW_017739570.1:290477|291713",NA,NA,4,NA
"7700","NW_017739570.1:73533|76019",3,NA,NA,4
"7701","NW_017739570.1:77985|78618",21,80,17,67
"7702","NW_017739570.1:77985|80992",NA,2,NA,NA
"7703","NW_017739571.1:334127|337408",NA,NA,2,NA
"7704","NW_017739572.1:555981|567207",NA,NA,3,NA
"7705","NW_017739572.1:678171|690364",NA,2,NA,NA
"7706","NW_017739572.1:833520|853826",2,NA,NA,NA
"7707","NW_017739573.1:168989|200843",NA,2,NA,NA
"7708","NW_017739573.1:189226|200843",5,6,NA,NA
"7709","NW_017739573.1:198279|200843",8,10,5,7
"7710","NW_017739574.1:51075|52758",2,NA,NA,NA
"7711","NW_017739574.1:51075|70345",3,NA,NA,NA
"7712","NW_017739574.1:70168|99022",10,8,NA,6
"7713","NW_017739574.1:9413|10094",NA,NA,NA,2
"7714","NW_017739574.1:98312|99022",9,33,28,24
"7715","NW_017739575.1:232656|250975",2,NA,NA,NA
"7716","NW_017739575.1:338920|399213",NA,NA,NA,2
"7717","NW_017739575.1:366285|385661",NA,2,NA,NA
"7718","NW_017739575.1:366285|396037",NA,2,NA,NA
"7719","NW_017739575.1:366285|399213",NA,20,2,14
"7720","NW_017739575.1:366285|417105",NA,3,NA,NA
"7721","NW_017739575.1:385493|396037",NA,4,NA,NA
"7722","NW_017739575.1:385493|399213",2,NA,NA,NA
"7723","NW_017739576.1:394664|419681",NA,NA,NA,2
"7724","NW_017739576.1:419617|432158",2,NA,NA,NA
"7725","NW_017739576.1:460685|465211",6,7,NA,2
"7726","NW_017739576.1:501814|511858",NA,NA,NA,2
"7727","NW_017739576.1:501814|555748",NA,2,NA,NA
"7728","NW_017739576.1:532339|555748",NA,NA,NA,6
"7729","NW_017739576.1:545186|548160",11,12,NA,6
"7730","NW_017739576.1:545186|555748",2,6,NA,NA
"7731","NW_017739576.1:545186|559105",NA,NA,6,NA
"7732","NW_017739576.1:593902|597443",18,35,3,8
"7733","NW_017739576.1:593902|603601",NA,2,NA,2
"7734","NW_017739576.1:593902|607037",17,75,30,28
"7735","NW_017739576.1:593902|613160",NA,40,2,7
"7736","NW_017739576.1:593902|618618",11,52,13,16
"7737","NW_017739576.1:600641|614193",2,NA,NA,NA
"7738","NW_017739577.1:160777|161506",NA,2,NA,NA
"7739","NW_017739577.1:201277|201455",2,NA,NA,NA
"7740","NW_017739577.1:304576|324652",NA,NA,19,36
"7741","NW_017739577.1:379432|380280",3,NA,NA,NA
"7742","NW_017739577.1:405469|405748",4,NA,NA,NA
"7743","NW_017739577.1:434982|435290",NA,NA,NA,2
"7744","NW_017739577.1:456523|456999",NA,2,NA,NA
"7745","NW_017739577.1:470394|470553",NA,NA,NA,3
"7746","NW_017739578.1:11191|14982",NA,NA,3,NA
"7747","NW_017739578.1:11193|12189",NA,NA,2,NA
"7748","NW_017739578.1:11193|15240",NA,NA,2,NA
"7749","NW_017739578.1:11196|14929",NA,2,NA,NA
"7750","NW_017739578.1:11203|15240",2,NA,NA,NA
"7751","NW_017739578.1:13392|14940",NA,NA,NA,5
"7752","NW_017739578.1:13399|15003",NA,NA,NA,5
"7753","NW_017739578.1:13399|15009",NA,NA,NA,3
"7754","NW_017739578.1:13414|14997",NA,NA,NA,3
"7755","NW_017739578.1:14745|14959",2,NA,NA,NA
"7756","NW_017739578.1:14781|15021",NA,NA,3,NA
"7757","NW_017739578.1:14805|15109",NA,NA,NA,5
"7758","NW_017739578.1:14805|15151",NA,NA,NA,3
"7759","NW_017739578.1:14836|14997",NA,2,NA,NA
"7760","NW_017739578.1:14959|15222",NA,NA,2,NA
"7761","NW_017739578.1:15033|15249",NA,2,NA,NA
"7762","NW_017739578.1:15145|15240",NA,NA,NA,4
"7763","NW_017739578.1:15145|15249",NA,2,NA,NA
"7764","NW_017739578.1:15145|16824",NA,2,NA,NA
"7765","NW_017739578.1:25041|26086",NA,7,NA,NA
"7766","NW_017739578.1:26719|29668",3,NA,NA,4
"7767","NW_017739578.1:26719|30240",4,NA,NA,NA
"7768","NW_017739578.1:26719|31432",NA,3,2,NA
"7769","NW_017739578.1:38478|38951",2,NA,NA,NA
"7770","NW_017739578.1:562067|563408",NA,2,NA,NA
"7771","NW_017739578.1:9113|14887",NA,NA,NA,3
"7772","NW_017739578.1:9113|14929",NA,NA,NA,3
"7773","NW_017739579.1:177912|179706",5,NA,2,3
"7774","NW_017739579.1:262607|264669",NA,2,NA,NA
"7775","NW_017739579.1:450447|460562",NA,9,2,NA
"7776","NW_017739579.1:472047|476934",4,NA,NA,2
"7777","NW_017739579.1:472050|476934",NA,NA,3,NA
"7778","NW_017739579.1:525493|526792",8,NA,2,NA
"7779","NW_017739579.1:525493|529092",3,NA,NA,NA
"7780","NW_017739579.1:597471|608120",4,6,2,NA
"7781","NW_017739579.1:648867|653003",5,NA,NA,7
"7782","NW_017739580.1:103011|105299",NA,6,NA,NA
"7783","NW_017739580.1:58270|105299",NA,NA,2,NA
"7784","NW_017739580.1:58270|68703",2,NA,NA,NA
"7785","NW_017739581.1:217793|223333",2,NA,NA,NA
"7786","NW_017739581.1:413695|414205",4,NA,NA,NA
"7787","NW_017739581.1:413695|414682",NA,2,NA,NA
"7788","NW_017739581.1:413943|414682",NA,3,NA,NA
"7789","NW_017739581.1:416780|417165",NA,NA,NA,2
"7790","NW_017739582.1:142548|142793",NA,2,NA,NA
"7791","NW_017739582.1:197840|206321",4,4,NA,NA
"7792","NW_017739582.1:197840|212449",NA,4,NA,NA
"7793","NW_017739582.1:210919|212449",NA,NA,NA,2
"7794","NW_017739582.1:553174|553346",NA,2,NA,NA
"7795","NW_017739582.1:62633|73650",NA,5,5,NA
"7796","NW_017739583.1:288349|299332",NA,3,3,NA
"7797","NW_017739583.1:288349|337306",2,NA,NA,NA
"7798","NW_017739583.1:299140|337306",NA,NA,2,NA
"7799","NW_017739583.1:5306|7961",NA,2,NA,NA
"7800","NW_017739583.1:61289|66938",NA,6,NA,NA
"7801","NW_017739585.1:1657098|1659454",NA,5,NA,NA
"7802","NW_017739585.1:1671361|1691828",NA,NA,NA,3
"7803","NW_017739586.1:669591|677018",11,23,NA,NA
"7804","NW_017739587.1:168249|173149",8,NA,NA,NA
"7805","NW_017739588.1:64253|65688",NA,6,NA,NA
"7806","NW_017739589.1:380405|380621",NA,6,NA,NA
"7807","NW_017739589.1:414277|414442",NA,2,NA,NA
"7808","NW_017739589.1:506649|506836",2,NA,NA,NA
"7809","NW_017739589.1:668133|668866",NA,11,NA,NA
"7810","NW_017739590.1:133718|134441",23,11,5,2
"7811","NW_017739590.1:371909|373716",NA,NA,3,NA
"7812","NW_017739590.1:411537|414648",4,9,NA,NA
"7813","NW_017739590.1:565655|575500",9,NA,NA,NA
"7814","NW_017739590.1:627844|628897",3,NA,NA,NA
"7815","NW_017739590.1:643511|654620",NA,NA,NA,5
"7816","NW_017739590.1:657953|663184",5,NA,NA,NA
"7817","NW_017739590.1:727883|733245",NA,2,NA,NA
"7818","NW_017739591.1:203201|203990",NA,2,NA,NA
"7819","NW_017739591.1:238112|238307",NA,NA,NA,2
"7820","NW_017739591.1:269674|269989",2,NA,NA,NA
"7821","NW_017739591.1:363351|364564",2,3,NA,NA
"7822","NW_017739591.1:76822|76997",NA,4,NA,2
"7823","NW_017739591.1:76822|77179",NA,5,NA,NA
"7824","NW_017739593.1:120120|120604",NA,2,NA,NA
"7825","NW_017739593.1:133694|133847",2,NA,NA,NA
"7826","NW_017739593.1:187350|189005",9,7,NA,NA
"7827","NW_017739593.1:341616|356165",NA,2,2,NA
"7828","NW_017739593.1:589015|599953",3,NA,NA,NA
"7829","NW_017739594.1:108163|112585",NA,NA,NA,2
"7830","NW_017739594.1:172405|182518",2,NA,NA,NA
"7831","NW_017739594.1:290669|294204",NA,NA,NA,2
"7832","NW_017739594.1:342722|342920",NA,3,NA,NA
"7833","NW_017739594.1:349237|349375",NA,4,NA,NA
"7834","NW_017739595.1:250949|251625",NA,2,NA,NA
"7835","NW_017739595.1:343919|357668",NA,NA,NA,2
"7836","NW_017739595.1:389298|394052",NA,3,NA,NA
"7837","NW_017739595.1:389607|394052",NA,NA,NA,4
"7838","NW_017739595.1:389607|404561",NA,3,3,4
"7839","NW_017739595.1:391978|394052",4,NA,NA,NA
"7840","NW_017739595.1:391978|404561",NA,3,NA,NA
"7841","NW_017739595.1:800997|809540",3,NA,NA,NA
"7842","NW_017739595.1:807517|816309",NA,2,NA,NA
"7843","NW_017739596.1:128988|132813",NA,3,NA,NA
"7844","NW_017739596.1:132512|132813",90,162,41,67
"7845","NW_017739596.1:181264|196928",NA,NA,NA,2
"7846","NW_017739596.1:70937|132813",NA,2,NA,NA
"7847","NW_017739596.1:70937|83698",11,4,7,7
"7848","NW_017739596.1:79098|83698",NA,2,NA,2
"7849","NW_017739600.1:306907|307080",2,NA,NA,NA
"7850","NW_017739600.1:379067|383124",5,NA,NA,NA
"7851","NW_017739600.1:456033|456447",3,NA,NA,NA
"7852","NW_017739600.1:563591|564394",NA,5,NA,NA
"7853","NW_017739600.1:567241|568761",NA,NA,NA,4
"7854","NW_017739600.1:824841|825587",NA,NA,NA,2
"7855","NW_017739600.1:82566|88036",NA,2,NA,NA
"7856","NW_017739600.1:82566|88062",10,14,5,7
"7857","NW_017739600.1:874058|876541",NA,NA,NA,3
"7858","NW_017739600.1:877444|877800",NA,2,NA,NA
"7859","NW_017739600.1:878620|878929",NA,NA,NA,2
"7860","NW_017739600.1:995880|1002239",NA,NA,3,NA
"7861","NW_017739600.1:995880|1014231",NA,2,NA,NA
"7862","NW_017739602.1:176235|223865",NA,4,3,NA
"7863","NW_017739602.1:193234|214711",3,NA,NA,NA
"7864","NW_017739602.1:194687|214711",4,NA,NA,NA
"7865","NW_017739602.1:209495|214711",NA,2,NA,NA
"7866","NW_017739602.1:209495|223865",NA,4,3,NA
"7867","NW_017739602.1:222831|223865",9,13,6,5
"7868","NW_017739602.1:279928|282033",NA,NA,2,NA
"7869","NW_017739602.1:297676|298437",NA,NA,2,NA
"7870","NW_017739602.1:349125|351664",NA,2,NA,NA
"7871","NW_017739602.1:349125|361130",3,NA,NA,NA
"7872","NW_017739602.1:573111|592566",2,NA,NA,NA
"7873","NW_017739602.1:574583|581736",3,NA,NA,NA
"7874","NW_017739604.1:234546|235914",NA,NA,NA,3
"7875","NW_017739604.1:234789|236003",NA,2,NA,NA
"7876","NW_017739604.1:235484|239549",NA,2,NA,NA
"7877","NW_017739604.1:235812|244727",8,NA,NA,5
"7878","NW_017739604.1:239112|244727",2,NA,2,NA
"7879","NW_017739604.1:244047|244533",NA,4,NA,NA
"7880","NW_017739606.1:156707|225903",NA,NA,5,NA
"7881","NW_017739606.1:22722|80746",3,3,3,NA
"7882","NW_017739606.1:35112|48737",NA,2,NA,2
"7883","NW_017739606.1:35112|51700",NA,5,NA,NA
"7884","NW_017739606.1:35112|80746",4,NA,10,NA
"7885","NW_017739606.1:35112|90180",NA,NA,2,NA
"7886","NW_017739606.1:44534|48737",NA,7,6,NA
"7887","NW_017739606.1:44534|80746",4,NA,NA,NA
"7888","NW_017739606.1:48605|51700",NA,2,NA,NA
"7889","NW_017739606.1:48605|80746",7,NA,NA,NA
"7890","NW_017739606.1:58331|80746",4,2,2,NA
"7891","NW_017739606.1:59348|80746",2,2,2,NA
"7892","NW_017739606.1:71264|80746",48,58,32,23
"7893","NW_017739606.1:71264|90180",NA,9,NA,NA
"7894","NW_017739606.1:85705|90180",NA,3,2,5
"7895","NW_017739607.1:141483|144532",NA,NA,NA,6
"7896","NW_017739607.1:212727|212883",NA,5,NA,NA
"7897","NW_017739607.1:286543|286712",NA,2,NA,NA
"7898","NW_017739607.1:99289|107507",2,NA,NA,NA
"7899","NW_017739608.1:442656|453610",5,NA,NA,NA
"7900","NW_017739608.1:453476|471533",NA,2,NA,NA
"7901","NW_017739608.1:467269|471533",NA,5,NA,NA
"7902","NW_017739608.1:555822|567359",NA,2,NA,NA
"7903","NW_017739608.1:614318|618475",NA,4,NA,NA
"7904","NW_017739609.1:33451|54693",NA,27,NA,15
"7905","NW_017739609.1:357152|358038",3,NA,NA,NA
"7906","NW_017739609.1:406686|443578",NA,3,NA,NA
"7907","NW_017739609.1:51916|54693",NA,30,19,NA
"7908","NW_017739609.1:613011|626992",NA,2,NA,NA
"7909","NW_017739609.1:613011|633673",NA,2,3,NA
"7910","NW_017739609.1:616319|633673",NA,NA,7,NA
"7911","NW_017739609.1:616319|647576",NA,2,NA,NA
"7912","NW_017739609.1:626822|647576",2,NA,NA,5
"7913","NW_017739609.1:679222|680428",NA,2,NA,NA
"7914","NW_017739609.1:690270|692128",NA,12,NA,NA
"7915","NW_017739609.1:691800|692128",NA,2,6,NA
"7916","NW_017739612.1:109504|113688",7,NA,NA,2
"7917","NW_017739612.1:150147|159439",NA,2,NA,NA
"7918","NW_017739612.1:248570|252401",NA,NA,4,NA
"7919","NW_017739612.1:255939|270094",NA,NA,2,NA
"7920","NW_017739612.1:255939|280295",NA,NA,3,NA
"7921","NW_017739612.1:267851|270094",NA,4,NA,NA
"7922","NW_017739612.1:279938|280295",NA,3,NA,NA
"7923","NW_017739612.1:95974|113688",2,NA,3,NA
"7924","NW_017739614.1:393301|398068",NA,NA,NA,2
"7925","NW_017739615.1:733828|749267",NA,8,NA,NA
"7926","NW_017739615.1:746218|749267",6,4,NA,NA
"7927","NW_017739618.1:404170|404633",NA,5,11,5
"7928","NW_017739618.1:454149|521015",NA,2,NA,NA
"7929","NW_017739621.1:284394|284554",5,NA,NA,NA
"7930","NW_017739621.1:49029|65675",NA,NA,NA,2
"7931","NW_017739622.1:129002|131532",NA,NA,2,NA
"7932","NW_017739622.1:207627|224829",2,NA,NA,NA
"7933","NW_017739622.1:241683|244446",4,NA,NA,NA
"7934","NW_017739623.1:22633|27024",NA,NA,NA,2
"7935","NW_017739623.1:860|27024",NA,NA,4,NA
"7936","NW_017739625.1:231289|231535",NA,5,5,NA
"7937","NW_017739625.1:521869|527756",3,3,NA,NA
"7938","NW_017739630.1:1042128|1047130",15,24,10,5
"7939","NW_017739630.1:1042128|1051712",4,7,NA,NA
"7940","NW_017739630.1:1047013|1051712",41,37,6,20
"7941","NW_017739630.1:1047013|1063389",2,NA,NA,NA
"7942","NW_017739630.1:1058834|1062028",2,NA,NA,NA
"7943","NW_017739630.1:518977|530037",4,4,NA,NA
"7944","NW_017739630.1:518977|564148",4,7,NA,4
"7945","NW_017739630.1:529926|564148",2,NA,2,NA
"7946","NW_017739630.1:564012|631682",8,NA,NA,NA
"7947","NW_017739630.1:609144|631682",NA,3,NA,NA
"7948","NW_017739630.1:631563|659328",NA,15,NA,2
"7949","NW_017739630.1:930947|967758",2,NA,NA,NA
"7950","NW_017739630.1:967558|981239",NA,3,NA,NA
"7951","NW_017739630.1:975520|989244",3,NA,NA,NA
"7952","NW_017739630.1:986282|994314",NA,NA,NA,2
"7953","NW_017739633.1:151253|168454",NA,2,NA,NA
"7954","NW_017739633.1:151253|172062",5,8,NA,3
"7955","NW_017739633.1:168376|172062",2,3,NA,2
"7956","NW_017739633.1:282833|292560",8,4,4,NA
"7957","NW_017739633.1:490179|492258",NA,2,NA,NA
"7958","NW_017739633.1:598855|634636",NA,NA,NA,2
"7959","NW_017739633.1:625840|627631",NA,2,NA,NA
"7960","NW_017739633.1:633533|634636",NA,2,NA,NA
"7961","NW_017739633.1:633562|634636",NA,2,NA,NA
"7962","NW_017739633.1:750060|781359",NA,NA,10,NA
"7963","NW_017739633.1:789971|796916",NA,NA,NA,4
"7964","NW_017739633.1:800657|800865",NA,NA,2,NA
"7965","NW_017739634.1:1114669|1128704",NA,6,NA,NA
"7966","NW_017739634.1:1128554|1139778",NA,NA,NA,2
"7967","NW_017739634.1:403265|416938",12,6,NA,3
"7968","NW_017739634.1:408735|416938",12,25,9,7
"7969","NW_017739634.1:693832|726248",NA,2,NA,NA
"7970","NW_017739634.1:780176|782710",NA,8,NA,3
"7971","NW_017739634.1:780176|787583",NA,4,NA,NA
"7972","NW_017739634.1:787061|787583",11,NA,NA,2
"7973","NW_017739634.1:874519|889907",NA,2,NA,NA
"7974","NW_017739634.1:981843|984717",NA,3,3,NA
"7975","NW_017739634.1:998800|1000640",3,5,8,4
"7976","NW_017739637.1:322299|322942",4,NA,NA,NA
"7977","NW_017739638.1:29643|30363",NA,2,NA,NA
"7978","NW_017739638.1:741598|745462",NA,3,NA,NA
"7979","NW_017739638.1:756457|757572",NA,12,NA,4
"7980","NW_017739640.1:107079|128126",7,NA,NA,NA
"7981","NW_017739641.1:1009485|1011822",2,2,NA,3
"7982","NW_017739641.1:1031392|1032436",NA,NA,10,NA
"7983","NW_017739641.1:243235|245210",4,NA,NA,NA
"7984","NW_017739641.1:243235|246026",10,15,15,25
"7985","NW_017739641.1:243240|246026",2,2,NA,NA
"7986","NW_017739641.1:354294|355640",NA,NA,4,NA
"7987","NW_017739641.1:571000|601651",NA,2,NA,NA
"7988","NW_017739641.1:601400|605085",8,18,NA,12
"7989","NW_017739641.1:601400|617699",NA,5,NA,NA
"7990","NW_017739641.1:774454|774648",2,NA,NA,NA
"7991","NW_017739641.1:792278|807249",3,NA,NA,NA
"7992","NW_017739641.1:997894|1011822",NA,7,NA,NA
"7993","NW_017739641.1:997894|1028053",11,15,17,5
"7994","NW_017739641.1:997894|1030352",NA,6,NA,NA
"7995","NW_017739642.1:103504|113269",4,NA,NA,NA
"7996","NW_017739642.1:104463|113269",7,8,7,8
"7997","NW_017739642.1:112200|113269",3,3,NA,NA
"7998","NW_017739642.1:118673|128626",NA,2,NA,NA
"7999","NW_017739642.1:201272|204094",NA,5,NA,NA
