"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1793682|1798795",NA,NA,1,NA
"6737","NW_017739460.1:1288830|1294241",3,NA,9,NA
"6738","NW_017739460.1:1288830|1296710",20,16,23,44
"6739","NW_017739460.1:1288830|1316516",11,5,9,NA
"6740","NW_017739460.1:1288830|1375702",NA,NA,NA,1
"6741","NW_017739460.1:1292182|1306697",NA,NA,3,NA
"6742","NW_017739460.1:1292185|1306697",NA,NA,3,NA
"6743","NW_017739460.1:1304759|1316516",NA,2,NA,3
"6744","NW_017739460.1:1363191|1375702",NA,1,NA,NA
"6745","NW_017739460.1:1696991|1717268",NA,4,NA,NA
"6746","NW_017739460.1:436855|438225",NA,NA,NA,1
"6747","NW_017739460.1:889517|893872",NA,NA,NA,1
"6748","NW_017739461.1:414684|421011",NA,NA,5,NA
"6749","NW_017739461.1:540056|542380",9,5,6,NA
"6750","NW_017739461.1:695835|713466",NA,NA,NA,1
"6751","NW_017739461.1:828425|835665",NA,NA,1,NA
"6752","NW_017739462.1:150066|174100",NA,NA,NA,1
"6753","NW_017739462.1:155099|174100",1,NA,2,NA
"6754","NW_017739462.1:162648|174100",12,3,5,1
"6755","NW_017739462.1:171343|174100",45,51,37,29
"6756","NW_017739462.1:551402|564493",NA,NA,NA,6
"6757","NW_017739462.1:580206|581122",NA,1,NA,NA
"6758","NW_017739462.1:584575|586955",1,NA,NA,NA
"6759","NW_017739462.1:762860|763018",NA,NA,NA,1
"6760","NW_017739462.1:788839|789033",NA,1,1,NA
"6761","NW_017739462.1:797165|800528",NA,NA,1,NA
"6762","NW_017739462.1:830025|841494",NA,1,NA,NA
"6763","NW_017739462.1:846869|851151",NA,1,NA,NA
"6764","NW_017739463.1:1308197|1310392",NA,NA,2,NA
"6765","NW_017739463.1:37344|39669",NA,2,NA,NA
"6766","NW_017739464.1:770543|772081",2,NA,NA,NA
"6767","NW_017739465.1:1216461|1216892",47,40,40,25
"6768","NW_017739465.1:1216461|1230777",2,8,3,3
"6769","NW_017739465.1:375845|378755",NA,1,NA,NA
"6770","NW_017739465.1:393811|394851",2,NA,NA,NA
"6771","NW_017739465.1:396250|396663",2,NA,NA,NA
"6772","NW_017739466.1:1060013|1064199",27,8,19,15
"6773","NW_017739466.1:11450|13169",NA,4,NA,NA
"6774","NW_017739466.1:423916|434975",4,13,4,2
"6775","NW_017739466.1:423916|454505",NA,6,14,4
"6776","NW_017739466.1:423916|466299",3,1,NA,2
"6777","NW_017739466.1:434827|454505",NA,NA,1,NA
"6778","NW_017739466.1:444238|454505",NA,2,NA,NA
"6779","NW_017739466.1:448403|452435",NA,11,4,NA
"6780","NW_017739466.1:448403|466299",NA,2,NA,NA
"6781","NW_017739466.1:752075|769418",NA,2,3,NA
"6782","NW_017739466.1:761510|769418",4,36,4,20
"6783","NW_017739468.1:216141|217177",NA,2,NA,NA
"6784","NW_017739468.1:216141|222534",1,NA,NA,NA
"6785","NW_017739468.1:216141|230992",3,NA,NA,NA
"6786","NW_017739468.1:243196|249974",6,8,6,2
"6787","NW_017739469.1:106290|109190",NA,4,NA,NA
"6788","NW_017739469.1:106290|114296",NA,3,NA,NA
"6789","NW_017739469.1:42798|61009",1,3,NA,NA
"6790","NW_017739469.1:43821|61009",NA,NA,1,NA
"6791","NW_017739469.1:447456|448674",NA,3,5,NA
"6792","NW_017739469.1:447456|452796",2,1,NA,NA
"6793","NW_017739469.1:447456|465147",NA,7,3,8
"6794","NW_017739469.1:447456|468359",NA,NA,NA,6
"6795","NW_017739469.1:447456|479059",NA,2,NA,NA
"6796","NW_017739469.1:461968|482742",NA,4,NA,NA
"6797","NW_017739469.1:464974|482742",2,NA,NA,3
"6798","NW_017739469.1:478852|482742",3,NA,NA,12
"6799","NW_017739469.1:565981|567802",NA,2,NA,NA
"6800","NW_017739471.1:184019|184880",2,6,NA,NA
"6801","NW_017739472.1:399674|416228",NA,NA,2,NA
"6802","NW_017739472.1:403470|416228",NA,NA,1,NA
"6803","NW_017739473.1:1084184|1089860",NA,3,NA,NA
"6804","NW_017739473.1:1113337|1145729",NA,NA,1,4
"6805","NW_017739473.1:1145604|1171199",6,12,10,5
"6806","NW_017739473.1:1145604|1180171",8,5,6,1
"6807","NW_017739473.1:1145604|1190124",NA,2,NA,1
"6808","NW_017739473.1:1145604|1205105",5,4,5,1
"6809","NW_017739473.1:1167797|1171199",NA,9,NA,6
"6810","NW_017739473.1:1171093|1180171",NA,NA,NA,1
"6811","NW_017739473.1:1180016|1205105",NA,NA,2,NA
"6812","NW_017739473.1:1190038|1205105",3,9,NA,16
"6813","NW_017739473.1:1201300|1205105",62,92,50,57
"6814","NW_017739473.1:1292076|1300051",3,9,NA,3
"6815","NW_017739473.1:1317019|1320674",NA,NA,2,5
"6816","NW_017739473.1:1317019|1353918",NA,2,1,3
"6817","NW_017739473.1:1543463|1548621",14,14,12,15
"6818","NW_017739473.1:200650|227131",NA,NA,NA,1
"6819","NW_017739473.1:255852|257052",231,358,108,146
"6820","NW_017739473.1:542061|544881",1,3,7,NA
"6821","NW_017739473.1:594301|596682",NA,NA,4,1
"6822","NW_017739473.1:59631|61612",NA,NA,8,NA
"6823","NW_017739473.1:963297|970171",NA,2,NA,4
"6824","NW_017739473.1:963297|997061",1,3,NA,NA
"6825","NW_017739476.1:233655|235533",2,NA,5,1
"6826","NW_017739476.1:367472|368469",NA,NA,4,NA
"6827","NW_017739476.1:369178|370767",NA,1,NA,NA
"6828","NW_017739476.1:414830|416626",2,NA,NA,NA
"6829","NW_017739476.1:414830|425319",8,NA,NA,NA
"6830","NW_017739476.1:572371|575578",NA,31,6,27
"6831","NW_017739476.1:672148|672886",NA,NA,NA,4
"6832","NW_017739476.1:710360|720428",NA,1,NA,NA
"6833","NW_017739476.1:752521|757564",NA,1,NA,NA
"6834","NW_017739476.1:804144|815295",7,NA,NA,NA
"6835","NW_017739476.1:815082|829633",NA,2,NA,NA
"6836","NW_017739476.1:823294|854143",NA,3,NA,NA
"6837","NW_017739476.1:838891|843891",6,4,NA,4
"6838","NW_017739476.1:854028|856146",NA,5,NA,NA
"6839","NW_017739476.1:854028|863812",1,10,NA,NA
"6840","NW_017739476.1:854028|892187",1,NA,NA,NA
"6841","NW_017739476.1:854028|897241",11,2,10,NA
"6842","NW_017739476.1:854028|897244",7,10,4,NA
"6843","NW_017739476.1:863649|892187",NA,NA,NA,2
"6844","NW_017739476.1:863649|897241",2,4,3,2
"6845","NW_017739476.1:863649|897244",2,8,10,NA
"6846","NW_017739476.1:887252|892187",3,14,NA,13
"6847","NW_017739476.1:887252|897241",180,185,126,125
"6848","NW_017739476.1:887252|897244",215,236,133,136
"6849","NW_017739476.1:888331|897241",NA,NA,1,NA
"6850","NW_017739477.1:275255|275460",NA,2,NA,NA
"6851","NW_017739477.1:275255|288937",10,NA,1,NA
"6852","NW_017739477.1:477502|500195",NA,NA,5,NA
"6853","NW_017739477.1:483572|485753",NA,2,NA,NA
"6854","NW_017739477.1:483572|500195",NA,10,5,NA
"6855","NW_017739477.1:815684|832975",NA,NA,1,NA
"6856","NW_017739477.1:819177|832975",1,NA,NA,NA
"6857","NW_017739477.1:882831|898771",NA,NA,NA,2
"6858","NW_017739477.1:882831|931231",NA,NA,1,NA
"6859","NW_017739477.1:908354|909520",NA,NA,6,NA
"6860","NW_017739478.1:1102602|1103334",NA,8,NA,3
"6861","NW_017739478.1:1207762|1240793",2,NA,NA,NA
"6862","NW_017739478.1:1236936|1240793",NA,NA,4,NA
"6863","NW_017739478.1:1382303|1395844",NA,7,NA,NA
"6864","NW_017739478.1:1382303|1404237",NA,3,NA,4
"6865","NW_017739478.1:1394735|1395844",NA,3,NA,NA
"6866","NW_017739478.1:153596|160454",1,NA,NA,NA
"6867","NW_017739478.1:215667|219181",NA,6,NA,NA
"6868","NW_017739478.1:215667|236586",1,4,NA,NA
"6869","NW_017739478.1:714249|738170",NA,1,NA,NA
"6870","NW_017739478.1:714249|746995",1,NA,NA,NA
"6871","NW_017739478.1:745003|746995",2,NA,NA,NA
"6872","NW_017739479.1:129518|129727",NA,NA,NA,1
"6873","NW_017739479.1:349262|354638",NA,NA,NA,2
"6874","NW_017739479.1:354531|371600",NA,NA,2,NA
"6875","NW_017739479.1:354531|372433",NA,3,NA,NA
"6876","NW_017739479.1:358592|385332",NA,3,NA,NA
"6877","NW_017739479.1:362583|392158",NA,NA,7,3
"6878","NW_017739479.1:371414|392158",NA,NA,4,NA
"6879","NW_017739479.1:381729|413709",NA,2,NA,NA
"6880","NW_017739479.1:385218|392158",3,NA,NA,NA
"6881","NW_017739479.1:385218|413709",1,NA,NA,NA
"6882","NW_017739479.1:512896|558066",2,NA,NA,NA
"6883","NW_017739480.1:549833|560155",1,NA,NA,NA
"6884","NW_017739480.1:963783|980157",NA,1,NA,NA
"6885","NW_017739480.1:974933|980157",31,37,4,19
"6886","NW_017739482.1:131006|140442",NA,1,NA,NA
"6887","NW_017739482.1:140327|143097",NA,NA,3,NA
"6888","NW_017739482.1:140327|144155",NA,NA,5,NA
"6889","NW_017739482.1:155614|159018",NA,7,NA,8
"6890","NW_017739483.1:255689|302770",NA,5,NA,NA
"6891","NW_017739483.1:98665|101172",7,10,1,7
"6892","NW_017739484.1:733905|735244",NA,2,NA,NA
"6893","NW_017739486.1:117831|142258",NA,NA,5,NA
"6894","NW_017739486.1:117831|142361",2,17,17,8
"6895","NW_017739486.1:308200|333999",1,2,NA,NA
"6896","NW_017739486.1:319252|325215",3,1,NA,1
"6897","NW_017739486.1:325061|333999",NA,3,NA,NA
"6898","NW_017739486.1:480552|484354",1,NA,NA,NA
"6899","NW_017739486.1:610016|610372",NA,NA,NA,1
"6900","NW_017739486.1:664526|664733",NA,NA,NA,1
"6901","NW_017739486.1:71052|71386",NA,5,NA,NA
"6902","NW_017739486.1:876059|877777",3,NA,NA,NA
"6903","NW_017739486.1:904165|914091",NA,2,NA,NA
"6904","NW_017739487.1:122387|123123",NA,1,NA,3
"6905","NW_017739487.1:140995|148534",NA,1,8,4
"6906","NW_017739487.1:146422|148534",NA,1,NA,NA
"6907","NW_017739487.1:216960|221439",NA,7,NA,2
"6908","NW_017739487.1:263382|263533",NA,NA,NA,2
"6909","NW_017739487.1:362646|362982",NA,1,NA,NA
"6910","NW_017739487.1:688836|690536",NA,32,NA,NA
"6911","NW_017739488.1:119963|122147",2,NA,NA,NA
"6912","NW_017739489.1:462586|470304",NA,8,NA,NA
"6913","NW_017739489.1:472159|487211",NA,NA,8,NA
"6914","NW_017739489.1:476834|487211",NA,106,28,NA
"6915","NW_017739489.1:585429|590808",2,2,NA,NA
"6916","NW_017739489.1:585429|641164",NA,NA,1,NA
"6917","NW_017739489.1:588053|590808",1,1,NA,NA
"6918","NW_017739489.1:588053|641164",NA,2,NA,NA
"6919","NW_017739489.1:600523|607621",NA,1,NA,NA
"6920","NW_017739489.1:600523|611820",NA,2,2,NA
"6921","NW_017739489.1:600523|641164",1,NA,NA,NA
"6922","NW_017739489.1:625153|625912",NA,2,5,6
"6923","NW_017739489.1:692844|721776",1,NA,NA,NA
"6924","NW_017739489.1:718434|718743",1,NA,NA,NA
"6925","NW_017739489.1:797447|804983",NA,NA,NA,1
"6926","NW_017739489.1:826804|835715",3,NA,NA,NA
"6927","NW_017739489.1:940842|954974",NA,1,NA,NA
"6928","NW_017739489.1:989071|991092",20,56,3,10
"6929","NW_017739491.1:509620|541523",NA,NA,1,NA
"6930","NW_017739494.1:525892|532011",3,NA,NA,NA
"6931","NW_017739495.1:479573|484783",4,17,4,3
"6932","NW_017739495.1:479573|498905",NA,6,2,NA
"6933","NW_017739495.1:479573|521433",NA,NA,NA,4
"6934","NW_017739496.1:825622|827350",NA,1,NA,NA
"6935","NW_017739496.1:914719|920079",NA,2,NA,NA
"6936","NW_017739499.1:164052|164714",1,NA,NA,NA
"6937","NW_017739499.1:384279|398851",NA,NA,NA,2
"6938","NW_017739499.1:395188|407967",5,1,NA,NA
"6939","NW_017739499.1:51023|54967",NA,NA,2,NA
"6940","NW_017739499.1:92476|92823",NA,6,NA,NA
"6941","NW_017739500.1:145379|146032",NA,5,NA,NA
"6942","NW_017739500.1:212134|212632",NA,3,NA,NA
"6943","NW_017739500.1:231108|231463",2,NA,NA,NA
"6944","NW_017739500.1:252430|253913",265,389,155,165
"6945","NW_017739500.1:254813|255524",NA,1,NA,NA
"6946","NW_017739500.1:381766|386417",NA,1,NA,NA
"6947","NW_017739500.1:381766|387097",130,113,74,83
"6948","NW_017739502.1:1022135|1022959",19,25,6,22
"6949","NW_017739505.1:77763|91929",NA,2,NA,NA
"6950","NW_017739506.1:849209|857369",1,NA,NA,NA
"6951","NW_017739506.1:912018|913515",NA,NA,NA,2
"6952","NW_017739506.1:982765|994873",1,NA,NA,NA
"6953","NW_017739508.1:141672|146725",1,NA,NA,NA
"6954","NW_017739508.1:261756|263538",NA,NA,6,1
"6955","NW_017739508.1:261756|271878",1,NA,NA,NA
"6956","NW_017739508.1:261756|276583",NA,5,1,6
"6957","NW_017739508.1:413209|420328",NA,NA,25,NA
"6958","NW_017739509.1:144809|145694",3,NA,NA,NA
"6959","NW_017739510.1:122493|131990",NA,1,NA,NA
"6960","NW_017739510.1:204116|206026",NA,1,NA,NA
"6961","NW_017739510.1:464951|466659",NA,1,NA,NA
"6962","NW_017739511.1:278401|278615",1,4,NA,NA
"6963","NW_017739511.1:278401|278845",8,9,5,NA
"6964","NW_017739511.1:473810|474767",NA,1,NA,NA
"6965","NW_017739512.1:164839|165198",NA,NA,NA,3
"6966","NW_017739512.1:167579|169035",1,NA,NA,NA
"6967","NW_017739512.1:195804|196516",NA,NA,NA,1
"6968","NW_017739512.1:298721|309534",1,5,NA,NA
"6969","NW_017739512.1:417359|426097",NA,1,NA,NA
"6970","NW_017739512.1:97323|100914",50,NA,26,52
"6971","NW_017739514.1:104507|128627",NA,2,NA,NA
"6972","NW_017739514.1:104507|131010",NA,NA,7,NA
"6973","NW_017739514.1:140018|153472",NA,1,NA,NA
"6974","NW_017739514.1:145980|146853",NA,5,NA,NA
"6975","NW_017739514.1:150003|153472",NA,NA,8,NA
"6976","NW_017739514.1:160989|179062",1,6,2,2
"6977","NW_017739514.1:160989|182165",1,1,NA,1
"6978","NW_017739514.1:176736|179062",22,48,14,18
"6979","NW_017739514.1:178936|182165",1,NA,NA,NA
"6980","NW_017739514.1:235671|243316",1,NA,NA,NA
"6981","NW_017739516.1:1435282|1441865",12,13,4,2
"6982","NW_017739516.1:1456088|1456768",2,NA,NA,NA
"6983","NW_017739516.1:723357|749569",6,NA,NA,NA
"6984","NW_017739516.1:749482|780173",NA,1,NA,NA
"6985","NW_017739517.1:12072|14914",NA,NA,2,NA
"6986","NW_017739517.1:452179|452778",3,3,NA,NA
"6987","NW_017739518.1:326898|328060",18,22,11,6
"6988","NW_017739518.1:326898|341994",NA,NA,1,NA
"6989","NW_017739518.1:400664|410044",NA,2,NA,NA
"6990","NW_017739518.1:449111|469993",NA,2,NA,NA
"6991","NW_017739519.1:1266034|1266969",NA,NA,1,NA
"6992","NW_017739519.1:1268254|1272607",NA,1,NA,NA
"6993","NW_017739519.1:298388|320083",NA,NA,NA,3
"6994","NW_017739519.1:337159|350833",NA,NA,NA,1
"6995","NW_017739519.1:340305|350833",2,NA,NA,NA
"6996","NW_017739519.1:363088|369541",NA,8,NA,1
"6997","NW_017739519.1:562969|581560",NA,8,5,NA
"6998","NW_017739519.1:562969|605814",NA,NA,1,NA
"6999","NW_017739519.1:581318|581560",3,NA,NA,2
"7000","NW_017739519.1:581318|605814",NA,4,NA,2
"7001","NW_017739519.1:598564|605814",1,3,NA,3
"7002","NW_017739520.1:129908|134923",4,NA,NA,NA
"7003","NW_017739520.1:72421|73269",1,NA,NA,NA
"7004","NW_017739521.1:188347|270364",NA,NA,3,NA
"7005","NW_017739521.1:236707|270364",NA,6,NA,NA
"7006","NW_017739521.1:244983|270364",NA,NA,7,NA
"7007","NW_017739521.1:255029|270364",NA,3,NA,NA
"7008","NW_017739521.1:255029|283855",NA,3,NA,NA
"7009","NW_017739521.1:265639|270364",6,20,NA,NA
"7010","NW_017739521.1:265639|283855",NA,NA,NA,1
"7011","NW_017739521.1:467531|469547",NA,NA,2,NA
"7012","NW_017739522.1:415291|429942",NA,1,NA,NA
"7013","NW_017739522.1:429222|429942",NA,3,NA,2
"7014","NW_017739522.1:431808|432559",NA,2,NA,NA
"7015","NW_017739523.1:194222|194426",1,NA,NA,NA
"7016","NW_017739523.1:194222|194427",NA,NA,1,NA
"7017","NW_017739523.1:194427|196122",NA,NA,3,NA
"7018","NW_017739523.1:195840|197087",1,NA,NA,NA
"7019","NW_017739523.1:394681|398002",NA,9,NA,NA
"7020","NW_017739523.1:394681|398386",NA,1,NA,NA
"7021","NW_017739524.1:106760|108631",39,83,40,32
"7022","NW_017739524.1:138880|145329",NA,NA,NA,1
"7023","NW_017739524.1:442495|453390",NA,3,NA,NA
"7024","NW_017739527.1:291847|310629",10,11,3,2
"7025","NW_017739529.1:52930|54444",1,3,NA,NA
"7026","NW_017739533.1:32630|43513",1,NA,NA,NA
"7027","NW_017739533.1:510541|511340",NA,2,NA,NA
"7028","NW_017739536.1:224436|233574",NA,NA,5,NA
"7029","NW_017739536.1:272889|284036",19,10,NA,NA
"7030","NW_017739536.1:348508|350348",3,NA,NA,NA
"7031","NW_017739536.1:51853|60729",5,1,3,NA
"7032","NW_017739536.1:60548|60729",NA,4,14,4
"7033","NW_017739537.1:120484|120693",2,NA,NA,NA
"7034","NW_017739537.1:133365|135096",1,NA,NA,NA
"7035","NW_017739537.1:520321|538927",NA,3,NA,NA
"7036","NW_017739537.1:523179|538927",NA,NA,3,NA
"7037","NW_017739537.1:535530|538927",3,6,NA,2
"7038","NW_017739538.1:26823|28072",7,21,NA,NA
"7039","NW_017739538.1:396740|422978",1,5,NA,5
"7040","NW_017739538.1:403046|411819",NA,3,NA,NA
"7041","NW_017739538.1:403046|422978",NA,5,NA,3
"7042","NW_017739538.1:411555|422978",NA,NA,NA,7
"7043","NW_017739539.1:282541|283552",2,2,NA,NA
"7044","NW_017739540.1:174624|293218",NA,NA,2,NA
"7045","NW_017739541.1:458935|465448",NA,NA,NA,2
"7046","NW_017739541.1:602631|610480",4,11,3,3
"7047","NW_017739541.1:602631|621632",NA,NA,2,NA
"7048","NW_017739541.1:602631|630001",NA,1,NA,NA
"7049","NW_017739543.1:195011|213206",2,NA,NA,NA
"7050","NW_017739543.1:246866|267356",NA,NA,NA,2
"7051","NW_017739543.1:264504|267356",NA,1,NA,NA
"7052","NW_017739543.1:335973|348066",NA,NA,NA,4
"7053","NW_017739544.1:114891|124877",3,NA,NA,NA
"7054","NW_017739544.1:271152|280392",10,20,9,5
"7055","NW_017739545.1:139028|140570",NA,NA,NA,1
"7056","NW_017739545.1:139028|155315",NA,NA,1,NA
"7057","NW_017739545.1:271938|272138",2,NA,NA,NA
"7058","NW_017739545.1:278750|279088",1,NA,NA,NA
"7059","NW_017739545.1:343722|364586",2,NA,NA,6
"7060","NW_017739545.1:401959|405769",NA,NA,3,NA
"7061","NW_017739545.1:673432|679232",NA,8,NA,NA
"7062","NW_017739546.1:71826|82378",NA,1,NA,NA
"7063","NW_017739546.1:76429|82378",4,NA,NA,NA
"7064","NW_017739547.1:333001|341755",NA,NA,1,NA
"7065","NW_017739549.1:109720|124657",7,1,NA,NA
"7066","NW_017739549.1:122945|124657",2,1,1,NA
"7067","NW_017739549.1:152222|158349",NA,NA,NA,2
"7068","NW_017739549.1:208611|268901",NA,NA,6,NA
"7069","NW_017739549.1:212639|229730",NA,3,NA,NA
"7070","NW_017739549.1:420388|423603",NA,24,NA,NA
"7071","NW_017739549.1:92735|109847",NA,2,1,NA
"7072","NW_017739549.1:92735|124657",NA,NA,1,NA
"7073","NW_017739549.1:92735|97208",13,18,NA,8
"7074","NW_017739550.1:226978|236556",NA,NA,2,NA
"7075","NW_017739550.1:310469|311787",NA,NA,1,NA
"7076","NW_017739550.1:321810|322710",NA,4,NA,NA
"7077","NW_017739550.1:321810|335559",NA,11,NA,NA
"7078","NW_017739550.1:329131|335559",NA,7,NA,NA
"7079","NW_017739551.1:67693|69209",NA,3,NA,NA
"7080","NW_017739554.1:297645|302522",4,NA,NA,NA
"7081","NW_017739554.1:420778|426307",NA,6,NA,NA
"7082","NW_017739554.1:44756|62573",NA,4,NA,NA
"7083","NW_017739554.1:461588|465719",NA,1,NA,4
"7084","NW_017739554.1:534410|538786",4,NA,NA,NA
"7085","NW_017739555.1:223705|248026",NA,3,NA,NA
"7086","NW_017739555.1:227957|244277",3,12,NA,NA
"7087","NW_017739555.1:247885|250620",1,NA,NA,NA
"7088","NW_017739555.1:347397|355203",NA,8,NA,NA
"7089","NW_017739555.1:622995|624466",1,NA,NA,NA
"7090","NW_017739555.1:686419|709303",6,5,NA,NA
"7091","NW_017739556.1:148229|165979",NA,NA,1,NA
"7092","NW_017739556.1:195972|202356",1,NA,NA,NA
"7093","NW_017739556.1:195972|204867",NA,NA,NA,2
"7094","NW_017739556.1:244652|250760",2,2,NA,7
"7095","NW_017739556.1:269503|280549",NA,3,NA,NA
"7096","NW_017739557.1:54012|56141",54,75,22,NA
"7097","NW_017739557.1:56084|63944",NA,7,NA,NA
"7098","NW_017739557.1:60068|63944",NA,7,NA,6
"7099","NW_017739558.1:569686|573663",2,8,1,NA
"7100","NW_017739560.1:51654|54163",1,NA,NA,NA
"7101","NW_017739561.1:157718|161639",NA,NA,NA,3
"7102","NW_017739561.1:285502|287351",NA,3,NA,NA
"7103","NW_017739562.1:253234|381999",4,NA,NA,NA
"7104","NW_017739562.1:294365|339968",NA,1,NA,NA
"7105","NW_017739562.1:294365|346261",NA,3,NA,NA
"7106","NW_017739562.1:326143|346261",NA,6,NA,NA
"7107","NW_017739562.1:326143|381999",NA,NA,NA,4
"7108","NW_017739562.1:536315|539730",12,4,NA,1
"7109","NW_017739562.1:536315|543989",11,3,2,NA
"7110","NW_017739562.1:536315|552134",54,43,35,8
"7111","NW_017739562.1:539632|543989",2,NA,NA,NA
"7112","NW_017739562.1:539632|552134",34,NA,13,NA
"7113","NW_017739562.1:543859|552134",30,17,18,10
"7114","NW_017739562.1:56437|253317",NA,NA,3,NA
"7115","NW_017739562.1:569458|577384",NA,NA,NA,1
"7116","NW_017739564.1:356334|357689",1,NA,NA,NA
"7117","NW_017739564.1:401321|405304",NA,1,NA,NA
"7118","NW_017739564.1:451208|451823",3,1,NA,NA
"7119","NW_017739566.1:148226|148649",NA,NA,NA,4
"7120","NW_017739566.1:16178|63221",NA,NA,NA,2
"7121","NW_017739566.1:16178|77348",NA,2,NA,NA
"7122","NW_017739566.1:25244|26875",3,NA,NA,NA
"7123","NW_017739566.1:25244|77348",NA,NA,1,NA
"7124","NW_017739566.1:63125|77348",27,21,32,38
"7125","NW_017739566.1:7612|16322",3,NA,NA,NA
"7126","NW_017739566.1:76632|77348",NA,6,NA,2
"7127","NW_017739568.1:2265465|2265865",NA,1,NA,NA
"7128","NW_017739568.1:2273124|2275398",7,NA,NA,NA
"7129","NW_017739568.1:2361939|2370529",5,NA,NA,NA
"7130","NW_017739568.1:2530913|2535138",NA,NA,NA,2
"7131","NW_017739568.1:813713|813956",NA,3,NA,1
"7132","NW_017739568.1:828804|845890",NA,NA,NA,1
"7133","NW_017739568.1:845034|857080",NA,NA,NA,2
"7134","NW_017739570.1:290477|291713",NA,NA,4,NA
"7135","NW_017739570.1:293377|297111",NA,1,NA,NA
"7136","NW_017739570.1:73533|76019",3,NA,NA,2
"7137","NW_017739570.1:73533|83073",1,NA,NA,NA
"7138","NW_017739570.1:77985|78618",21,83,17,56
"7139","NW_017739570.1:77985|80992",NA,2,NA,NA
"7140","NW_017739571.1:332007|332200",NA,1,NA,NA
"7141","NW_017739573.1:168989|200843",NA,2,NA,NA
"7142","NW_017739573.1:189226|200843",5,8,NA,NA
"7143","NW_017739573.1:198279|200843",8,10,5,7
"7144","NW_017739574.1:51075|52758",2,NA,NA,NA
"7145","NW_017739574.1:51075|70345",3,NA,NA,NA
"7146","NW_017739574.1:70168|99022",9,9,3,4
"7147","NW_017739574.1:9413|10094",NA,NA,NA,2
"7148","NW_017739574.1:98312|99022",8,35,33,15
"7149","NW_017739575.1:147752|150150",NA,1,NA,NA
"7150","NW_017739575.1:366285|385661",1,2,NA,NA
"7151","NW_017739575.1:366285|396037",NA,2,NA,NA
"7152","NW_017739575.1:366285|399213",NA,NA,4,16
"7153","NW_017739575.1:366285|417105",NA,4,NA,NA
"7154","NW_017739575.1:385493|396037",NA,3,NA,NA
"7155","NW_017739575.1:385493|399213",2,NA,NA,NA
"7156","NW_017739576.1:394664|419681",NA,NA,NA,2
"7157","NW_017739576.1:394664|432158",NA,5,NA,NA
"7158","NW_017739576.1:419617|432158",3,NA,NA,NA
"7159","NW_017739576.1:460685|465211",6,6,NA,2
"7160","NW_017739576.1:501814|511858",1,3,NA,1
"7161","NW_017739576.1:501814|555748",NA,1,NA,NA
"7162","NW_017739576.1:532339|555748",NA,NA,NA,3
"7163","NW_017739576.1:545186|548160",27,76,NA,27
"7164","NW_017739576.1:545186|555748",2,4,NA,NA
"7165","NW_017739576.1:593902|597443",23,40,6,19
"7166","NW_017739576.1:593902|603601",NA,4,NA,2
"7167","NW_017739576.1:593902|607037",60,140,49,55
"7168","NW_017739576.1:593902|613160",NA,41,2,7
"7169","NW_017739577.1:160777|161506",NA,2,NA,NA
"7170","NW_017739577.1:165281|165606",2,NA,NA,NA
"7171","NW_017739577.1:165281|165639",7,NA,NA,NA
"7172","NW_017739577.1:379432|380280",3,NA,NA,NA
"7173","NW_017739577.1:436832|437320",NA,2,NA,NA
"7174","NW_017739577.1:447938|448100",2,NA,NA,NA
"7175","NW_017739577.1:456523|456999",NA,2,NA,NA
"7176","NW_017739577.1:470394|470553",NA,NA,NA,3
"7177","NW_017739577.1:492840|493173",5,NA,13,NA
"7178","NW_017739578.1:15868|16597",NA,1,NA,NA
"7179","NW_017739578.1:15868|16603",NA,1,NA,NA
"7180","NW_017739578.1:562067|563408",NA,2,NA,NA
"7181","NW_017739579.1:203649|227152",NA,1,NA,NA
"7182","NW_017739579.1:213758|227152",1,NA,NA,NA
"7183","NW_017739579.1:492154|494730",NA,1,NA,NA
"7184","NW_017739579.1:525493|529092",4,NA,NA,NA
"7185","NW_017739579.1:597471|608120",2,6,NA,NA
"7186","NW_017739579.1:648867|653003",26,27,14,16
"7187","NW_017739579.1:688728|709793",1,NA,1,NA
"7188","NW_017739580.1:103011|105299",NA,5,4,NA
"7189","NW_017739581.1:411090|411936",NA,1,NA,NA
"7190","NW_017739581.1:413695|414205",4,NA,NA,NA
"7191","NW_017739581.1:413695|414682",NA,2,NA,NA
"7192","NW_017739581.1:413943|414682",NA,3,NA,NA
"7193","NW_017739581.1:414704|414814",NA,NA,3,NA
"7194","NW_017739581.1:416479|417165",NA,1,NA,NA
"7195","NW_017739582.1:197840|206321",2,NA,NA,NA
"7196","NW_017739582.1:369344|373289",NA,1,NA,NA
"7197","NW_017739582.1:413280|414139",NA,NA,NA,3
"7198","NW_017739583.1:288349|299332",NA,3,3,NA
"7199","NW_017739583.1:288349|337306",2,NA,NA,NA
"7200","NW_017739583.1:299140|337306",NA,1,2,NA
"7201","NW_017739583.1:44208|63435",1,NA,NA,NA
"7202","NW_017739583.1:5306|7961",NA,2,NA,NA
"7203","NW_017739583.1:61289|66938",NA,6,NA,NA
"7204","NW_017739585.1:1652096|1655537",NA,NA,1,NA
"7205","NW_017739585.1:1657098|1659454",NA,5,NA,NA
"7206","NW_017739585.1:1657098|1686855",1,NA,NA,NA
"7207","NW_017739585.1:1671361|1691828",NA,NA,NA,3
