"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100203689|100204207",13,2,2
"4006","scaffold0021:20125537|20132296",32,23,35
"4007","scaffold0021:20166104|20167377",13,42,58
"4008","scaffold0021:20768424|20768738",2,3,5
"4009","scaffold0021:20798517|20803910",4,2,4
"4010","scaffold0021:21036344|21040351",11,13,9
"4011","scaffold0021:21194305|21198757",3,5,3
"4012","scaffold0021:21279063|21290704",11,13,3
"4013","scaffold0021:2175568|2175895",39,34,112
"4014","scaffold0021:22221039|22227245",14,4,12
"4015","scaffold0021:22294373|22306058",2,3,12
"4016","scaffold0021:22423619|22428732",4,11,9
"4017","scaffold0021:22435346|22443833",2,2,4
"4018","scaffold0021:22438163|22440755",2,4,4
"4019","scaffold0021:22579525|22581305",6,12,3
"4020","scaffold0021:228474|232704",11,17,21
"4021","scaffold0021:22927651|22931316",11,17,14
"4022","scaffold0021:2316532|2318737",2,5,4
"4023","scaffold0021:23226377|23229081",2,6,8
"4024","scaffold0021:23389385|23394908",25,37,13
"4025","scaffold0021:23389897|23394908",422,616,386
"4026","scaffold0021:23389897|23397302",3,17,10
"4027","scaffold0021:23403611|23405771",8,18,12
"4028","scaffold0021:2368311|2368947",97,37,81
"4029","scaffold0021:24091430|24091739",14,42,43
"4030","scaffold0021:24091430|24097337",15,8,8
"4031","scaffold0021:24094261|24094927",19,4,3
"4032","scaffold0021:24235806|24236921",18,27,63
"4033","scaffold0021:24235806|24252334",2,3,2
"4034","scaffold0021:24252202|24262970",5,3,2
"4035","scaffold0021:2461191|2462482",7,11,8
"4036","scaffold0021:24670482|24672961",11,23,10
"4037","scaffold0021:25170936|25172354",4,12,66
"4038","scaffold0021:25452965|25455459",39,42,12
"4039","scaffold0021:25452965|25459360",3,7,7
"4040","scaffold0021:25513289|25513523",47,66,140
"4041","scaffold0021:25547727|25550360",140,210,125
"4042","scaffold0021:2656231|2656997",40,14,35
"4043","scaffold0021:2752140|2752560",8,15,26
"4044","scaffold0021:2827513|2828165",3,10,5
"4045","scaffold0021:30282371|30285761",42,12,39
"4046","scaffold0021:30410087|30420869",9,11,12
"4047","scaffold0021:30410087|30421839",3,8,6
"4048","scaffold0021:30420756|30421839",11,5,18
"4049","scaffold0021:3050335|3055811",21,13,18
"4050","scaffold0021:30518797|30520041",31,14,36
"4051","scaffold0021:3145097|3145353",12,38,47
"4052","scaffold0021:3145122|3145437",2,2,4
"4053","scaffold0021:3156351|3157713",11,3,8
"4054","scaffold0021:31748369|31757527",4,17,9
"4055","scaffold0021:32025608|32026067",9,2,2
"4056","scaffold0021:32080717|32081361",17,31,19
"4057","scaffold0021:32200828|32201490",8,6,18
"4058","scaffold0021:32536390|32537470",14,2,20
"4059","scaffold0021:32904592|32919136",10,14,14
"4060","scaffold0021:33171707|33187094",4,5,12
"4061","scaffold0021:33421036|33421587",4,10,13
"4062","scaffold0021:33421036|33428489",7,10,2
"4063","scaffold0021:33445261|33449304",18,34,27
"4064","scaffold0021:334529|335198",8,2,3
"4065","scaffold0021:33661880|33671251",2,14,7
"4066","scaffold0021:34110658|34115311",4,3,9
"4067","scaffold0021:34237336|34244127",34,24,38
"4068","scaffold0021:34237336|34266904",8,11,22
"4069","scaffold0021:342698|344062",10,12,16
"4070","scaffold0021:3437886|3438647",9,2,9
"4071","scaffold0021:34391000|34391988",2,7,5
"4072","scaffold0021:34451605|34453516",22,3,22
"4073","scaffold0021:34452980|34453516",23,16,12
"4074","scaffold0021:34485937|34486338",16,13,8
"4075","scaffold0021:34640972|34641450",21,30,18
"4076","scaffold0021:34642673|34643518",31,22,24
"4077","scaffold0021:34739285|34740450",9,6,28
"4078","scaffold0021:34952811|34956792",99,114,77
"4079","scaffold0021:35036396|35036598",12,6,12
"4080","scaffold0021:35048003|35050301",44,85,59
"4081","scaffold0021:35127925|35133507",12,7,25
"4082","scaffold0021:35300358|35310657",18,21,13
"4083","scaffold0021:35410600|35410823",4,7,15
"4084","scaffold0021:450246|461203",8,9,4
"4085","scaffold0021:450246|463723",7,2,5
"4086","scaffold0021:4858169|4866406",6,4,8
"4087","scaffold0021:7211207|7213240",41,32,14
"4088","scaffold0021:7822432|7855921",14,7,2
"4089","scaffold0021:8055589|8057494",50,55,56
"4090","scaffold0021:8222949|8223993",8,11,5
"4091","scaffold0021:8664676|8668118",6,15,10
"4092","scaffold0021:8664676|8678153",11,6,3
"4093","scaffold0021:8867069|8874138",6,15,6
"4094","scaffold0021:8913521|8915363",10,27,5
"4095","scaffold0021:9189676|9194826",2,2,6
"4096","scaffold0021:9222981|9230754",7,7,4
"4097","scaffold0021:9230664|9233490",29,18,32
"4098","scaffold0021:9302913|9305427",5,4,14
"4099","scaffold0021:931234|931776",15,10,14
"4100","scaffold0022:1022128|1024011",2,8,3
"4101","scaffold0022:1022128|1025857",68,63,115
"4102","scaffold0022:10565433|10566303",3,11,8
"4103","scaffold0022:10571249|10572480",3,2,4
"4104","scaffold0022:10602099|10605673",17,28,18
"4105","scaffold0022:11501122|11501711",128,67,83
"4106","scaffold0022:15579141|15580802",10,13,11
"4107","scaffold0022:16090368|16098241",10,9,2
"4108","scaffold0022:16101391|16101548",2,2,8
"4109","scaffold0022:16128924|16130658",9,2,3
"4110","scaffold0022:16259577|16260509",33,28,13
"4111","scaffold0022:16260046|16260509",45,49,26
"4112","scaffold0022:16260056|16260509",35,59,25
"4113","scaffold0022:16297499|16297885",9,5,6
"4114","scaffold0022:16308743|16312483",12,15,51
"4115","scaffold0022:16310490|16312483",2,6,2
"4116","scaffold0022:16422651|16425001",19,39,8
"4117","scaffold0022:16744401|16745815",368,283,334
"4118","scaffold0022:16744401|16747239",60,83,52
"4119","scaffold0022:17617822|17618189",36,56,57
"4120","scaffold0022:17826438|17828290",7,10,6
"4121","scaffold0022:17856490|17857386",61,52,55
"4122","scaffold0022:18401696|18402174",10,15,25
"4123","scaffold0022:19703729|19722861",22,11,20
"4124","scaffold0022:19750468|19755298",6,28,15
"4125","scaffold0022:19775788|19778587",2,2,14
"4126","scaffold0022:19849421|19851674",30,70,42
"4127","scaffold0022:19849421|19858649",3,6,2
"4128","scaffold0022:20131775|20140588",4,14,7
"4129","scaffold0022:20131775|20153680",2,6,4
"4130","scaffold0022:20140445|20153680",16,4,5
"4131","scaffold0022:20153466|20153680",6,3,6
"4132","scaffold0022:20209822|20211548",2,2,2
"4133","scaffold0022:20215990|20218244",17,18,5
"4134","scaffold0022:20215990|20221738",7,17,16
"4135","scaffold0022:20831051|20834435",8,8,7
"4136","scaffold0022:20932147|20942654",12,2,4
"4137","scaffold0022:20938512|20942654",7,12,4
"4138","scaffold0022:21008211|21010302",6,40,8
"4139","scaffold0022:21056287|21057932",14,2,3
"4140","scaffold0022:21266216|21266561",324,435,232
"4141","scaffold0022:21353781|21355294",47,94,108
"4142","scaffold0022:21353802|21355294",4,2,10
"4143","scaffold0022:2150494|2156726",16,3,4
"4144","scaffold0022:21748717|21751305",2,3,2
"4145","scaffold0022:21906934|21913857",3,18,15
"4146","scaffold0022:21945714|21949162",12,22,11
"4147","scaffold0022:2236045|2244011",70,69,121
"4148","scaffold0022:2516309|2518310",64,107,79
"4149","scaffold0022:2521260|2524045",3,3,8
"4150","scaffold0022:2555080|2556415",11,22,4
"4151","scaffold0022:2626633|2629002",28,21,11
"4152","scaffold0022:26901613|26902006",49,89,66
"4153","scaffold0022:26928656|26929693",25,42,47
"4154","scaffold0022:27295852|27299001",4,2,26
"4155","scaffold0022:2750790|2751022",4,3,2
"4156","scaffold0022:2765637|2766153",15,25,17
"4157","scaffold0022:2765637|2772001",49,97,63
"4158","scaffold0022:2765637|2789603",46,32,42
"4159","scaffold0022:27691756|27698174",2,10,7
"4160","scaffold0022:27707509|27708208",3,8,6
"4161","scaffold0022:2771878|2789603",8,13,10
"4162","scaffold0022:27808900|27809938",12,2,6
"4163","scaffold0022:27844616|27845391",49,16,60
"4164","scaffold0022:2789473|2797477",183,179,106
"4165","scaffold0022:27901490|27903053",3,5,17
"4166","scaffold0022:27915233|27917596",10,2,8
"4167","scaffold0022:27926212|27932444",4,6,15
"4168","scaffold0022:2793939|2797477",16,10,4
"4169","scaffold0022:27968079|27971125",8,28,5
"4170","scaffold0022:29609222|29623199",12,11,15
"4171","scaffold0022:31185602|31186862",7,2,15
"4172","scaffold0022:31410282|31410774",4,6,2
"4173","scaffold0022:31410282|31410778",10,16,11
"4174","scaffold0022:31507149|31510107",4,10,6
"4175","scaffold0022:31612088|31644107",79,44,88
"4176","scaffold0022:31767412|31769065",8,29,4
"4177","scaffold0022:32076568|32078220",48,72,54
"4178","scaffold0022:32134896|32136560",17,30,46
"4179","scaffold0022:32141393|32146832",13,7,8
"4180","scaffold0022:32141393|32157195",12,4,11
"4181","scaffold0022:32153081|32154309",9,2,6
"4182","scaffold0022:32354815|32356296",2,11,22
"4183","scaffold0022:32377375|32379652",48,68,127
"4184","scaffold0022:32539369|32544596",11,11,30
"4185","scaffold0022:32826046|32830945",6,4,2
"4186","scaffold0022:33882833|33884241",6,4,8
"4187","scaffold0022:33883818|33884241",62,42,38
"4188","scaffold0022:33971625|33974858",421,332,341
"4189","scaffold0022:3663912|3665241",14,19,14
"4190","scaffold0022:3747954|3749157",7,5,4
"4191","scaffold0022:4043449|4043727",4,2,7
"4192","scaffold0022:4108018|4130540",3,7,7
"4193","scaffold0022:4124834|4126178",7,6,5
"4194","scaffold0022:4124834|4130540",4,2,6
"4195","scaffold0022:4125578|4128592",33,36,16
"4196","scaffold0022:4128489|4130540",236,415,339
"4197","scaffold0022:4128489|4133881",14,10,6
"4198","scaffold0022:4130400|4133881",22,46,21
"4199","scaffold0022:415407|427466",35,24,19
"4200","scaffold0022:425614|427466",5,2,5
"4201","scaffold0022:4360503|4373310",4,17,11
"4202","scaffold0022:4768714|4769645",17,20,38
"4203","scaffold0022:4862249|4862428",7,12,19
"4204","scaffold0022:496488|500644",32,35,34
"4205","scaffold0022:5013664|5014263",21,33,14
"4206","scaffold0022:5516900|5518944",9,9,18
"4207","scaffold0022:5533364|5543855",5,5,2
"4208","scaffold0022:6075339|6079039",7,12,2
"4209","scaffold0022:6128215|6129520",4,12,11
"4210","scaffold0022:6139578|6148109",193,153,176
"4211","scaffold0022:651471|658691",94,79,16
"4212","scaffold0022:6756094|6756617",2,11,19
"4213","scaffold0022:7463353|7463572",357,456,416
"4214","scaffold0022:8667388|8670681",5,2,12
"4215","scaffold0022:869824|884667",44,75,42
"4216","scaffold0022:869835|884667",101,90,71
"4217","scaffold0022:877571|884667",13,22,8
"4218","scaffold0022:882566|884667",68,115,42
"4219","scaffold0022:982342|987209",7,14,2
"4220","scaffold0023:10109242|10110204",4,6,10
"4221","scaffold0023:10368625|10369425",110,78,74
"4222","scaffold0023:10486267|10489854",20,7,11
"4223","scaffold0023:10578318|10583563",2,2,9
"4224","scaffold0023:10673348|10678054",2,2,3
"4225","scaffold0023:10673348|10681629",8,10,15
"4226","scaffold0023:10766836|10769777",16,44,37
"4227","scaffold0023:10982131|10985706",7,4,8
"4228","scaffold0023:11014228|11024947",27,33,7
"4229","scaffold0023:11166438|11166788",13,13,5
"4230","scaffold0023:11324463|11324866",30,37,41
"4231","scaffold0023:11388689|11390503",23,17,19
"4232","scaffold0023:11629166|11630741",11,9,10
"4233","scaffold0023:11669088|11674195",94,261,196
"4234","scaffold0023:11700364|11701685",4,11,11
"4235","scaffold0023:11736873|11740113",2,7,8
"4236","scaffold0023:11739975|11744724",8,68,35
"4237","scaffold0023:11927214|11929988",8,20,22
"4238","scaffold0023:11940297|11942573",4,6,14
"4239","scaffold0023:12231311|12231948",3,11,3
"4240","scaffold0023:12231311|12233036",6,4,10
"4241","scaffold0023:12461745|12470501",3,11,8
"4242","scaffold0023:12468911|12470501",13,5,2
"4243","scaffold0023:12478005|12481996",5,3,5
"4244","scaffold0023:12615093|12615297",8,14,11
"4245","scaffold0023:12615093|12622212",8,6,14
"4246","scaffold0023:12627327|12638419",4,33,4
"4247","scaffold0023:13186374|13191759",2,3,4
"4248","scaffold0023:13778765|13785861",26,25,16
"4249","scaffold0023:13799856|13800455",33,40,39
"4250","scaffold0023:13841776|13842546",2,14,24
"4251","scaffold0023:14134659|14135992",7,9,4
"4252","scaffold0023:14624922|14628066",4,4,2
"4253","scaffold0023:14657698|14659282",11,36,15
"4254","scaffold0023:16289446|16290969",28,28,35
"4255","scaffold0023:16307992|16308253",107,131,133
"4256","scaffold0023:16307992|16318841",7,5,4
"4257","scaffold0023:16312495|16318841",13,10,6
"4258","scaffold0023:16559419|16573963",41,24,20
"4259","scaffold0023:16559419|16583275",13,3,2
"4260","scaffold0023:16569698|16573963",21,3,19
"4261","scaffold0023:16569698|16583275",3,5,12
"4262","scaffold0023:16787289|16809910",4,4,4
"4263","scaffold0023:17326527|17327652",7,5,15
"4264","scaffold0023:20376394|20377843",5,20,5
"4265","scaffold0023:20794844|20795341",12,2,8
"4266","scaffold0023:20798621|20799727",16,12,7
"4267","scaffold0023:20803635|20804280",136,159,124
"4268","scaffold0023:20880250|20882173",6,11,5
"4269","scaffold0023:20889487|20893488",4,11,22
"4270","scaffold0023:21782822|21784964",4,18,4
"4271","scaffold0023:23201718|23202222",2,7,6
"4272","scaffold0023:23201718|23202226",25,14,16
"4273","scaffold0023:23442424|23442703",14,27,18
"4274","scaffold0023:23481971|23482611",3,9,3
"4275","scaffold0023:23603177|23625582",7,6,2
"4276","scaffold0023:23704080|23707966",3,13,2
"4277","scaffold0023:23724606|23725566",9,4,2
"4278","scaffold0023:23821338|23822121",51,78,47
"4279","scaffold0023:23823291|23823912",101,116,118
"4280","scaffold0023:23980577|23983315",16,10,4
"4281","scaffold0023:23980577|23986516",3,6,4
"4282","scaffold0023:23996946|23998314",46,80,52
"4283","scaffold0023:24176556|24181472",68,59,52
"4284","scaffold0023:24954475|24955254",9,7,6
"4285","scaffold0023:24997781|25002204",41,13,28
"4286","scaffold0023:24999456|25008640",61,93,58
"4287","scaffold0023:25007880|25008640",3,6,5
"4288","scaffold0023:25014542|25015089",6,8,23
"4289","scaffold0023:25026211|25026696",29,7,13
"4290","scaffold0023:25026214|25026696",37,46,48
"4291","scaffold0023:25843241|25846112",6,25,29
"4292","scaffold0023:25845990|25847870",25,7,6
"4293","scaffold0023:26134686|26137332",2,4,7
"4294","scaffold0023:26299469|26303265",4,14,22
"4295","scaffold0023:26483965|26487757",6,17,6
"4296","scaffold0023:26483965|26494302",6,5,2
"4297","scaffold0023:26487609|26519587",9,13,7
"4298","scaffold0023:26494159|26506297",3,5,7
"4299","scaffold0023:26511397|26519587",21,29,34
"4300","scaffold0023:26638057|26641133",16,2,3
"4301","scaffold0023:26651944|26656494",12,8,17
"4302","scaffold0023:26652576|26656494",108,70,82
"4303","scaffold0023:27033194|27033835",21,24,16
"4304","scaffold0023:2725225|2726002",156,241,237
"4305","scaffold0023:2725225|2757636",5,14,7
"4306","scaffold0023:27470705|27471341",13,18,12
"4307","scaffold0023:27654432|27654852",208,266,237
"4308","scaffold0023:2812212|2812426",5,7,7
"4309","scaffold0023:3153271|3154057",10,6,8
"4310","scaffold0023:3174735|3175607",130,152,106
"4311","scaffold0023:3183412|3183661",1155,1437,953
"4312","scaffold0023:3183412|3194117",12,11,6
"4313","scaffold0023:3206975|3216706",14,2,4
"4314","scaffold0023:3210471|3210803",12,10,6
"4315","scaffold0023:3210471|3213563",2,9,2
"4316","scaffold0023:3210471|3216706",23,28,27
"4317","scaffold0023:3213457|3214490",36,109,46
"4318","scaffold0023:3213457|3216706",35,30,20
"4319","scaffold0023:3249584|3250497",20,14,4
"4320","scaffold0023:3627506|3627952",46,41,60
"4321","scaffold0023:3633207|3636424",7,10,6
"4322","scaffold0023:3705664|3709526",28,9,15
"4323","scaffold0023:3705664|3711533",4,6,3
"4324","scaffold0023:3951998|3952852",7,15,15
"4325","scaffold0023:4042466|4045370",34,36,93
"4326","scaffold0023:4094281|4094497",20,26,10
"4327","scaffold0023:4206282|4208059",2,3,14
"4328","scaffold0023:484258|486583",235,304,178
"4329","scaffold0023:484258|493980",2,7,2
"4330","scaffold0023:484258|501551",23,34,24
"4331","scaffold0023:5065760|5077633",9,4,10
"4332","scaffold0023:5074830|5077633",22,23,17
"4333","scaffold0023:5232680|5241350",5,8,11
"4334","scaffold0023:5978194|5981699",3,10,6
"4335","scaffold0023:6004630|6023234",3,2,2
"4336","scaffold0023:6497772|6498010",37,52,45
"4337","scaffold0023:6601088|6607556",11,7,4
"4338","scaffold0023:8303563|8304108",81,50,101
"4339","scaffold0023:8306058|8307779",14,33,25
"4340","scaffold0023:8335235|8336346",47,28,27
"4341","scaffold0023:8335235|8338574",2,11,4
"4342","scaffold0023:846843|853171",6,12,20
"4343","scaffold0023:846843|858574",18,24,13
"4344","scaffold0023:8505905|8506884",2,4,8
"4345","scaffold0023:8511233|8513126",2,2,16
"4346","scaffold0023:9010244|9014037",16,23,2
"4347","scaffold0023:9027056|9033024",11,23,4
"4348","scaffold0023:9220726|9225712",26,27,19
"4349","scaffold0023:922751|933996",27,21,7
"4350","scaffold0023:9253774|9254792",2,3,4
"4351","scaffold0023:932648|933996",24,19,18
"4352","scaffold0023:9410380|9421114",4,4,5
"4353","scaffold0023:9423480|9424170",83,76,50
"4354","scaffold0023:9481630|9482374",2,3,5
"4355","scaffold0024:1008709|1011499",14,15,11
"4356","scaffold0024:1020936|1021916",106,139,156
"4357","scaffold0024:1028953|1031107",41,46,45
"4358","scaffold0024:1057634|1057882",57,91,87
"4359","scaffold0024:1057634|1082674",2,10,12
"4360","scaffold0024:1157625|1157972",16,2,20
"4361","scaffold0024:1164692|1164880",27,19,35
"4362","scaffold0024:12302531|12312390",2,4,3
"4363","scaffold0024:12576476|12581240",2,11,12
"4364","scaffold0024:12576476|12581941",2,5,4
"4365","scaffold0024:12631000|12639591",10,37,38
"4366","scaffold0024:14314160|14314912",108,103,56
"4367","scaffold0024:14392507|14392750",3,19,2
"4368","scaffold0024:1514399|1514871",85,129,77
"4369","scaffold0024:1519109|1531072",4,13,8
"4370","scaffold0024:1529830|1531072",45,83,115
"4371","scaffold0024:1538221|1539899",4,2,3
"4372","scaffold0024:1640668|1641840",20,7,3
"4373","scaffold0024:1701965|1705088",16,5,4
"4374","scaffold0024:1743480|1745176",17,9,2
"4375","scaffold0024:1771837|1774660",86,95,89
"4376","scaffold0024:1773943|1774660",139,184,166
"4377","scaffold0024:1778240|1779244",4,4,3
"4378","scaffold0024:1783743|1787709",15,26,30
"4379","scaffold0024:184020|184551",23,29,20
"4380","scaffold0024:1913173|1915366",45,38,24
"4381","scaffold0024:2047646|2051257",30,33,48
"4382","scaffold0024:21000642|21002160",12,13,4
"4383","scaffold0024:21205267|21215135",26,7,11
"4384","scaffold0024:21304346|21304546",7,4,8
"4385","scaffold0024:21799954|21804657",11,19,5
"4386","scaffold0024:21807973|21814622",2,10,14
"4387","scaffold0024:22060683|22064825",5,10,3
"4388","scaffold0024:22085552|22087126",35,25,16
"4389","scaffold0024:22108073|22115630",4,5,4
"4390","scaffold0024:22388720|22389846",3,6,3
"4391","scaffold0024:22463400|22465895",81,46,64
"4392","scaffold0024:22900609|22904223",18,16,22
"4393","scaffold0024:22914992|22915431",192,291,199
"4394","scaffold0024:3029407|3030985",14,10,5
"4395","scaffold0024:3030868|3032346",4,8,5
"4396","scaffold0024:3352382|3353428",114,98,104
"4397","scaffold0024:3481712|3484211",2,5,6
"4398","scaffold0024:6136675|6139441",3,14,2
"4399","scaffold0024:6317810|6321968",5,4,6
"4400","scaffold0024:6452427|6453064",29,50,50
"4401","scaffold0024:6456622|6460475",38,78,16
"4402","scaffold0024:6543053|6546485",12,2,7
"4403","scaffold0024:6695821|6697452",4,20,37
"4404","scaffold0024:6782727|6785314",3,7,7
"4405","scaffold0024:6796526|6798086",23,21,19
"4406","scaffold0024:6897450|6916146",6,9,20
"4407","scaffold0024:6932193|6935033",2,2,6
"4408","scaffold0024:8513141|8514434",32,41,5
"4409","scaffold0024:917160|917698",6,2,13
"4410","scaffold0025:12868522|12869234",2,11,3
"4411","scaffold0025:12868522|12883043",12,3,9
"4412","scaffold0025:13258952|13260845",8,3,2
"4413","scaffold0025:14813096|14813795",5,19,14
"4414","scaffold0025:16353103|16357234",2,6,11
"4415","scaffold0025:16581401|16586903",16,24,22
"4416","scaffold0025:16760167|16804439",14,14,14
"4417","scaffold0025:16760167|16818597",2,15,3
"4418","scaffold0025:17531217|17545111",8,25,10
"4419","scaffold0025:19358911|19361424",14,22,18
"4420","scaffold0025:19456611|19463516",2,3,2
"4421","scaffold0025:20240433|20240631",6,8,2
"4422","scaffold0025:20925206|20928871",71,87,70
"4423","scaffold0025:22686565|22697609",17,10,3
"4424","scaffold0025:22697484|22698635",43,77,55
"4425","scaffold0025:22697484|22706896",21,19,10
"4426","scaffold0025:24116491|24118465",31,23,16
"4427","scaffold0026:1033717|1035282",9,12,21
"4428","scaffold0026:10394262|10394649",7,22,10
"4429","scaffold0026:1358334|1362717",4,4,4
"4430","scaffold0026:1359551|1362717",54,57,75
"4431","scaffold0026:1359551|1364021",20,13,18
"4432","scaffold0026:13956222|13962064",3,25,2
"4433","scaffold0026:13975696|13980160",10,16,3
"4434","scaffold0026:1526159|1535038",14,17,25
"4435","scaffold0026:1634993|1637036",6,4,11
"4436","scaffold0026:478178|484593",14,19,15
"4437","scaffold0026:478178|491372",8,4,2
"4438","scaffold0026:479864|484593",9,8,15
"4439","scaffold0026:483882|484593",93,197,93
"4440","scaffold0026:497759|505873",2,3,8
"4441","scaffold0026:528278|567173",10,8,2
"4442","scaffold0026:567041|571646",12,11,11
"4443","scaffold0026:567041|581010",2,9,6
"4444","scaffold0026:643311|645219",17,49,21
"4445","scaffold0026:7144156|7144635",7,20,18
"4446","scaffold0026:7293666|7300390",8,8,14
"4447","scaffold0026:7297061|7300390",19,19,11
"4448","scaffold0026:751953|757457",6,2,3
"4449","scaffold0026:757315|765130",57,36,27
"4450","scaffold0026:810314|812297",6,9,8
"4451","scaffold0026:811829|812297",13,20,20
"4452","scaffold0026:8435298|8448596",9,4,5
"4453","scaffold0026:8666429|8681006",12,6,13
"4454","scaffold0026:8698895|8701575",19,69,31
"4455","scaffold0026:8762468|8816042",6,5,2
"4456","scaffold0026:8806957|8816042",97,112,52
"4457","scaffold0026:8806957|8821146",14,21,7
"4458","scaffold0026:991757|994125",4,7,8
"4459","scaffold0026:991757|998828",13,5,16
"4460","scaffold0027:1031741|1032520",41,26,24
"4461","scaffold0027:11348473|11348699",21,19,55
"4462","scaffold0027:11877349|11886076",7,4,2
"4463","scaffold0027:11894331|11899082",106,133,94
"4464","scaffold0027:11965487|11976563",12,10,16
"4465","scaffold0027:12014696|12018460",26,21,16
"4466","scaffold0027:12044961|12057907",14,14,26
"4467","scaffold0027:12146524|12156531",10,14,11
"4468","scaffold0027:12760408|12763786",5,12,6
"4469","scaffold0027:1328386|1332739",14,21,22
"4470","scaffold0027:1337249|1342857",2,21,14
"4471","scaffold0027:1353778|1357803",6,18,22
"4472","scaffold0027:1353778|1359238",3,2,9
"4473","scaffold0027:1355094|1357803",10,28,21
"4474","scaffold0027:1356108|1357803",277,509,445
"4475","scaffold0027:1356108|1359238",4,2,11
"4476","scaffold0027:1360645|1362230",21,25,20
"4477","scaffold0027:1360645|1362866",51,80,71
"4478","scaffold0027:1361568|1362230",6,3,4
"4479","scaffold0027:1361568|1362866",14,11,26
"4480","scaffold0027:1364008|1366239",17,28,40
"4481","scaffold0027:1369641|1373142",2,3,6
"4482","scaffold0027:13964683|13970136",121,92,128
"4483","scaffold0027:13964683|13983117",11,2,17
"4484","scaffold0027:14171652|14183982",15,17,36
"4485","scaffold0027:14240912|14243613",3,12,3
"4486","scaffold0027:14252446|14255513",4,16,7
"4487","scaffold0027:14316905|14318906",10,7,6
"4488","scaffold0027:14344341|14348646",3,8,8
"4489","scaffold0027:1445209|1450724",2,10,11
"4490","scaffold0027:1468538|1469221",10,2,5
"4491","scaffold0027:14696001|14699926",2,7,4
"4492","scaffold0027:1473495|1475434",39,18,11
"4493","scaffold0027:1473495|1479439",28,19,12
"4494","scaffold0027:14746630|14749187",10,14,17
"4495","scaffold0027:14915039|14916355",2,4,4
"4496","scaffold0027:15079511|15082278",4,4,4
"4497","scaffold0027:1624145|1630377",3,8,7
"4498","scaffold0027:1636973|1637790",29,63,44
"4499","scaffold0027:1651082|1652691",17,9,17
"4500","scaffold0027:239934|241171",24,54,27
"4501","scaffold0027:244750|246215",7,8,5
"4502","scaffold0027:245532|246215",274,255,256
"4503","scaffold0027:2585543|2590981",40,68,43
"4504","scaffold0027:3055050|3055641",21,9,12
"4505","scaffold0027:3147608|3147901",8,8,6
"4506","scaffold0027:3177930|3179626",26,7,2
"4507","scaffold0027:3200108|3205291",13,4,16
"4508","scaffold0027:3206284|3208074",11,3,16
"4509","scaffold0027:3334127|3336427",119,140,177
"4510","scaffold0027:3334130|3336427",6,8,13
"4511","scaffold0027:333523|345850",20,13,15
"4512","scaffold0027:3346201|3347319",9,3,19
"4513","scaffold0027:3352532|3354224",32,21,65
"4514","scaffold0027:345670|358669",18,5,5
"4515","scaffold0027:3517979|3523833",12,5,8
"4516","scaffold0027:3639413|3640395",53,54,69
"4517","scaffold0027:3803893|3805018",11,12,4
"4518","scaffold0027:3830964|3834635",6,9,2
"4519","scaffold0027:4022217|4023432",97,56,140
"4520","scaffold0027:4022217|4025255",14,16,2
"4521","scaffold0027:4028740|4033349",2,2,2
"4522","scaffold0027:4051831|4052227",10,38,30
"4523","scaffold0027:4087512|4087831",7,21,18
"4524","scaffold0027:4166294|4166672",21,15,46
"4525","scaffold0027:4262866|4263251",13,21,10
"4526","scaffold0027:4284939|4287022",20,20,26
"4527","scaffold0027:430000|431914",27,30,61
"4528","scaffold0027:430000|432734",10,14,28
"4529","scaffold0027:430000|433044",18,14,28
"4530","scaffold0027:4394935|4397277",30,48,44
"4531","scaffold0027:4560534|4560757",20,6,5
"4532","scaffold0027:4560534|4561921",117,105,72
"4533","scaffold0027:4579199|4582476",8,5,2
"4534","scaffold0027:4630210|4630996",8,18,51
"4535","scaffold0027:489055|490125",35,42,35
"4536","scaffold0027:5157151|5158065",60,58,58
"4537","scaffold0027:5298504|5298810",3,6,16
"4538","scaffold0027:5445900|5449434",201,137,66
"4539","scaffold0027:5445900|5467866",55,70,23
"4540","scaffold0027:562977|563420",29,22,28
"4541","scaffold0027:5674595|5676726",10,6,7
"4542","scaffold0027:574602|576473",27,6,7
"4543","scaffold0027:6051663|6052692",54,108,41
"4544","scaffold0027:6342134|6356093",18,10,2
"4545","scaffold0027:6344269|6356093",28,9,24
"4546","scaffold0027:6344283|6356093",56,43,33
"4547","scaffold0027:6345812|6356093",37,14,22
"4548","scaffold0027:6412582|6415113",25,7,11
"4549","scaffold0027:6490739|6492329",16,7,6
"4550","scaffold0027:6490757|6492329",26,19,20
"4551","scaffold0027:670309|671684",127,104,123
"4552","scaffold0027:7332727|7335424",12,16,18
"4553","scaffold0027:7395880|7397335",39,96,66
"4554","scaffold0027:7414893|7418182",2,4,3
"4555","scaffold0027:7449826|7450713",15,4,2
"4556","scaffold0027:873266|875963",44,79,114
"4557","scaffold0027:876625|877778",2727,4726,4049
"4558","scaffold0027:876629|877778",86,247,168
"4559","scaffold0027:886793|890525",20,4,21
"4560","scaffold0027:891008|891950",7,16,18
"4561","scaffold0027:963536|964151",8,11,27
"4562","scaffold0027:969680|973799",33,43,58
"4563","scaffold0028:10488435|10495271",16,19,4
"4564","scaffold0028:10526066|10538332",3,3,10
"4565","scaffold0028:11681927|11692314",10,4,2
"4566","scaffold0028:11701123|11714293",23,26,6
"4567","scaffold0028:12896622|12908373",190,279,185
