"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100759284|100759686",7,9,1
"3616","scaffold0019:1212515|1220165",2,3,5
"3617","scaffold0019:1287168|1288072",266,181,234
"3618","scaffold0019:13473648|13480193",7,6,7
"3619","scaffold0019:13604223|13604616",1,1,2
"3620","scaffold0019:13793882|13797582",1,3,6
"3621","scaffold0019:14138301|14140675",1,1,3
"3622","scaffold0019:14357063|14360333",31,46,29
"3623","scaffold0019:14742464|14746073",2,2,2
"3624","scaffold0019:14745638|14746073",7,6,27
"3625","scaffold0019:14857181|14862219",29,82,43
"3626","scaffold0019:14857181|14870610",51,95,37
"3627","scaffold0019:14857181|14883488",60,54,28
"3628","scaffold0019:17252778|17253999",8,1,6
"3629","scaffold0019:19131205|19133809",6,6,2
"3630","scaffold0019:19935574|19964333",9,1,6
"3631","scaffold0019:20260648|20271110",49,33,62
"3632","scaffold0019:20265421|20271110",60,67,95
"3633","scaffold0019:20851197|20852691",41,81,74
"3634","scaffold0019:20882319|20885179",2,17,4
"3635","scaffold0019:20891502|20892616",16,29,11
"3636","scaffold0019:21556582|21561945",53,69,104
"3637","scaffold0019:21894324|21906805",89,146,99
"3638","scaffold0019:24062402|24064535",6,13,2
"3639","scaffold0019:24401912|24406320",23,9,10
"3640","scaffold0019:24401912|24437983",6,7,3
"3641","scaffold0019:24401912|24461998",13,2,1
"3642","scaffold0019:24426859|24432687",51,69,60
"3643","scaffold0019:24426859|24450179",1,9,15
"3644","scaffold0019:24459624|24460219",75,132,102
"3645","scaffold0019:24578799|24587478",1,2,2
"3646","scaffold0019:24581297|24587478",48,50,44
"3647","scaffold0019:24605310|24608781",1,4,11
"3648","scaffold0019:24653253|24656264",5,7,3
"3649","scaffold0019:24655307|24656264",31,12,14
"3650","scaffold0019:24721904|24727706",5,2,2
"3651","scaffold0019:24723615|24727706",4,5,1
"3652","scaffold0019:25563805|25655069",25,6,2
"3653","scaffold0019:25654955|25676918",10,32,17
"3654","scaffold0019:25736411|25737743",44,35,31
"3655","scaffold0019:26241802|26245204",5,15,2
"3656","scaffold0019:26686585|26687487",14,10,10
"3657","scaffold0019:26751864|26764660",15,5,6
"3658","scaffold0019:26832230|26839011",3,4,7
"3659","scaffold0019:2727069|2727700",457,524,787
"3660","scaffold0019:27398666|27400655",3,2,12
"3661","scaffold0019:27560204|27562961",10,12,21
"3662","scaffold0019:27567770|27568424",14,1,6
"3663","scaffold0019:2757611|2764193",15,21,7
"3664","scaffold0019:27908506|27922243",4,2,1
"3665","scaffold0019:27912407|27919204",18,23,15
"3666","scaffold0019:27917774|27919204",9,23,4
"3667","scaffold0019:27967626|27968712",21,43,19
"3668","scaffold0019:27969824|27970166",6,17,4
"3669","scaffold0019:27971933|27975119",7,12,12
"3670","scaffold0019:28041102|28045886",44,57,43
"3671","scaffold0019:28045144|28045886",6,15,5
"3672","scaffold0019:28045144|28059934",4,4,3
"3673","scaffold0019:28059754|28059934",3,11,9
"3674","scaffold0019:28077782|28080242",2,5,7
"3675","scaffold0019:28888570|28894905",5,19,19
"3676","scaffold0019:28888570|28897323",53,38,37
"3677","scaffold0019:28896193|28897323",408,641,402
"3678","scaffold0019:28901872|28905473",2,4,1
"3679","scaffold0019:28950830|28955016",106,169,124
"3680","scaffold0019:28952421|28952725",9,12,11
"3681","scaffold0019:28981328|28982275",13,9,1
"3682","scaffold0019:29076581|29076786",12,9,22
"3683","scaffold0019:29078466|29078633",9,10,5
"3684","scaffold0019:29078466|29078635",54,79,115
"3685","scaffold0019:29525226|29529499",6,5,4
"3686","scaffold0019:29538363|29552779",1,1,4
"3687","scaffold0019:29624126|29631463",12,6,4
"3688","scaffold0019:29830239|29834053",9,8,4
"3689","scaffold0019:30098231|30108333",123,167,137
"3690","scaffold0019:30196250|30197331",6,12,2
"3691","scaffold0019:30212174|30214200",9,8,9
"3692","scaffold0019:30212174|30215664",6,3,8
"3693","scaffold0019:30256474|30267562",5,3,6
"3694","scaffold0019:30259988|30267562",9,12,8
"3695","scaffold0019:30265396|30267562",130,177,138
"3696","scaffold0019:30269916|30270359",8,11,3
"3697","scaffold0019:30318898|30319199",3,20,4
"3698","scaffold0019:30422966|30423413",1,30,16
"3699","scaffold0019:30515662|30516353",3,8,13
"3700","scaffold0019:30517911|30518636",2,2,4
"3701","scaffold0019:30538969|30540197",32,42,13
"3702","scaffold0019:30684213|30691858",2,7,4
"3703","scaffold0019:30704358|30705387",7,6,9
"3704","scaffold0019:33081209|33083746",15,9,7
"3705","scaffold0019:33279362|33280823",7,10,4
"3706","scaffold0019:3380392|3383699",6,3,2
"3707","scaffold0019:34183815|34186461",43,17,37
"3708","scaffold0019:34947211|34948930",3,16,10
"3709","scaffold0019:34986397|34987381",92,137,88
"3710","scaffold0019:35445239|35446777",8,5,2
"3711","scaffold0019:35445239|35453269",14,23,4
"3712","scaffold0019:35456811|35463576",8,8,7
"3713","scaffold0019:36001813|36007308",5,7,4
"3714","scaffold0019:36022281|36022743",9,3,3
"3715","scaffold0019:36525653|36526468",13,11,15
"3716","scaffold0019:36525653|36527525",5,26,11
"3717","scaffold0019:36846179|36846965",53,60,61
"3718","scaffold0019:36889550|36890570",11,10,9
"3719","scaffold0019:3733388|3734833",4,12,14
"3720","scaffold0019:3733388|3739839",18,5,3
"3721","scaffold0019:3777144|3778643",5,5,1
"3722","scaffold0019:38133217|38135768",1,4,1
"3723","scaffold0019:38147156|38147454",5,6,1
"3724","scaffold0019:38241780|38244782",5,7,5
"3725","scaffold0019:38526995|38542152",12,24,25
"3726","scaffold0019:38526995|38570584",12,7,8
"3727","scaffold0019:3853058|3860475",2,6,4
"3728","scaffold0019:39775540|39777951",6,15,7
"3729","scaffold0019:40720466|40723922",5,11,3
"3730","scaffold0019:40723200|40723922",14,19,21
"3731","scaffold0019:40925278|40928205",5,4,3
"3732","scaffold0019:40928069|40934378",2,6,7
"3733","scaffold0019:40941734|40943688",11,12,32
"3734","scaffold0019:40945027|40946389",13,27,18
"3735","scaffold0019:41218711|41229803",4,14,31
"3736","scaffold0019:413231|413403",5,2,5
"3737","scaffold0019:41712101|41717122",6,2,1
"3738","scaffold0019:41716911|41717122",11,7,6
"3739","scaffold0019:41818584|41819865",23,5,20
"3740","scaffold0019:41849010|41853451",5,1,4
"3741","scaffold0019:42103232|42103527",42,36,55
"3742","scaffold0019:42204830|42207917",2,24,10
"3743","scaffold0019:42316791|42317850",181,173,238
"3744","scaffold0019:42319177|42320143",16,9,10
"3745","scaffold0019:42336770|42340486",13,19,18
"3746","scaffold0019:42338459|42339433",54,35,46
"3747","scaffold0019:42339277|42340486",28,66,68
"3748","scaffold0019:42432096|42435765",3,3,13
"3749","scaffold0019:42432096|42437348",4,4,6
"3750","scaffold0019:42445587|42447238",18,33,28
"3751","scaffold0019:42448381|42450303",27,18,31
"3752","scaffold0019:42450209|42453072",12,13,23
"3753","scaffold0019:42450871|42451298",405,655,606
"3754","scaffold0019:42489724|42490357",145,125,233
"3755","scaffold0019:42530166|42531227",2,1,2
"3756","scaffold0019:42570823|42571873",10,8,6
"3757","scaffold0019:4458198|4458421",1,6,4
"3758","scaffold0019:5150135|5150698",31,39,46
"3759","scaffold0019:5268116|5268328",22,18,26
"3760","scaffold0019:5342520|5342658",53,30,18
"3761","scaffold0019:606422|621741",14,20,11
"3762","scaffold0019:6864605|6876488",4,2,11
"3763","scaffold0019:6871110|6876488",33,68,24
"3764","scaffold0019:6928234|6929597",6,3,1
"3765","scaffold0019:7052658|7055402",22,5,8
"3766","scaffold0019:8150424|8152936",40,47,37
"3767","scaffold0019:8164139|8168051",5,4,3
"3768","scaffold0019:8167870|8169016",7,13,25
"3769","scaffold0019:818309|825915",31,63,74
"3770","scaffold0019:818309|849195",9,17,11
"3771","scaffold0019:822245|868194",6,9,2
"3772","scaffold0019:8243407|8248949",3,8,2
"3773","scaffold0019:8243407|8255092",6,8,10
"3774","scaffold0019:8257078|8258310",5,2,3
"3775","scaffold0019:839042|849195",81,81,89
"3776","scaffold0019:839042|868194",15,17,1
"3777","scaffold0019:848306|849195",126,105,172
"3778","scaffold0019:868062|883267",10,11,29
"3779","scaffold0019:868062|891301",17,13,13
"3780","scaffold0019:8732933|8733459",15,11,9
"3781","scaffold0019:8789200|8789559",39,120,92
"3782","scaffold0019:880859|891301",1,5,13
"3783","scaffold0019:8840691|8841237",16,4,2
"3784","scaffold0019:9215489|9222240",16,10,9
"3785","scaffold0019:9729496|9730430",9,17,33
"3786","scaffold0019:9774367|9778552",13,43,6
"3787","scaffold0020:12039958|12042772",3,3,1
"3788","scaffold0020:12577101|12580280",8,9,4
"3789","scaffold0020:12629489|12630008",1,1,6
"3790","scaffold0020:12629489|12637581",20,9,12
"3791","scaffold0020:13631767|13640281",2,3,3
"3792","scaffold0020:13631767|13658615",11,21,8
"3793","scaffold0020:14952294|14959089",1,9,2
"3794","scaffold0020:15203310|15208248",6,16,9
"3795","scaffold0020:15485088|15492121",4,9,1
"3796","scaffold0020:16559790|16563725",3,2,3
"3797","scaffold0020:17556388|17561640",18,14,5
"3798","scaffold0020:2004055|2008610",3,9,1
"3799","scaffold0020:2004055|2011843",3,5,5
"3800","scaffold0020:23158375|23162959",6,1,4
"3801","scaffold0020:23165840|23170095",4,4,5
"3802","scaffold0020:23252984|23263477",21,16,4
"3803","scaffold0020:23338117|23338384",27,14,19
"3804","scaffold0020:2369378|2371046",19,18,28
"3805","scaffold0020:2369378|2388664",21,3,9
"3806","scaffold0020:2379096|2388664",7,10,11
"3807","scaffold0020:23803693|23808551",17,12,11
"3808","scaffold0020:23835158|23854426",3,2,1
"3809","scaffold0020:2592631|2611055",9,4,2
"3810","scaffold0020:26133837|26137337",28,37,21
"3811","scaffold0020:26133837|26141211",4,3,7
"3812","scaffold0020:26358077|26361612",21,9,6
"3813","scaffold0020:26852162|26854063",16,45,27
"3814","scaffold0020:26862205|26875978",213,297,144
"3815","scaffold0020:28287026|28300997",12,20,12
"3816","scaffold0020:28426210|28443904",40,101,70
"3817","scaffold0020:28426210|28457320",8,12,6
"3818","scaffold0020:28426210|28463478",166,284,246
"3819","scaffold0020:28443800|28463478",95,134,114
"3820","scaffold0020:28457225|28463478",24,42,45
"3821","scaffold0020:28862665|28867357",3,8,1
"3822","scaffold0020:28979715|28979886",4,8,6
"3823","scaffold0020:28990590|28993025",5,10,2
"3824","scaffold0020:29035127|29042322",9,2,2
"3825","scaffold0020:29041285|29042322",5,10,6
"3826","scaffold0020:29293464|29294863",35,20,21
"3827","scaffold0020:29679177|29680493",5,3,16
"3828","scaffold0020:29708851|29717042",3,6,2
"3829","scaffold0020:30549381|30552793",5,6,4
"3830","scaffold0020:30588036|30607672",115,146,67
"3831","scaffold0020:30604689|30607672",9,32,14
"3832","scaffold0020:30918041|30919673",12,13,4
"3833","scaffold0020:30954942|30963217",4,2,3
"3834","scaffold0020:34179899|34180183",53,72,23
"3835","scaffold0020:3522337|3523204",4,7,4
"3836","scaffold0020:353977|355939",3,2,2
"3837","scaffold0020:353977|359364",3,9,17
"3838","scaffold0020:353977|371333",2,9,16
"3839","scaffold0020:353977|379422",28,54,60
"3840","scaffold0020:365001|371333",2,4,3
"3841","scaffold0020:368467|371333",2,14,15
"3842","scaffold0020:37446237|37454861",4,7,3
"3843","scaffold0020:37546817|37562716",2,16,8
"3844","scaffold0020:37562591|37566642",2,11,20
"3845","scaffold0020:37562591|37573226",6,19,9
"3846","scaffold0020:37564704|37573226",2,1,1
"3847","scaffold0020:39419153|39436781",3,10,13
"3848","scaffold0020:39436702|39483158",12,8,10
"3849","scaffold0020:465944|466853",3,1,21
"3850","scaffold0020:7369372|7373646",2,2,7
"3851","scaffold0020:7539293|7540648",145,161,115
"3852","scaffold0020:8034569|8062353",14,5,6
"3853","scaffold0020:8045511|8062353",41,37,39
"3854","scaffold0020:8160536|8161408",22,57,39
"3855","scaffold0020:8496624|8496890",37,76,54
"3856","scaffold0020:8540666|8546649",62,120,55
"3857","scaffold0020:8540666|8554694",10,40,20
"3858","scaffold0020:8553098|8554694",3,12,10
"3859","scaffold0020:9867222|9870505",1,1,3
"3860","scaffold0021:10086635|10089127",6,6,1
"3861","scaffold0021:10088289|10089127",8,6,7
"3862","scaffold0021:10951712|10952325",1,5,7
"3863","scaffold0021:11017148|11019010",7,5,7
"3864","scaffold0021:1129484|1132692",12,2,5
"3865","scaffold0021:11345009|11345408",3,2,1
"3866","scaffold0021:12236472|12237520",46,34,23
"3867","scaffold0021:1233387|1234430",2,15,19
"3868","scaffold0021:1245074|1245464",9,4,4
"3869","scaffold0021:1248964|1255978",2,19,12
"3870","scaffold0021:1254721|1255978",2,11,6
"3871","scaffold0021:1271550|1273138",9,9,13
"3872","scaffold0021:1275188|1275362",17,9,18
"3873","scaffold0021:1282985|1283211",15,17,16
"3874","scaffold0021:1287850|1290671",17,17,9
"3875","scaffold0021:13224914|13226186",24,14,4
"3876","scaffold0021:13224914|13247351",8,13,23
"3877","scaffold0021:13336304|13336711",34,113,73
"3878","scaffold0021:13340005|13353103",7,12,2
"3879","scaffold0021:1373150|1377351",3,2,3
"3880","scaffold0021:13828730|13831133",50,31,36
"3881","scaffold0021:13832969|13836698",4,3,2
"3882","scaffold0021:13894819|13895068",6,6,9
"3883","scaffold0021:13935991|13940044",12,24,22
"3884","scaffold0021:14378494|14396101",16,19,13
"3885","scaffold0021:14392867|14396101",36,34,35
"3886","scaffold0021:14524505|14525797",15,6,12
"3887","scaffold0021:14561713|14562005",11,9,6
"3888","scaffold0021:15032669|15033157",31,42,52
"3889","scaffold0021:15165560|15169820",3,12,2
"3890","scaffold0021:15460613|15465531",102,221,57
"3891","scaffold0021:15728562|15729618",14,11,5
"3892","scaffold0021:15846293|15846879",86,197,147
"3893","scaffold0021:15846293|15847330",7,9,14
"3894","scaffold0021:15995552|15997647",5,2,2
"3895","scaffold0021:15996739|15997647",11,20,26
"3896","scaffold0021:15996739|15998802",3,14,17
"3897","scaffold0021:16335347|16336850",5,12,5
"3898","scaffold0021:167505|168575",1,4,4
"3899","scaffold0021:167505|171742",5,4,1
"3900","scaffold0021:16908021|16914314",5,10,8
"3901","scaffold0021:16908021|16959523",8,1,3
"3902","scaffold0021:17413519|17415146",16,22,18
"3903","scaffold0021:176130|176841",102,143,108
"3904","scaffold0021:17805074|17809104",5,5,12
"3905","scaffold0021:18072483|18073139",22,30,23
"3906","scaffold0021:18126920|18127743",20,28,9
"3907","scaffold0021:18187641|18189798",36,75,51
"3908","scaffold0021:18255191|18255847",84,120,105
"3909","scaffold0021:18255191|18256853",2,4,1
"3910","scaffold0021:18382408|18385269",85,120,97
"3911","scaffold0021:18430804|18431232",100,130,95
"3912","scaffold0021:18645969|18649965",2,6,6
"3913","scaffold0021:18659839|18664619",2,28,5
"3914","scaffold0021:18925579|18931283",2,9,10
"3915","scaffold0021:190464|201475",31,22,25
"3916","scaffold0021:19082812|19084241",2,4,5
"3917","scaffold0021:19719367|19728186",13,20,6
"3918","scaffold0021:1972322|1975431",14,13,25
"3919","scaffold0021:19741797|19745265",28,38,31
"3920","scaffold0021:19756961|19760169",44,64,47
"3921","scaffold0021:19964591|19970128",2,6,3
"3922","scaffold0021:20113806|20132296",9,27,17
"3923","scaffold0021:20125537|20132296",33,22,33
"3924","scaffold0021:20166104|20167377",25,37,41
"3925","scaffold0021:20494816|20496317",1,2,1
"3926","scaffold0021:20547139|20548467",1,8,9
"3927","scaffold0021:21036344|21040351",10,18,11
"3928","scaffold0021:21194305|21198757",8,10,5
"3929","scaffold0021:21279063|21290704",10,11,2
"3930","scaffold0021:21350376|21352052",2,3,5
"3931","scaffold0021:2175568|2175895",41,46,110
"3932","scaffold0021:2175568|2183193",6,13,9
"3933","scaffold0021:22221039|22227245",10,14,17
"3934","scaffold0021:22294373|22306058",2,3,6
"3935","scaffold0021:22423619|22428732",3,26,21
"3936","scaffold0021:22435346|22443833",2,2,2
"3937","scaffold0021:22438163|22440755",2,4,2
"3938","scaffold0021:22462581|22465572",9,4,1
"3939","scaffold0021:22579525|22581305",8,15,5
"3940","scaffold0021:22590341|22593544",1,1,5
"3941","scaffold0021:228474|232704",16,19,34
"3942","scaffold0021:22927651|22931316",13,22,23
"3943","scaffold0021:23148752|23153074",7,7,1
"3944","scaffold0021:23226377|23226630",5,10,1
"3945","scaffold0021:23226377|23229081",3,27,22
"3946","scaffold0021:23296237|23301229",1,9,5
"3947","scaffold0021:23389385|23394908",85,95,68
"3948","scaffold0021:23389897|23394908",376,522,349
"3949","scaffold0021:23389897|23397302",4,23,7
"3950","scaffold0021:23403611|23405771",7,18,9
"3951","scaffold0021:2368311|2368947",81,33,62
"3952","scaffold0021:24091430|24091739",19,38,38
"3953","scaffold0021:24091430|24097337",10,6,6
"3954","scaffold0021:24094261|24094927",11,5,3
"3955","scaffold0021:24094261|24097337",2,12,6
"3956","scaffold0021:24252202|24262970",9,3,1
"3957","scaffold0021:2461191|2462482",5,6,5
"3958","scaffold0021:25452965|25455459",36,31,12
"3959","scaffold0021:25452965|25459360",7,4,5
"3960","scaffold0021:25513289|25513523",34,57,90
"3961","scaffold0021:25547727|25550360",121,174,92
"3962","scaffold0021:2656231|2656997",46,12,35
"3963","scaffold0021:2752140|2752560",10,13,27
"3964","scaffold0021:2827513|2828165",21,11,16
"3965","scaffold0021:28949420|28959042",2,6,1
"3966","scaffold0021:30282371|30285761",39,9,34
"3967","scaffold0021:30399880|30404688",1,9,12
"3968","scaffold0021:30410087|30420869",8,12,6
"3969","scaffold0021:3050331|3055807",15,10,14
"3970","scaffold0021:30518797|30520041",30,18,26
"3971","scaffold0021:3145097|3145353",36,85,130
"3972","scaffold0021:3156351|3157713",11,4,13
"3973","scaffold0021:31748369|31792183",4,1,1
"3974","scaffold0021:32025608|32026067",9,5,1
"3975","scaffold0021:32080717|32081361",19,28,11
"3976","scaffold0021:32474972|32477232",1,3,3
"3977","scaffold0021:32536390|32537470",7,2,17
"3978","scaffold0021:32731126|32758094",2,4,3
"3979","scaffold0021:32749257|32751522",3,10,3
"3980","scaffold0021:32771685|32773879",3,7,6
"3981","scaffold0021:32904592|32919136",11,11,9
"3982","scaffold0021:32915214|32919136",16,21,36
"3983","scaffold0021:33171707|33187094",18,8,16
"3984","scaffold0021:33421036|33421587",2,20,17
"3985","scaffold0021:33421036|33428489",66,54,56
"3986","scaffold0021:334529|335198",9,2,2
"3987","scaffold0021:33661880|33671251",4,9,7
"3988","scaffold0021:34110658|34115311",10,9,15
"3989","scaffold0021:342698|344062",11,10,19
"3990","scaffold0021:3437886|3438647",12,5,15
"3991","scaffold0021:34391000|34391988",6,7,6
"3992","scaffold0021:34452980|34453516",18,15,7
"3993","scaffold0021:34485937|34486338",25,29,45
"3994","scaffold0021:34640972|34641450",21,26,21
"3995","scaffold0021:34642673|34643518",25,19,21
"3996","scaffold0021:34952811|34956792",74,82,53
"3997","scaffold0021:35036396|35036598",7,10,12
"3998","scaffold0021:35048003|35050301",50,77,84
"3999","scaffold0021:35127925|35133507",17,13,30
"4000","scaffold0021:3562836|3565085",19,24,11
"4001","scaffold0021:450246|461203",6,6,11
"4002","scaffold0021:450246|463723",5,1,6
"4003","scaffold0021:7211207|7213240",31,25,11
"4004","scaffold0021:722694|722828",1,4,3
"4005","scaffold0021:8481735|8482487",7,1,1
"4006","scaffold0021:8664676|8668118",3,9,9
"4007","scaffold0021:8664676|8678153",9,5,2
"4008","scaffold0021:8778348|8779065",214,306,345
"4009","scaffold0021:8893223|8894996",3,17,22
"4010","scaffold0021:8913521|8915363",16,22,5
"4011","scaffold0021:8993596|9005744",44,86,39
"4012","scaffold0021:9300739|9305427",11,12,6
"4013","scaffold0021:9302913|9305427",7,9,14
"4014","scaffold0022:1022128|1024011",5,4,4
"4015","scaffold0022:1022128|1025857",53,45,102
"4016","scaffold0022:10565433|10566303",8,16,23
"4017","scaffold0022:10571249|10572480",3,2,4
"4018","scaffold0022:10602099|10605673",39,60,34
"4019","scaffold0022:11501122|11501711",110,71,76
"4020","scaffold0022:15579141|15580802",7,17,24
"4021","scaffold0022:16090368|16098241",5,14,9
"4022","scaffold0022:16101391|16101548",3,2,4
"4023","scaffold0022:16260056|16260509",20,42,16
"4024","scaffold0022:16286570|16291834",4,6,1
"4025","scaffold0022:16297499|16297885",10,14,8
"4026","scaffold0022:16303711|16305046",1,3,2
"4027","scaffold0022:16303711|16312483",1,3,5
"4028","scaffold0022:16308743|16312483",13,12,37
"4029","scaffold0022:16405003|16406524",3,8,18
"4030","scaffold0022:16422651|16425001",17,26,9
"4031","scaffold0022:16744401|16745815",287,246,253
"4032","scaffold0022:16744401|16747239",66,76,54
"4033","scaffold0022:16927590|16927841",23,30,128
"4034","scaffold0022:17617822|17618189",40,57,49
"4035","scaffold0022:17826438|17828290",7,7,5
"4036","scaffold0022:17856490|17857386",49,54,51
"4037","scaffold0022:18401696|18402174",7,15,26
"4038","scaffold0022:19703729|19722861",13,10,12
"4039","scaffold0022:19750468|19755298",11,26,23
"4040","scaffold0022:19849421|19851674",19,51,32
"4041","scaffold0022:19849421|19858649",4,4,2
"4042","scaffold0022:20060182|20061659",5,6,3
"4043","scaffold0022:20102247|20102601",5,1,6
"4044","scaffold0022:20131775|20140588",2,7,6
"4045","scaffold0022:20131775|20153680",5,3,4
"4046","scaffold0022:20140445|20153680",10,9,3
"4047","scaffold0022:20153466|20153680",3,2,6
"4048","scaffold0022:20209822|20211548",2,1,1
"4049","scaffold0022:20215990|20218244",20,17,7
"4050","scaffold0022:20215990|20221738",6,11,19
"4051","scaffold0022:20245620|20246256",2,2,5
"4052","scaffold0022:20831051|20834435",8,7,4
"4053","scaffold0022:20932147|20942654",7,5,6
"4054","scaffold0022:20938512|20942654",7,12,3
"4055","scaffold0022:20941516|20942654",9,19,15
"4056","scaffold0022:21008211|21010302",52,125,81
"4057","scaffold0022:21056287|21057932",7,2,2
"4058","scaffold0022:2150494|2156726",11,2,2
"4059","scaffold0022:21945714|21949162",11,19,8
"4060","scaffold0022:2236045|2244011",112,108,147
"4061","scaffold0022:2480848|2501738",4,1,5
"4062","scaffold0022:2516309|2518310",73,137,97
"4063","scaffold0022:2521260|2524045",12,31,27
"4064","scaffold0022:2555080|2556415",13,23,7
"4065","scaffold0022:2626633|2629002",37,28,16
"4066","scaffold0022:26901613|26902006",40,68,50
"4067","scaffold0022:26928656|26929693",25,45,39
"4068","scaffold0022:27295852|27299001",2,1,14
"4069","scaffold0022:2750790|2772001",4,2,1
"4070","scaffold0022:2765637|2766153",21,44,24
"4071","scaffold0022:2765637|2772001",130,219,140
"4072","scaffold0022:2765637|2789603",50,43,35
"4073","scaffold0022:2771878|2789603",6,8,5
"4074","scaffold0022:27844616|27845391",31,22,45
"4075","scaffold0022:2789473|2797477",127,125,89
"4076","scaffold0022:27901490|27903053",4,8,23
"4077","scaffold0022:27915233|27917596",5,4,6
"4078","scaffold0022:27926212|27932444",16,26,18
"4079","scaffold0022:27968079|27971125",14,26,6
"4080","scaffold0022:31185602|31186862",7,1,15
"4081","scaffold0022:31410282|31410778",5,10,13
"4082","scaffold0022:31507149|31510107",3,9,9
"4083","scaffold0022:31612088|31644107",259,161,213
"4084","scaffold0022:31767412|31769065",8,17,2
"4085","scaffold0022:32076568|32078220",37,39,32
"4086","scaffold0022:32134896|32136560",16,28,43
"4087","scaffold0022:32141393|32146832",12,12,5
"4088","scaffold0022:32141393|32157195",9,3,7
"4089","scaffold0022:32153081|32154309",6,2,3
"4090","scaffold0022:32354815|32356296",4,29,16
"4091","scaffold0022:32377375|32379652",103,146,226
"4092","scaffold0022:32539369|32544596",16,13,30
"4093","scaffold0022:32613078|32613607",3,3,1
"4094","scaffold0022:32826046|32830945",11,10,32
"4095","scaffold0022:33883818|33884241",52,34,51
"4096","scaffold0022:33933188|33933393",3,2,14
"4097","scaffold0022:33971625|33974858",383,292,350
"4098","scaffold0022:3663912|3665241",14,20,12
"4099","scaffold0022:3747954|3749157",6,7,2
"4100","scaffold0022:4043449|4043727",14,4,19
"4101","scaffold0022:4075520|4076824",7,15,4
"4102","scaffold0022:4108018|4130540",3,4,5
"4103","scaffold0022:4124834|4126178",4,3,5
"4104","scaffold0022:4125578|4128592",28,40,15
"4105","scaffold0022:4128489|4130540",376,494,529
"4106","scaffold0022:4128489|4133881",22,26,21
"4107","scaffold0022:4130400|4133881",22,40,18
"4108","scaffold0022:4360503|4373310",8,18,8
"4109","scaffold0022:4768714|4769645",9,15,31
"4110","scaffold0022:4862249|4862428",8,17,11
"4111","scaffold0022:4931485|4931779",1,3,7
"4112","scaffold0022:5013664|5014263",16,25,20
"4113","scaffold0022:5516900|5518944",12,12,13
"4114","scaffold0022:5533364|5536894",6,6,4
"4115","scaffold0022:6075339|6079039",7,11,2
"4116","scaffold0022:6139578|6148109",146,110,142
"4117","scaffold0022:6756094|6756617",2,10,17
"4118","scaffold0022:7463353|7463572",330,430,372
"4119","scaffold0022:8658505|8664567",2,1,4
"4120","scaffold0022:8667388|8670681",5,2,9
"4121","scaffold0022:982342|987209",11,31,21
"4122","scaffold0023:10109242|10110204",4,4,9
"4123","scaffold0023:10179599|10184467",1,1,12
"4124","scaffold0023:10368625|10369425",377,298,254
"4125","scaffold0023:10486267|10489854",11,13,9
"4126","scaffold0023:10578318|10583563",9,12,22
"4127","scaffold0023:10766836|10769777",28,50,50
"4128","scaffold0023:10982131|10985706",5,3,4
"4129","scaffold0023:11014228|11024947",75,78,19
"4130","scaffold0023:11166438|11166788",14,16,5
"4131","scaffold0023:11324463|11324866",33,35,35
"4132","scaffold0023:11388689|11390503",17,17,14
"4133","scaffold0023:11629166|11630741",18,8,8
"4134","scaffold0023:11700364|11701685",2,8,8
"4135","scaffold0023:11736873|11740113",1,4,6
"4136","scaffold0023:11739975|11744724",15,72,33
"4137","scaffold0023:11927214|11929988",6,17,15
"4138","scaffold0023:11940297|11942573",4,5,12
"4139","scaffold0023:12231311|12231948",3,13,4
"4140","scaffold0023:12231311|12233036",4,4,10
"4141","scaffold0023:12237949|12242540",1,1,2
"4142","scaffold0023:12410578|12410823",3,2,1
"4143","scaffold0023:12423549|12428683",5,23,20
"4144","scaffold0023:12461745|12470501",7,13,7
"4145","scaffold0023:12468911|12470501",8,4,5
"4146","scaffold0023:12478005|12481996",27,20,22
"4147","scaffold0023:12615093|12615297",4,9,11
"4148","scaffold0023:12615093|12622212",13,9,21
"4149","scaffold0023:12622135|12627453",6,1,2
"4150","scaffold0023:12627327|12638419",2,25,5
"4151","scaffold0023:13186374|13191759",2,9,19
"4152","scaffold0023:13778765|13785861",28,28,22
"4153","scaffold0023:13799856|13800455",26,39,37
"4154","scaffold0023:13841776|13842546",33,39,87
"4155","scaffold0023:14134659|14135992",5,7,3
"4156","scaffold0023:14624922|14628066",2,2,2
"4157","scaffold0023:14657698|14659282",20,31,29
"4158","scaffold0023:14757419|14761406",1,1,3
"4159","scaffold0023:16312495|16318841",7,7,6
"4160","scaffold0023:16559419|16573963",30,22,18
"4161","scaffold0023:16559419|16583275",16,11,9
"4162","scaffold0023:16569698|16573963",12,4,12
"4163","scaffold0023:16569698|16583275",5,6,11
"4164","scaffold0023:16787289|16809910",4,3,2
"4165","scaffold0023:18987509|18993735",1,3,3
"4166","scaffold0023:20567965|20573725",7,2,3
"4167","scaffold0023:20794844|20795341",6,3,5
"4168","scaffold0023:20796464|20799727",8,5,8
"4169","scaffold0023:20798621|20799727",8,8,5
"4170","scaffold0023:20803635|20804280",132,142,126
"4171","scaffold0023:20827814|20830007",2,1,4
"4172","scaffold0023:20880250|20882173",3,8,5
"4173","scaffold0023:20889487|20893488",15,9,19
"4174","scaffold0023:21749552|21774827",5,31,20
"4175","scaffold0023:21776670|21784964",14,15,2
