"","circ_id","hsa1","hsa2","hsa3"
"1","1:10002262|10002439",NA,NA,4
"7726","6:142976319|142976471",2,2,NA
"7727","6:143016782|143016967",NA,NA,4
"7728","6:143075391|143075560",NA,NA,2
"7729","6:143179099|143179436",NA,5,NA
"7730","6:14352527|14352731",NA,6,NA
"7731","6:143671956|143672127",NA,NA,3
"7732","6:143743248|143743415",NA,NA,2
"7733","6:143955249|143955396",NA,NA,3
"7734","6:144537581|144539443",NA,5,NA
"7735","6:14474726|14474877",NA,NA,2
"7736","6:144782610|144782874",NA,NA,5
"7737","6:14487042|14487206",NA,6,NA
"7738","6:14628709|14628871",3,NA,NA
"7739","6:146472820|146473048",NA,4,NA
"7740","6:14664665|14664916",NA,2,NA
"7741","6:146864251|146864418",NA,NA,2
"7742","6:147152775|147152947",NA,2,NA
"7743","6:147152777|147152947",NA,2,NA
"7744","6:14728080|14728249",NA,NA,2
"7745","6:14761461|14761670",2,NA,NA
"7746","6:14762961|14763166",NA,3,NA
"7747","6:147811894|147812050",NA,NA,2
"7748","6:14789913|14790084",NA,7,NA
"7749","6:148758596|148758746",NA,NA,3
"7750","6:148905365|148905519",3,NA,NA
"7751","6:149289773|149289936",2,NA,NA
"7752","6:149311119|149311291",NA,NA,2
"7753","6:149342684|149370099",NA,5,NA
"7754","6:14955236|14955409",NA,2,NA
"7755","6:149578821|149582603",NA,5,NA
"7756","6:149679732|149679898",NA,4,NA
"7757","6:149866491|149867295",NA,2,NA
"7758","6:150186497|150186674",NA,NA,2
"7759","6:15035464|15035759",NA,NA,2
"7760","6:150589058|150589990",NA,2,NA
"7761","6:150681973|150682130",NA,NA,2
"7762","6:15086472|15086765",2,NA,NA
"7763","6:151041147|151041494",2,NA,NA
"7764","6:151251128|151251302",2,NA,NA
"7765","6:151803685|151803838",NA,NA,2
"7766","6:151842596|151880771",NA,NA,6
"7767","6:151953108|151953451",NA,NA,3
"7768","6:152821344|152821511",NA,NA,2
"7769","6:152868200|152868376",NA,NA,5
"7770","6:153458708|153458864",2,NA,NA
"7771","6:153690632|153690811",3,NA,NA
"7772","6:15452005|15468718",NA,2,NA
"7773","6:154787860|154792976",NA,5,NA
"7774","6:155095253|155095424",NA,3,NA
"7775","6:155288646|155288795",NA,NA,2
"7776","6:155555498|155555704",NA,NA,2
"7777","6:155579956|155580116",2,NA,NA
"7778","6:155606165|155606342",NA,2,NA
"7779","6:156213009|156213172",3,NA,NA
"7780","6:15642397|15642607",2,NA,NA
"7781","6:156444556|156444729",NA,NA,2
"7782","6:156826659|156826838",NA,NA,2
"7783","6:156901375|156935576",NA,3,NA
"7784","6:157239547|157239749",NA,NA,3
"7785","6:157312949|157313357",NA,6,NA
"7786","6:157492569|157492727",3,NA,NA
"7787","6:157545053|157545236",NA,NA,3
"7788","6:157627099|157627384",3,NA,NA
"7789","6:157843026|157843195",NA,NA,2
"7790","6:157849945|157850098",NA,4,NA
"7791","6:157921530|157927214",NA,3,NA
"7792","6:158020369|158020596",NA,3,NA
"7793","6:158048166|158048340",NA,2,NA
"7794","6:158076897|158077086",NA,NA,3
"7795","6:158318478|158318706",NA,NA,2
"7796","6:158429735|158431663",NA,NA,2
"7797","6:158576453|158576791",NA,4,NA
"7798","6:158725502|158762178",NA,2,NA
"7799","6:158896235|158896425",2,NA,NA
"7800","6:159158116|159158269",3,NA,NA
"7801","6:15947582|15947783",NA,2,NA
"7802","6:159682473|159685033",NA,2,NA
"7803","6:159682473|159688242",NA,3,NA
"7804","6:159877071|159877313",NA,NA,2
"7805","6:159903092|159903340",4,NA,NA
"7806","6:159954629|159954964",2,NA,NA
"7807","6:160200796|160201052",2,NA,NA
"7808","6:160325519|160325714",2,NA,NA
"7809","6:16074087|16074240",NA,NA,5
"7810","6:161022244|161022870",NA,NA,2
"7811","6:161109180|161109353",NA,NA,2
"7812","6:161118180|161118332",NA,NA,2
"7813","6:161161885|161162063",NA,NA,2
"7814","6:16133164|16133325",NA,4,NA
"7815","6:161889404|161889596",NA,NA,2
"7816","6:161909370|161909535",NA,2,NA
"7817","6:162146101|162146425",NA,2,NA
"7818","6:162161540|162161740",NA,7,NA
"7819","6:162847226|162847421",NA,NA,4
"7820","6:162948286|162948474",NA,NA,5
"7821","6:163087598|163087862",NA,2,NA
"7822","6:163130548|163130759",NA,NA,2
"7823","6:163280114|163280276",NA,NA,2
"7824","6:163455278|163478896",NA,10,NA
"7825","6:163687411|163687600",NA,NA,2
"7826","6:163867194|163867353",NA,2,NA
"7827","6:163903491|163919914",NA,4,NA
"7828","6:163940372|163940575",NA,NA,2
"7829","6:163961429|163961625",2,NA,NA
"7830","6:164912885|164913037",NA,NA,3
"7831","6:165345826|165345981",NA,2,NA
"7832","6:165605361|165605559",NA,4,NA
"7833","6:165708025|165708215",NA,2,NA
"7834","6:16585779|16657901",NA,8,NA
"7835","6:165951598|165951819",NA,3,NA
"7836","6:16603541|16603750",3,NA,NA
"7837","6:166382134|166382313",NA,NA,2
"7838","6:166416041|166416236",2,NA,NA
"7839","6:16657775|16753347",NA,2,NA
"7840","6:166901479|166901644",NA,4,NA
"7841","6:167022408|167024894",NA,NA,4
"7842","6:167022408|167033971",NA,NA,2
"7843","6:167158810|167159072",NA,5,NA
"7844","6:167245034|167245285",NA,NA,2
"7845","6:167271077|167271232",3,NA,NA
"7846","6:167708559|167708724",NA,NA,2
"7847","6:168115852|168116046",2,NA,NA
"7848","6:168681607|168681836",NA,6,NA
"7849","6:168726593|168726819",NA,2,NA
"7850","6:168879074|168879235",NA,NA,4
"7851","6:169314948|169315128",3,NA,NA
"7852","6:169805094|169805304",2,NA,NA
"7853","6:169808144|169808465",2,NA,NA
"7854","6:16984449|16984673",NA,13,NA
"7855","6:169867026|169867300",3,NA,NA
"7856","6:169902120|169902289",3,NA,NA
"7857","6:169984584|169984736",4,NA,NA
"7858","6:170064399|170064570",NA,NA,2
"7859","6:170182296|170182455",NA,8,NA
"7860","6:170182402|170182568",NA,NA,2
"7861","6:170365288|170365503",NA,4,NA
"7862","6:17221302|17221498",NA,NA,2
"7863","6:1726415|1742586",NA,5,NA
"7864","6:17604325|17604480",2,NA,NA
"7865","6:17783214|17783384",NA,2,NA
"7866","6:18212487|18213781",NA,2,NA
"7867","6:18442656|18442831",NA,NA,6
"7868","6:18906394|18906568",NA,NA,4
"7869","6:1930102|1960966",NA,7,NA
"7870","6:19462952|19463102",NA,6,NA
"7871","6:19640082|19640327",2,NA,NA
"7872","6:19674627|19674962",NA,3,NA
"7873","6:20144219|20152769",NA,2,NA
"7874","6:20327446|20327658",NA,NA,2
"7875","6:20470190|20470374",NA,NA,2
"7876","6:20991182|20991349",NA,NA,3
"7877","6:21122868|21123058",2,NA,NA
"7878","6:21183743|21183894",NA,4,NA
"7879","6:21265981|21266235",NA,2,NA
"7880","6:21830840|21831012",NA,6,NA
"7881","6:21981220|21981413",NA,NA,2
"7882","6:21992814|21993068",3,NA,NA
"7883","6:2200865|2201025",NA,NA,2
"7884","6:22059195|22059373",NA,NA,2
"7885","6:22399943|22400157",4,NA,NA
"7886","6:22705835|22706034",5,NA,NA
"7887","6:22809314|22809484",NA,NA,3
"7888","6:23046655|23046873",NA,NA,5
"7889","6:23952251|23952409",NA,6,NA
"7890","6:23964994|23965147",NA,4,NA
"7891","6:24416396|24418578",NA,3,NA
"7892","6:24751612|24751770",NA,NA,5
"7893","6:24909516|24909719",NA,2,NA
"7894","6:24927526|24927717",NA,2,NA
"7895","6:25152570|25152777",2,NA,NA
"7896","6:25447885|25448070",3,NA,NA
"7897","6:26017465|26017653",NA,2,NA
"7898","6:2641915|2642081",NA,NA,2
"7899","6:26506341|26506521",NA,2,NA
"7900","6:26640125|26640282",NA,NA,2
"7901","6:27254910|27255119",2,NA,NA
"7902","6:27543525|27543866",NA,6,NA
"7903","6:27689726|27690038",2,NA,NA
"7904","6:27751007|27751158",NA,3,3
"7905","6:28759247|28759452",NA,NA,3
"7906","6:29219002|29219180",NA,NA,2
"7907","6:29427970|29428145",2,NA,NA
"7908","6:29559589|29559754",NA,2,NA
"7909","6:29606306|29606465",NA,2,NA
"7910","6:29745904|29746066",NA,2,NA
"7911","6:2999496|2999657",3,NA,NA
"7912","6:30061514|30062333",NA,5,NA
"7913","6:30144433|30144617",NA,2,NA
"7914","6:30549519|30549672",NA,NA,2
"7915","6:30554738|30554981",2,NA,NA
"7916","6:30708416|30708582",NA,NA,2
"7917","6:30768559|30768803",NA,3,NA
"7918","6:30895643|30895796",NA,NA,2
"7919","6:30912455|30912607",NA,NA,2
"7920","6:31027385|31027565",NA,NA,2
"7921","6:31271232|31356326",3,21,4
"7922","6:31274390|31359386",2,NA,NA
"7923","6:31394509|31489157",2,NA,NA
"7924","6:31474308|31474458",NA,NA,2
"7925","6:31505098|31505282",NA,NA,2
"7926","6:31664130|31664288",NA,NA,2
"7927","6:31683813|31685633",NA,12,NA
"7928","6:31865908|31866149",2,NA,NA
"7929","6:31889633|31889816",NA,2,NA
"7930","6:31963879|31964029",NA,4,NA
"7931","6:32661966|32757883",NA,2,NA
"7932","6:3274367|3274570",NA,2,NA
"7933","6:32935030|32935276",NA,2,NA
"7934","6:3301627|3301864",NA,NA,3
"7935","6:33110094|33110307",NA,3,NA
"7936","6:33163275|33163431",NA,4,NA
"7937","6:33203987|33204159",NA,NA,2
"7938","6:33452258|33452433",NA,NA,3
"7939","6:33562339|33562537",NA,NA,4
"7940","6:33670624|33670844",2,NA,NA
"7941","6:33805285|33805439",2,NA,NA
"7942","6:33903739|33903935",NA,NA,2
"7943","6:34073512|34073674",NA,2,NA
"7944","6:34075239|34075404",2,NA,NA
"7945","6:34243669|34243878",NA,NA,3
"7946","6:34516666|34516844",NA,2,NA
"7947","6:3603456|3603669",NA,2,NA
"7948","6:36158647|36158941",NA,13,NA
"7949","6:36372827|36372982",NA,NA,2
"7950","6:36380804|36381755",NA,5,NA
"7951","6:36524340|36540204",NA,3,NA
"7952","6:36574339|36574503",NA,NA,3
"7953","6:36617293|36617497",NA,NA,3
"7954","6:36920259|36920423",3,NA,NA
"7955","6:36956998|36957149",NA,4,NA
"7956","6:36961809|36962007",NA,5,NA
"7957","6:37000672|37000834",2,NA,NA
"7958","6:37190484|37190649",NA,2,NA
"7959","6:37519295|37519523",NA,NA,3
"7960","6:37591878|37592085",2,NA,NA
"7961","6:37879199|37879383",NA,8,NA
"7962","6:37921075|37921244",NA,NA,2
"7963","6:38268149|38268507",NA,2,NA
"7964","6:38473257|38473517",NA,NA,2
"7965","6:39018653|39018805",NA,NA,3
"7966","6:39071597|39071780",NA,2,NA
"7967","6:39207102|39207271",NA,2,NA
"7968","6:39226760|39226932",NA,3,NA
"7969","6:39302158|39302376",2,NA,NA
"7970","6:39318867|39319108",NA,NA,4
"7971","6:39388924|39389115",NA,NA,2
"7972","6:39507570|39507815",NA,5,NA
"7973","6:39692911|39693103",3,NA,NA
"7974","6:40169005|40169192",2,NA,NA
"7975","6:40299870|40300057",NA,2,NA
"7976","6:40676595|40676759",NA,NA,3
"7977","6:40837513|40837999",NA,2,NA
"7978","6:40890430|40890638",3,NA,NA
"7979","6:41052264|41055999",NA,2,2
"7980","6:41226012|41226190",NA,NA,6
"7981","6:41252750|41252946",NA,NA,2
"7982","6:41454196|41454318",NA,NA,2
"7983","6:41935727|41935882",NA,NA,2
"7984","6:42313849|42314031",NA,NA,3
"7985","6:42362996|42363169",2,NA,NA
"7986","6:42404660|42404886",NA,3,NA
"7987","6:42441860|42442056",NA,NA,3
"7988","6:42573733|42573993",NA,NA,2
"7989","6:42630501|42631490",NA,NA,2
"7990","6:42696013|42696227",NA,NA,2
"7991","6:43018534|43018861",NA,2,NA
"7992","6:43141314|43141476",NA,7,NA
"7993","6:43200366|43200629",2,NA,NA
"7994","6:43253364|43253534",2,NA,NA
"7995","6:43339385|43339643",2,NA,NA
"7996","6:43438167|43438356",4,NA,NA
"7997","6:43671839|43675617",NA,4,NA
"7998","6:43796511|43796725",NA,NA,2
"7999","6:43917754|43918178",NA,5,NA
"8000","6:44045420|44045649",2,NA,NA
"8001","6:44111246|44111412",3,NA,NA
"8002","6:44184150|44184318",2,NA,NA
"8003","6:44202213|44202402",NA,3,NA
"8004","6:44208741|44208895",2,NA,NA
"8005","6:44227974|44228220",2,NA,NA
"8006","6:44373871|44374055",NA,NA,3
"8007","6:44731761|44731916",NA,NA,3
"8008","6:449535|449715",NA,NA,3
"8009","6:4511101|4511255",NA,2,NA
"8010","6:45467947|45468109",NA,NA,3
"8011","6:45599423|45599599",NA,3,NA
"8012","6:45747700|45748048",NA,5,NA
"8013","6:45784896|45785107",NA,2,NA
"8014","6:45945699|45945940",NA,3,NA
"8015","6:45966720|45966885",NA,3,NA
"8016","6:47208899|47209079",NA,3,NA
"8017","6:47253255|47286595",NA,3,NA
"8018","6:47402909|47403087",NA,NA,6
"8019","6:47818666|47818822",NA,NA,4
"8020","6:48113268|48113474",NA,2,NA
"8021","6:48290335|48290532",NA,NA,2
"8022","6:4891712|4892379",NA,7,NA
"8023","6:49007600|49007781",2,NA,NA
"8024","6:49704706|49705037",NA,2,NA
"8025","6:50601503|50601670",NA,2,NA
"8026","6:50635897|50636064",NA,NA,2
"8027","6:50681892|50682093",NA,2,NA
"8028","6:50929318|50929514",NA,NA,4
"8029","6:51307564|51307773",2,NA,NA
"8030","6:51642333|51642500",NA,NA,3
"8031","6:52269495|52269705",NA,4,NA
"8032","6:52282052|52282287",NA,NA,5
"8033","6:52394044|52394220",2,NA,NA
"8034","6:53273219|53275261",NA,8,NA
"8035","6:53332768|53333141",NA,8,NA
"8036","6:5404541|5431172",NA,7,NA
"8037","6:54129608|54129782",NA,NA,2
"8038","6:54363676|54363841",NA,NA,2
"8039","6:55061167|55061450",NA,4,NA
"8040","6:55408910|55409106",2,NA,NA
"8041","6:5569572|5569759",NA,NA,2
"8042","6:5571750|5571935",2,NA,NA
"8043","6:56138694|56138852",2,NA,NA
"8044","6:56357663|56357862",NA,3,NA
"8045","6:56416597|56416883",NA,2,NA
"8046","6:5672645|5672816",NA,2,NA
"8047","6:56744580|56745207",NA,NA,3
"8048","6:6155317|6155480",NA,NA,2
"8049","6:61591792|61591965",NA,NA,2
"8050","6:62146943|62147107",NA,4,NA
"8051","6:62189744|62189947",2,NA,NA
"8052","6:62294772|62294964",NA,2,NA
"8053","6:63104522|63104677",2,NA,NA
"8054","6:6390974|6391158",NA,3,NA
"8055","6:64166372|64166550",NA,4,NA
"8056","6:65102987|65103196",2,NA,NA
"8057","6:65767690|65767880",NA,4,NA
"8058","6:6594942|6595129",NA,NA,3
"8059","6:66558345|66558500",NA,5,NA
"8060","6:67572054|67572246",NA,NA,2
"8061","6:69093295|69093461",2,NA,NA
"8062","6:69317521|69317681",2,NA,NA
"8063","6:6953914|6954113",NA,2,NA
"8064","6:69675923|69676229",NA,3,NA
"8065","6:69858742|69859019",NA,NA,2
"8066","6:70291318|70291514",3,NA,NA
"8067","6:70346717|70346897",NA,NA,5
"8068","6:70543649|70543981",3,NA,NA
"8069","6:71321180|71321337",NA,5,NA
"8070","6:7176654|7189322",NA,5,NA
"8071","6:7182522|7182794",NA,4,NA
"8072","6:72031953|72032105",NA,NA,2
"8073","6:72321598|72321790",2,NA,NA
"8074","6:72412022|72412228",NA,2,NA
"8075","6:72627939|72628103",NA,NA,2
"8076","6:7303549|7310029",NA,9,2
"8077","6:73471289|73471460",NA,2,NA
"8078","6:73593054|73593205",NA,NA,3
"8079","6:74047433|74047626",NA,5,NA
"8080","6:75886003|75886994",NA,4,NA
"8081","6:76129337|76129509",NA,NA,2
"8082","6:76691912|76692077",NA,NA,2
"8083","6:77642449|77643025",NA,NA,2
"8084","6:7782817|7782995",3,NA,NA
"8085","6:77898944|77899120",NA,NA,2
"8086","6:7914683|7914857",2,NA,NA
"8087","6:79192882|79193040",2,NA,NA
"8088","6:79797349|79797501",NA,2,NA
"8089","6:81058652|81058910",NA,NA,3
"8090","6:81087743|81087975",NA,3,NA
"8091","6:81451952|81452309",NA,4,NA
"8092","6:81691703|81691892",NA,5,NA
"8093","6:82119483|82119667",NA,2,NA
"8094","6:82142784|82142944",NA,NA,2
"8095","6:8265741|8266006",NA,8,NA
"8096","6:82957311|83044659",NA,4,NA
"8097","6:83189254|83191014",NA,6,NA
"8098","6:83463758|83463926",NA,3,NA
"8099","6:8363755|8363952",2,NA,NA
"8100","6:83860036|83860203",2,NA,NA
"8101","6:8398908|8399093",NA,NA,2
"8102","6:84529255|84529420",NA,3,NA
"8103","6:84676605|84676829",NA,2,NA
"8104","6:84676789|84676952",NA,2,NA
"8105","6:84676843|84677006",NA,2,NA
"8106","6:84798228|84798399",NA,2,NA
"8107","6:84798253|84798425",NA,2,NA
"8108","6:84842820|84843115",NA,3,NA
"8109","6:85009769|85009961",NA,7,NA
"8110","6:85014589|85014750",NA,NA,5
"8111","6:85358864|85360404",2,NA,NA
"8112","6:85402304|85402530",NA,NA,2
"8113","6:8559291|8559443",NA,5,NA
"8114","6:85618817|85619417",NA,10,NA
"8115","6:85766344|85766515",NA,NA,2
"8116","6:86198970|86199169",NA,4,NA
"8117","6:86307809|86308011",2,NA,NA
"8118","6:87061123|87061309",NA,2,NA
"8119","6:89156463|89156655",NA,NA,2
"8120","6:89722954|89725396",NA,2,NA
"8121","6:90037664|90037818",NA,NA,3
"8122","6:90184742|90185092",NA,7,NA
"8123","6:90497291|90497498",2,NA,NA
"8124","6:90549485|90549672",NA,NA,2
"8125","6:92035459|92035629",NA,NA,3
"8126","6:92834534|92834790",2,NA,NA
"8127","6:92916091|92916244",NA,NA,2
"8128","6:9330827|9331014",NA,NA,3
"8129","6:93716410|93716595",2,NA,NA
"8130","6:94405119|94405249",NA,4,NA
"8131","6:950911|951076",NA,3,NA
"8132","6:951043|951201",NA,NA,4
"8133","6:96176040|96176204",2,NA,NA
"8134","6:96308432|96308710",NA,7,NA
"8135","6:9742836|9743071",NA,5,NA
"8136","6:98016449|98016616",NA,NA,3
"8137","6:98030615|98030813",2,NA,NA
"8138","6:98173418|98173577",NA,2,NA
"8139","6:9839643|9839819",NA,4,NA
"8140","6:99216617|99216805",NA,4,NA
"8141","6:9964666|9964865",NA,NA,2
"8142","7:100355142|100355804",NA,6,2
"8143","7:100410659|100410815",2,2,NA
"8144","7:1006717|1007002",2,NA,NA
"8145","7:100812746|100813208",NA,21,10
"8146","7:100897701|100897980",NA,3,NA
"8147","7:100957886|100958036",NA,NA,2
"8148","7:100967408|100967563",NA,NA,3
"8149","7:101010069|101010244",NA,2,NA
"8150","7:101015989|101016256",NA,3,NA
"8151","7:101073870|101074069",NA,2,NA
"8152","7:101086191|101086347",NA,2,NA
"8153","7:101680625|101680784",NA,2,NA
"8154","7:101839452|101839669",NA,2,NA
"8155","7:101998948|101999112",2,NA,NA
"8156","7:102227366|102227669",NA,4,NA
"8157","7:102397619|102399648",NA,4,2
"8158","7:103583605|103583801",NA,4,NA
"8159","7:103876983|103877161",2,NA,NA
"8160","7:103915278|103915428",3,NA,NA
"8161","7:10396613|10396750",NA,2,NA
"8162","7:104484312|104484526",NA,NA,3
"8163","7:104524251|104524587",NA,2,NA
"8164","7:104547280|104547432",NA,2,NA
"8165","7:104765938|104766120",NA,NA,2
"8166","7:105342596|105342747",NA,NA,3
"8167","7:105459167|105465414",NA,2,NA
"8168","7:105462620|105468463",NA,2,NA
"8169","7:105861479|105861630",NA,3,NA
"8170","7:105983931|105984094",2,NA,NA
"8171","7:106366640|106366806",NA,4,NA
"8172","7:106631561|106631813",2,NA,NA
"8173","7:106943619|106943890",NA,NA,2
"8174","7:107359772|107359982",NA,NA,2
"8175","7:107668307|107668460",NA,NA,3
"8176","7:108105379|108105738",NA,14,NA
"8177","7:109134513|109134730",2,NA,NA
"8178","7:109999552|109999913",3,NA,NA
"8179","7:11070722|11071116",NA,2,NA
"8180","7:110845981|110846330",NA,5,NA
"8181","7:111095000|111095207",NA,2,NA
"8182","7:111337749|111337913",2,NA,NA
"8183","7:1113625|1114019",NA,13,NA
"8184","7:111677862|111678094",NA,6,NA
"8185","7:111935830|111936026",NA,10,NA
"8186","7:1125364|1125519",NA,3,NA
"8187","7:112603650|112603812",NA,2,NA
"8188","7:11272906|11273240",NA,3,NA
"8189","7:113182864|113183137",NA,NA,2
"8190","7:114094314|114094494",NA,2,NA
"8191","7:11446060|11447424",NA,8,NA
"8192","7:114896489|114896854",NA,NA,3
"8193","7:115487152|115487306",3,NA,NA
"8194","7:116208551|116208726",NA,NA,2
"8195","7:116560437|116560644",NA,7,NA
"8196","7:116680336|116680674",NA,3,NA
"8197","7:117167186|117167507",2,NA,NA
"8198","7:117283866|117284042",2,NA,NA
"8199","7:118185646|118188405",NA,4,NA
"8200","7:118715308|118715522",NA,2,NA
"8201","7:120402087|120403016",NA,8,NA
"8202","7:120474125|120474286",NA,NA,2
"8203","7:121151666|121151839",NA,NA,3
"8204","7:12160336|12160499",NA,4,NA
"8205","7:123150156|123150329",NA,NA,2
"8206","7:1235053|1235281",3,NA,NA
"8207","7:123727575|123727738",2,NA,NA
"8208","7:124044976|124045205",2,NA,NA
"8209","7:124638288|124638464",NA,NA,3
"8210","7:126824345|126824520",NA,3,NA
"8211","7:127333113|127333342",NA,NA,2
"8212","7:127379998|127380155",NA,NA,5
"8213","7:127586630|127586823",NA,NA,3
"8214","7:127704838|127721400",NA,3,NA
"8215","7:128142037|128142239",NA,NA,3
"8216","7:128389184|128389335",2,NA,NA
"8217","7:128579998|128592017",NA,4,NA
"8218","7:129014978|129018157",NA,5,NA
"8219","7:129054119|129054310",NA,2,NA
"8220","7:129157317|129157506",NA,NA,3
"8221","7:129263703|129263940",2,NA,NA
"8222","7:129758073|129758281",2,NA,NA
"8223","7:129803575|129803751",NA,NA,2
"8224","7:129862465|129862634",2,2,NA
"8225","7:130085316|130085503",NA,NA,2
"8226","7:130304477|130306897",NA,3,NA
"8227","7:130707293|130707461",NA,2,NA
"8228","7:130898441|130898599",3,NA,NA
"8229","7:131255385|131255548",NA,6,NA
"8230","7:132806887|132807257",NA,3,NA
"8231","7:132823935|132824117",NA,NA,3
"8232","7:133224414|133224609",NA,NA,2
"8233","7:133258274|133258442",NA,NA,4
"8234","7:133606151|133606349",NA,NA,3
"8235","7:134078416|134078599",NA,2,NA
"8236","7:134403229|134403387",NA,NA,6
"8237","7:134640970|134641145",2,NA,NA
"8238","7:134760529|134760879",NA,NA,3
"8239","7:13485945|13486113",NA,2,NA
"8240","7:134863294|134863482",NA,NA,3
"8241","7:135193230|135193672",NA,6,NA
"8242","7:135259768|135260092",NA,NA,2
"8243","7:135799498|135799658",NA,2,NA
"8244","7:13595419|13595605",NA,NA,4
"8245","7:136360213|136360407",2,NA,NA
"8246","7:1370615|1370852",NA,NA,3
"8247","7:137289520|137289679",NA,NA,2
"8248","7:137320942|137321101",NA,NA,2
"8249","7:137778302|137778517",NA,3,NA
"8250","7:137903958|137908436",NA,2,NA
"8251","7:138096743|138096926",NA,NA,2
"8252","7:1384197|1385167",NA,NA,2
"8253","7:138798883|138799092",NA,NA,2
"8254","7:139065218|139065516",NA,NA,3
"8255","7:139301333|139301566",NA,3,NA
"8256","7:139382581|139382835",NA,NA,3
"8257","7:140355667|140358785",NA,6,NA
"8258","7:140653384|140653534",6,NA,NA
"8259","7:140702865|140704963",NA,NA,2
"8260","7:141083080|141083353",2,NA,NA
"8261","7:141157336|141157551",NA,4,NA
"8262","7:14128124|14128280",NA,NA,7
"8263","7:141304774|141304950",2,NA,NA
"8264","7:141354803|141354996",NA,NA,2
"8265","7:141511461|141511737",NA,NA,2
"8266","7:141542141|141542318",NA,3,NA
"8267","7:141768544|141768713",NA,NA,2
"8268","7:141845612|141845785",NA,NA,2
"8269","7:142120941|142121114",2,NA,NA
"8270","7:142145169|142145356",NA,3,NA
"8271","7:142281092|142281266",NA,NA,2
"8272","7:142928637|142928801",NA,NA,2
"8273","7:143306828|143307018",NA,NA,2
"8274","7:143318586|143318769",NA,NA,2
"8275","7:143441708|143442567",NA,NA,2
"8276","7:143903881|143904199",2,NA,NA
"8277","7:144062853|144064290",NA,NA,2
"8278","7:145524413|145524577",NA,2,NA
"8279","7:145637830|145638001",NA,2,NA
"8280","7:145920372|145920547",NA,NA,2
"8281","7:146334963|146335153",NA,6,NA
"8282","7:146765734|146765907",NA,NA,2
"8283","7:146936018|146936207",NA,NA,2
"8284","7:147248233|147248397",NA,7,NA
"8285","7:148231143|148231301",NA,NA,4
"8286","7:148721576|148721794",NA,NA,4
"8287","7:149018991|149021147",NA,NA,9
"8288","7:149153944|149154340",NA,17,NA
"8289","7:150922143|150922318",NA,NA,4
"8290","7:151016782|151016937",NA,NA,2
"8291","7:151117094|151118632",NA,8,NA
"8292","7:151198165|151198321",NA,2,NA
"8293","7:151231696|151231866",2,NA,NA
"8294","7:151423975|151424335",NA,3,NA
"8295","7:151424774|151424930",NA,NA,2
"8296","7:151759245|151759395",2,NA,NA
"8297","7:151779169|151779519",NA,NA,4
"8298","7:151863012|151863200",2,NA,NA
"8299","7:151994091|151994345",2,NA,NA
"8300","7:152309965|152315338",NA,3,NA
"8301","7:153064476|153064639",2,NA,NA
"8302","7:153385815|153385992",NA,5,NA
"8303","7:153473315|153473542",2,NA,NA
"8304","7:153582336|153582549",NA,3,NA
"8305","7:153912193|153912350",NA,NA,3
"8306","7:154436305|154436460",2,NA,NA
"8307","7:154579966|154580121",NA,NA,4
"8308","7:154778779|154779079",2,NA,NA
"8309","7:154999845|155000004",3,NA,NA
"8310","7:155232684|155233039",NA,NA,4
"8311","7:155245144|155245297",NA,NA,4
"8312","7:155277003|155277217",2,NA,NA
"8313","7:155883342|155883493",NA,2,NA
"8314","7:155917005|155917173",NA,NA,2
"8315","7:155972320|155972476",NA,NA,2
"8316","7:156070704|156070895",2,NA,NA
"8317","7:156156000|156156186",NA,2,NA
"8318","7:156239871|156240049",NA,3,NA
"8319","7:156331876|156332037",3,NA,NA
"8320","7:156449579|156449737",5,NA,NA
"8321","7:156516782|156516946",NA,NA,2
"8322","7:156600600|156600771",NA,4,NA
"8323","7:156606952|156607129",NA,NA,2
"8324","7:156826604|156836885",NA,7,NA
"8325","7:156936527|156938788",NA,NA,2
"8326","7:157272628|157272953",NA,NA,2
"8327","7:157440109|157440295",NA,2,NA
"8328","7:157506509|157506684",NA,NA,4
"8329","7:157723382|157723592",2,NA,3
"8330","7:157788942|157789109",NA,NA,2
"8331","7:157822914|157823068",NA,NA,2
"8332","7:157881074|157881242",NA,NA,2
"8333","7:157951754|157951939",NA,NA,7
"8334","7:157993404|157993713",NA,NA,3
"8335","7:158044533|158044739",NA,5,NA
"8336","7:158150515|158150880",NA,NA,3
"8337","7:158151115|158151479",2,NA,NA
"8338","7:15817125|15817297",2,NA,NA
"8339","7:158706335|158706494",2,NA,NA
"8340","7:158756050|158756387",NA,4,NA
"8341","7:158759485|158764853",NA,8,NA
"8342","7:158781758|158781928",2,NA,NA
"8343","7:159042987|159043139",NA,NA,2
"8344","7:159059977|159060127",NA,NA,2
"8345","7:159059994|159060144",NA,NA,2
"8346","7:159060083|159060234",NA,NA,2
"8347","7:159088345|159088515",2,NA,NA
"8348","7:159107182|159107340",NA,NA,2
"8349","7:159114285|159114470",2,NA,NA
"8350","7:159146114|159146317",2,NA,NA
"8351","7:16036745|16036924",NA,NA,3
"8352","7:16681300|16689906",NA,2,3
"8353","7:16856198|16856375",NA,NA,3
"8354","7:16914479|16914635",4,NA,NA
"8355","7:1716666|1716995",NA,4,NA
"8356","7:1737153|1737327",2,NA,NA
"8357","7:18067385|18067561",NA,NA,2
"8358","7:1855407|1855578",NA,2,NA
"8359","7:191003|191162",NA,NA,2
"8360","7:19171497|19171647",NA,2,NA
