"gene_id","new_gene_name","identity","evalue","bitscore","ref_species","ref_gene_id","original_name"
"ENSMFUG00032008800244","CPED1",92.308,3.3e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.3e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.3e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.33e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.33e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.33e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.33e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.52e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.52e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.52e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008800244","CPED1",92.308,3.52e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_468_5d846b90"
"ENSMFUG00032008900244","CPED1",92.308,2.49e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,2.49e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,2.49e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,2.49e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,2.96e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,2.96e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,2.96e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,2.96e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.3e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.3e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.3e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.3e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.33e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.33e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.33e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.33e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.52e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.52e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.52e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032008900244","CPED1",92.308,3.52e-36,155,"mma","ENSMMUG00000002435.4","novel_gene_507_5d769ab4"
"ENSMFUG00032009200094","UNKNOWN",51.667,7.99e-30,123,"mma","ENSMMUG00000064069.1","novel_gene_2776_5d71f2e7"
"ENSMFUG00032009200094","UNKNOWN",51.667,7.99e-30,123,"mma","ENSMMUG00000064069.1","novel_gene_2776_5d71f2e7"
"ENSMFUG00032009200094","UNKNOWN",51.667,7.99e-30,123,"mma","ENSMMUG00000064069.1","novel_gene_2776_5d71f2e7"
"ENSMFUG00032009700054","UNKNOWN",52.155,0,729,"mma","ENSMMUG00000059397.1","novel_gene_2777_5d71f2e7"
"ENSMFUG00032012600044","Zfp277",56.075,1.84e-28,110,"mmu","ENSMUSG00000055917.16","novel_gene_2771_5d71f2e7"
"ENSMFUG00032014000094","UNKNOWN",79.012,8.44e-37,135,"mma","ENSMMUG00000061442.1","novel_gene_2756_5d71f2e7"
"ENSMFUG00032014100084","UNKNOWN",58.621,2.72e-40,143,"mma","ENSMMUG00000062519.1","novel_gene_2757_5d71f2e7"
"ENSMFUG00032014700244","HECW1",60.041,9.46e-120,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",60.041,9.46e-120,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",60.041,9.46e-120,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",60.041,9.46e-120,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",60.041,9.46e-120,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",60.041,9.46e-120,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014700244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_2681_5d71f2e7"
"ENSMFUG00032014800244","HECW1",60.041,9.38e-120,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",60.041,9.38e-120,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",60.041,9.38e-120,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",60.041,9.38e-120,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",60.041,9.38e-120,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",60.041,9.38e-120,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00032014800244","HECW1",61.783,1.22e-119,425,"hsa","ENSG00000002746.15","novel_gene_471_5d846b90"
"ENSMFUG00033001500094","UNKNOWN",57.798,3.29e-36,132,"mma","ENSMMUG00000053069.1","novel_gene_2824_5d71f2e7"
"ENSMFUG00033001500094","UNKNOWN",56.881,3.3e-36,132,"mma","ENSMMUG00000054580.1","novel_gene_2824_5d71f2e7"
"ENSMFUG00033001700244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_2781_5d71f2e7"
"ENSMFUG00033001700244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_2781_5d71f2e7"
"ENSMFUG00033001700244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_2781_5d71f2e7"
"ENSMFUG00033001700244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_2781_5d71f2e7"
"ENSMFUG00033001700244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_2781_5d71f2e7"
"ENSMFUG00033001700244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_2781_5d71f2e7"
"ENSMFUG00033001800244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_491_5d846b90"
"ENSMFUG00033001800244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_491_5d846b90"
"ENSMFUG00033001800244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_491_5d846b90"
"ENSMFUG00033001800244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_491_5d846b90"
"ENSMFUG00033001800244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_491_5d846b90"
"ENSMFUG00033001800244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_491_5d846b90"
"ENSMFUG00033001900244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_520_5d769ab4"
"ENSMFUG00033001900244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_520_5d769ab4"
"ENSMFUG00033001900244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_520_5d769ab4"
"ENSMFUG00033001900244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_520_5d769ab4"
"ENSMFUG00033001900244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_520_5d769ab4"
"ENSMFUG00033001900244","Lrfn5",98.918,0,954,"mmu","ENSMUSG00000035653.17","novel_gene_520_5d769ab4"
"ENSMFUG00033006300094","UNKNOWN",53.237,6.21e-48,166,"mma","ENSMMUG00000060655.1","novel_gene_2789_5d71f2e7"
"ENSMFUG00033006300094","UNKNOWN",53.957,1.54e-47,166,"mma","ENSMMUG00000057276.1","novel_gene_2789_5d71f2e7"
"ENSMFUG00033006500094","UNKNOWN",58.667,9.79e-23,92.8,"mma","ENSMMUG00000062510.1","novel_gene_2828_5d71f2e7"
"ENSMFUG00033006800094","UNKNOWN",51.429,9.03e-17,75.1,"mma","ENSMMUG00000058483.1","novel_gene_2791_5d71f2e7"
"ENSMFUG00033008700044","UNKNOWN",58.163,1.04e-30,107,"mma","ENSMMUG00000060170.1","novel_gene_2798_5d71f2e7"
"ENSMFUG00033009901053","UNKNOWN",59.596,1.07e-33,115,"mma","ENSMMUG00000060170.1","novel_gene_2831_5d71f2e7"
"ENSMFUG00033011200174","UNKNOWN",52.128,1.03e-64,203,"mma","ENSMMUG00000056683.1","novel_gene_2807_5d71f2e7"
"ENSMFUG00033016000164","UNKNOWN",55.856,2.3e-33,119,"mma","ENSMMUG00000056683.1","novel_gene_2822_5d71f2e7"
"ENSMFUG00034001000004","UNKNOWN",61.236,9.55e-76,241,"mma","ENSMMUG00000064308.1","novel_gene_2801_5d71f2e7"
"ENSMFUG00034001600244","PARD3",94.912,0,2554,"hsa","ENSG00000148498.17","novel_gene_2885_5d71f2e7"
"ENSMFUG00034001800244","PARD3",94.912,0,2554,"hsa","ENSG00000148498.17","novel_gene_537_5d769ab4"
"ENSMFUG00034003100084","UNKNOWN",63.725,3.09e-38,138,"mma","ENSMMUG00000058640.1","novel_gene_2874_5d71f2e7"
"ENSMFUG00034006000054","UNKNOWN",59.184,7.78e-34,115,"mma","ENSMMUG00000060170.1","novel_gene_2796_5d71f2e7"
"ENSMFUG00034006700174","UNKNOWN",51.261,3.76e-36,129,"mma","ENSMMUG00000049561.1","novel_gene_2837_5d71f2e7"
"ENSMFUG00034007700034","UNKNOWN",55.102,1.48e-27,99.4,"mma","ENSMMUG00000060170.1","novel_gene_2840_5d71f2e7"
"ENSMFUG00034008200094","UNKNOWN",60.55,2.44e-40,143,"mma","ENSMMUG00000059598.1","novel_gene_2895_5d71f2e7"
"ENSMFUG00034008200094","UNKNOWN",60.55,4.45e-40,143,"mma","ENSMMUG00000058028.1","novel_gene_2895_5d71f2e7"
"ENSMFUG00035000300244","SPOCK1",97.333,2.23e-43,167,"mma","ENSMMUG00000001344.4","novel_gene_495_5d846b90"
"ENSMFUG00035000300244","SPOCK1",97.333,2.23e-43,167,"mma","ENSMMUG00000001344.4","novel_gene_495_5d846b90"
"ENSMFUG00035000400244","SPOCK1",97.333,2.23e-43,167,"mma","ENSMMUG00000001344.4","novel_gene_523_5d769ab4"
"ENSMFUG00035000400244","SPOCK1",97.333,2.23e-43,167,"mma","ENSMMUG00000001344.4","novel_gene_523_5d769ab4"
"ENSMFUG00035002900244","CTNNA1",99.338,0,1845,"hsa","ENSG00000044115.21","novel_gene_505_5d846b90"
"ENSMFUG00035002900244","CTNNA1",99.338,0,1845,"hsa","ENSG00000044115.21","novel_gene_505_5d846b90"
"ENSMFUG00035002900244","CTNNA1",99.338,0,1845,"hsa","ENSG00000044115.21","novel_gene_505_5d846b90"
"ENSMFUG00035009900234","PCDHGA10",84.337,6.04e-43,150,"hsa","ENSG00000253846.3","novel_gene_2881_5d71f2e7"
"ENSMFUG00035014300244","PPP2R2B",90,1.2e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014300244","PPP2R2B",90,1.2e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014300244","Ppp2r2b",90,1.36e-32,134,"mmu","ENSMUSG00000024500.21","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014300244","Ppp2r2b",90,1.36e-32,134,"mmu","ENSMUSG00000024500.21","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014300244","Ppp2r2b",90,1.36e-32,134,"mmu","ENSMUSG00000024500.21","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014300244","Ppp2r2b",90,1.36e-32,134,"mmu","ENSMUSG00000024500.21","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014300244","PPP2R2B",90,1.36e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014300244","PPP2R2B",90,1.36e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014300244","PPP2R2B",90,1.36e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014300244","PPP2R2B",90,1.36e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_2818_5d71f2e7"
"ENSMFUG00035014500244","PPP2R2B",90,1.2e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_527_5d769ab4"
"ENSMFUG00035014500244","PPP2R2B",90,1.2e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_527_5d769ab4"
"ENSMFUG00035014500244","Ppp2r2b",90,1.36e-32,134,"mmu","ENSMUSG00000024500.21","novel_gene_527_5d769ab4"
"ENSMFUG00035014500244","Ppp2r2b",90,1.36e-32,134,"mmu","ENSMUSG00000024500.21","novel_gene_527_5d769ab4"
"ENSMFUG00035014500244","Ppp2r2b",90,1.36e-32,134,"mmu","ENSMUSG00000024500.21","novel_gene_527_5d769ab4"
"ENSMFUG00035014500244","Ppp2r2b",90,1.36e-32,134,"mmu","ENSMUSG00000024500.21","novel_gene_527_5d769ab4"
"ENSMFUG00035014500244","PPP2R2B",90,1.36e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_527_5d769ab4"
"ENSMFUG00035014500244","PPP2R2B",90,1.36e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_527_5d769ab4"
"ENSMFUG00035014500244","PPP2R2B",90,1.36e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_527_5d769ab4"
"ENSMFUG00035014500244","PPP2R2B",90,1.36e-32,134,"mma","ENSMMUG00000020465.4","novel_gene_527_5d769ab4"
"ENSMFUG00035021600144","UNKNOWN",54.717,8.04e-30,114,"mma","ENSMMUG00000053179.1","novel_gene_2958_5d71f2e7"
"ENSMFUG00035025500144","UNKNOWN",51.2,3.03e-82,266,"mma","ENSMMUG00000064656.1","novel_gene_3001_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026500244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_2827_5d71f2e7"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026600244","ANK2",59.831,0,2170,"hsa","ENSG00000145362.21","novel_gene_502_5d846b90"
"ENSMFUG00035026900174","UNKNOWN",55,1.81e-50,164,"mma","ENSMMUG00000056683.1","novel_gene_2843_5d71f2e7_novel_gene_3058_5d71f2e7"
"ENSMFUG00036019300244","RGS7",98.952,0,994,"hsa","ENSG00000182901.18","novel_gene_504_5d846b90"
"ENSMFUG00036019300244","RGS7",98.952,0,994,"hsa","ENSG00000182901.18","novel_gene_504_5d846b90"
"ENSMFUG00036019400244","RGS7",98.952,0,994,"hsa","ENSG00000182901.18","novel_gene_530_5d769ab4"
"ENSMFUG00036019400244","RGS7",98.952,0,994,"hsa","ENSG00000182901.18","novel_gene_530_5d769ab4"
"ENSMFUG00036023500214","DISC1",65.416,0,974,"hsa","ENSG00000162946.24","novel_gene_2845_5d71f2e7"
"ENSMFUG00036023500214","DISC1",65.416,0,974,"hsa","ENSG00000162946.24","novel_gene_2845_5d71f2e7"
"ENSMFUG00036023500214","DISC1",65.416,0,974,"hsa","ENSG00000162946.24","novel_gene_2845_5d71f2e7"
