"gene_id","new_gene_name","identity","evalue","bitscore","ref_species","ref_gene_id","original_name"
"ENSMPIG00016031300244","RPS24",97.71,1.53e-89,258,"hsa","ENSG00000138326.21","novel_gene_1150_627a1eab"
"ENSMPIG00016031500174","UNKNOWN",55.263,2.24e-69,221,"mma","ENSMMUG00000057223.1","novel_gene_1158_627a1eab"
"ENSMPIG00016032200244","EHBP1",93.831,0,2234,"mma","ENSMMUG00000016668.4","novel_gene_1700_627a1eab"
"ENSMPIG00016032200244","EHBP1",93.831,0,2234,"mma","ENSMMUG00000016668.4","novel_gene_1700_627a1eab"
"ENSMPIG00016032200244","EHBP1",93.831,0,2234,"mma","ENSMMUG00000016668.4","novel_gene_1700_627a1eab"
"ENSMPIG00016032200244","EHBP1",93.831,0,2234,"mma","ENSMMUG00000016668.4","novel_gene_1700_627a1eab"
"ENSMPIG00016032300244","EHBP1",93.831,0,2234,"mma","ENSMMUG00000016668.4","novel_gene_368_62831269"
"ENSMPIG00016032300244","EHBP1",93.831,0,2234,"mma","ENSMMUG00000016668.4","novel_gene_368_62831269"
"ENSMPIG00016032300244","EHBP1",93.831,0,2234,"mma","ENSMMUG00000016668.4","novel_gene_368_62831269"
"ENSMPIG00016032300244","EHBP1",93.831,0,2234,"mma","ENSMMUG00000016668.4","novel_gene_368_62831269"
"ENSMPIG00016032500244","UBE2V1",95.294,2.28e-53,164,"hsa","ENSG00000244687.13","novel_gene_1178_627a1eab"
"ENSMPIG00016032500244","UBE2V1",95.294,6.4e-53,164,"mma","ENSMMUG00000012228.4","novel_gene_1178_627a1eab"
"ENSMPIG00016032500244","UBE2V1",95.294,6.4e-53,164,"hsa","ENSG00000244687.13","novel_gene_1178_627a1eab"
"ENSMPIG00016036900234","Snrnp27",66.265,1.95e-22,95.9,"mmu","ENSMUSG00000001158.14","novel_gene_1719_627a1eab"
"ENSMPIG00016036900234","Snrnp27",66.265,1.95e-22,95.9,"mmu","ENSMUSG00000001158.14","novel_gene_1719_627a1eab"
"ENSMPIG00016036900234","SNRNP27",66.265,1.95e-22,95.9,"mma","ENSMMUG00000010224.4","novel_gene_1719_627a1eab"
"ENSMPIG00016036900234","SNRNP27",66.265,1.95e-22,95.9,"mma","ENSMMUG00000010224.4","novel_gene_1719_627a1eab"
"ENSMPIG00016036900234","SNRNP27",66.265,1.95e-22,95.9,"hsa","ENSG00000124380.11","novel_gene_1719_627a1eab"
"ENSMPIG00016036900234","SNRNP27",66.265,1.95e-22,95.9,"hsa","ENSG00000124380.11","novel_gene_1719_627a1eab"
"ENSMPIG00016036900234","SNRNP27",66.265,1.95e-22,95.9,"hsa","ENSG00000124380.11","novel_gene_1719_627a1eab"
"ENSMPIG00016036900234","SNRNP27",66.265,1.95e-22,95.9,"hsa","ENSG00000124380.11","novel_gene_1719_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,1.41e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,1.41e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,1.41e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,1.41e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,1.41e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.11e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.11e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.11e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.11e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.11e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.13e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.13e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.13e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.13e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.13e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.16e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.16e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.16e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.16e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.16e-35,150,"mma","ENSMMUG00000046512.2","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.21e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.21e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.21e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.21e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016039900244","EXOC6B",100,2.21e-35,150,"hsa","ENSG00000144036.16","novel_gene_262_627a1eab"
"ENSMPIG00016046300244","CTNNA2",99.685,0,1956,"mma","ENSMMUG00000000293.4","novel_gene_1744_627a1eab"
"ENSMPIG00016046300244","CTNNA2",99.685,0,1956,"mma","ENSMMUG00000000293.4","novel_gene_1744_627a1eab"
"ENSMPIG00016046300244","CTNNA2",99.685,0,1956,"mma","ENSMMUG00000000293.4","novel_gene_1744_627a1eab"
"ENSMPIG00016046300244","CTNNA2",99.685,0,1956,"hsa","ENSG00000066032.19","novel_gene_1744_627a1eab"
"ENSMPIG00016046300244","CTNNA2",99.685,0,1956,"hsa","ENSG00000066032.19","novel_gene_1744_627a1eab"
"ENSMPIG00016046300244","CTNNA2",99.685,0,1956,"hsa","ENSG00000066032.19","novel_gene_1744_627a1eab"
"ENSMPIG00016046400244","CTNNA2",99.685,0,1956,"mma","ENSMMUG00000000293.4","novel_gene_373_62831269"
"ENSMPIG00016046400244","CTNNA2",99.685,0,1956,"mma","ENSMMUG00000000293.4","novel_gene_373_62831269"
"ENSMPIG00016046400244","CTNNA2",99.685,0,1956,"mma","ENSMMUG00000000293.4","novel_gene_373_62831269"
"ENSMPIG00016046400244","CTNNA2",99.685,0,1956,"hsa","ENSG00000066032.19","novel_gene_373_62831269"
"ENSMPIG00016046400244","CTNNA2",99.685,0,1956,"hsa","ENSG00000066032.19","novel_gene_373_62831269"
"ENSMPIG00016046400244","CTNNA2",99.685,0,1956,"hsa","ENSG00000066032.19","novel_gene_373_62831269"
"ENSMPIG00016047200244","DNAH6",90.566,0,4046,"mma","ENSMMUG00000019116.4","novel_gene_1746_627a1eab"
"ENSMPIG00017001400244","GRM5",95.559,0,2383,"hsa","ENSG00000168959.15","novel_gene_3_627a1eab"
"ENSMPIG00017001400244","GRM5",95.559,0,2383,"hsa","ENSG00000168959.15","novel_gene_3_627a1eab"
"ENSMPIG00017001400244","GRM5",95.559,0,2383,"hsa","ENSG00000168959.15","novel_gene_3_627a1eab"
"ENSMPIG00017002500034","UNKNOWN",58.163,2.87e-31,109,"mma","ENSMMUG00000060170.1","novel_gene_499_627a1eab"
"ENSMPIG00017003700174","UNKNOWN",51.562,1.59e-67,211,"mma","ENSMMUG00000056683.1","novel_gene_533_627a1eab"
"ENSMPIG00017003700174","UNKNOWN",54.301,4.88e-67,211,"mma","ENSMMUG00000057223.1","novel_gene_533_627a1eab"
"ENSMPIG00017003700174","UNKNOWN",54.839,4.93e-67,211,"mma","ENSMMUG00000064366.1","novel_gene_533_627a1eab"
"ENSMPIG00017003700174","UNKNOWN",54.839,5.32e-67,211,"mma","ENSMMUG00000049561.1","novel_gene_533_627a1eab"
"ENSMPIG00017005000244","TENM4",95.941,0,5812,"mma","ENSMMUG00000042218.2","novel_gene_13_62831269"
"ENSMPIG00017005108243","TENM4",95.941,0,5812,"mma","ENSMMUG00000042218.2","novel_gene_33_627a1eab"
"ENSMPIG00017007800244","UVRAG",98.246,2.13e-26,118,"hsa","ENSG00000198382.9","novel_gene_1915_627a1eab"
"ENSMPIG00017007800244","UVRAG",98.246,3.09e-26,118,"hsa","ENSG00000198382.9","novel_gene_1915_627a1eab"
"ENSMPIG00017007800244","UVRAG",94.444,3.58e-26,118,"hsa","ENSG00000198382.9","novel_gene_1915_627a1eab"
"ENSMPIG00017007800244","UVRAG",94.444,3.58e-26,118,"hsa","ENSG00000198382.9","novel_gene_1915_627a1eab"
"ENSMPIG00017007800244","UVRAG",98.246,3.31e-26,118,"mma","ENSMMUG00000000187.4","novel_gene_1915_627a1eab"
"ENSMPIG00017007800244","Uvrag",98.246,3.86e-26,118,"mmu","ENSMUSG00000035354.10","novel_gene_1915_627a1eab"
"ENSMPIG00017035300244","SBF2",87.059,7.19e-39,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,7.19e-39,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,7.19e-39,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,7.19e-39,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,7.19e-39,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,7.19e-39,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,1.28e-38,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,1.28e-38,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,1.28e-38,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,1.28e-38,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,1.28e-38,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017035300244","SBF2",87.059,1.28e-38,165,"hsa","ENSG00000133812.18","novel_gene_425_62831269"
"ENSMPIG00017038101243","Ftl1",74.176,2.07e-94,275,"mmu","ENSMUSG00000050708.17","novel_gene_1047_627a1eab"
"ENSMPIG00017038101243","Ftl1-ps1",74.176,2.07e-94,275,"mmu","ENSMUSG00000062382.10","novel_gene_1047_627a1eab"
"ENSMPIG00017039400244","SOX6",100,3.13e-35,148,"hsa","ENSG00000110693.19","novel_gene_1964_627a1eab"
"ENSMPIG00017039400244","SOX6",100,3.13e-35,148,"hsa","ENSG00000110693.19","novel_gene_1964_627a1eab"
"ENSMPIG00017039400244","SOX6",100,3.41e-35,148,"hsa","ENSG00000110693.19","novel_gene_1964_627a1eab"
"ENSMPIG00017043700244","NAV2",94.936,0,4399,"hsa","ENSG00000166833.23","novel_gene_178_627a1eab"
"ENSMPIG00017043800244","NAV2",94.936,0,4399,"hsa","ENSG00000166833.23","novel_gene_72_62831269"
"ENSMPIG00017044600244","NELL1",94.568,0,1588,"hsa","ENSG00000165973.19","novel_gene_74_62831269"
"ENSMPIG00017045500244","ANO3",92.457,0,1861,"mma","ENSMMUG00000012924.4","novel_gene_78_62831269"
"ENSMPIG00017045500244","ANO3",92.457,0,1861,"hsa","ENSG00000134343.14","novel_gene_78_62831269"
"ENSMPIG00017047000084","DCDC1",62.025,7.8e-22,106,"hsa","ENSG00000170959.15","novel_gene_1981_627a1eab"
"ENSMPIG00017047000084","DCDC1",62.025,7.8e-22,106,"hsa","ENSG00000170959.15","novel_gene_1981_627a1eab"
"ENSMPIG00017047000084","DCDC1",62.025,1.34e-21,106,"hsa","ENSG00000170959.15","novel_gene_1981_627a1eab"
"ENSMPIG00017047000084","DCDC1",62.025,1.34e-21,106,"hsa","ENSG00000170959.15","novel_gene_1981_627a1eab"
"ENSMPIG00017047000084","DCDC1",62.025,1.36e-21,106,"hsa","ENSG00000170959.15","novel_gene_1981_627a1eab"
"ENSMPIG00017047000084","DCDC1",62.025,1.36e-21,106,"hsa","ENSG00000170959.15","novel_gene_1981_627a1eab"
"ENSMPIG00017047101083","DCDC1",62.025,7.8e-22,106,"hsa","ENSG00000170959.15","novel_gene_430_62831269"
"ENSMPIG00017047101083","DCDC1",62.025,7.8e-22,106,"hsa","ENSG00000170959.15","novel_gene_430_62831269"
"ENSMPIG00017047101083","DCDC1",62.025,1.34e-21,106,"hsa","ENSG00000170959.15","novel_gene_430_62831269"
"ENSMPIG00017047101083","DCDC1",62.025,1.34e-21,106,"hsa","ENSG00000170959.15","novel_gene_430_62831269"
"ENSMPIG00017047101083","DCDC1",62.025,1.36e-21,106,"hsa","ENSG00000170959.15","novel_gene_430_62831269"
"ENSMPIG00017047101083","DCDC1",62.025,1.36e-21,106,"hsa","ENSG00000170959.15","novel_gene_430_62831269"
"ENSMPIG00017067300104","UNKNOWN",67.76,2.49e-88,276,"mma","ENSMMUG00000060115.1","novel_gene_1367_627a1eab"
"ENSMPIG00018000600044","Zfp277",51.402,2.68e-26,103,"mmu","ENSMUSG00000055917.16","novel_gene_1534_627a1eab"
"ENSMPIG00018008700244","STAU2",88.322,0,1080,"mma","ENSMMUG00000021588.4","novel_gene_140_62831269"
"ENSMPIG00018009800244","EYA1",97.746,0,1251,"mma","ENSMMUG00000007576.4","novel_gene_358_627a1eab"
"ENSMPIG00018011100244","PREX2",94.444,5.31e-33,144,"mma","ENSMMUG00000016023.4","novel_gene_38_62831269"
"ENSMPIG00018011100244","PREX2",94.444,5.31e-33,144,"mma","ENSMMUG00000016023.4","novel_gene_38_62831269"
"ENSMPIG00018011100244","PREX2",94.444,5.47e-33,144,"hsa","ENSG00000046889.19","novel_gene_38_62831269"
"ENSMPIG00018011100244","PREX2",94.444,5.47e-33,144,"hsa","ENSG00000046889.19","novel_gene_38_62831269"
"ENSMPIG00018011100244","PREX2",94.444,5.52e-33,144,"mma","ENSMMUG00000016023.4","novel_gene_38_62831269"
"ENSMPIG00018011100244","PREX2",94.444,5.52e-33,144,"mma","ENSMMUG00000016023.4","novel_gene_38_62831269"
"ENSMPIG00018011100244","PREX2",94.444,5.71e-33,144,"mma","ENSMMUG00000016023.4","novel_gene_38_62831269"
"ENSMPIG00018011100244","PREX2",94.444,5.71e-33,144,"mma","ENSMMUG00000016023.4","novel_gene_38_62831269"
"ENSMPIG00018019600244","SAMD12",96.774,1.09e-104,307,"hsa","ENSG00000177570.15","novel_gene_406_627a1eab"
"ENSMPIG00018020700244","CSMD3",97.815,0,7514,"mma","ENSMMUG00000007342.4","novel_gene_156_62831269"
"ENSMPIG00018023100244","OXR1",73.359,4.59e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,4.59e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,4.59e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,4.59e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,4.59e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,4.59e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,4.59e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,6.61e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,6.61e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,6.61e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,6.61e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,6.61e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,6.61e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,6.61e-102,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,1.12e-101,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,1.12e-101,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,1.12e-101,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,1.12e-101,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,1.12e-101,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,1.12e-101,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023100244","OXR1",73.359,1.12e-101,352,"mma","ENSMMUG00000017845.4","novel_gene_61_62831269"
"ENSMPIG00018023300244","ZFPM2",86.667,0,1677,"mma","ENSMMUG00000007721.4","novel_gene_160_627a1eab"
"ENSMPIG00018023400244","ZFPM2",86.667,0,1677,"mma","ENSMMUG00000007721.4","novel_gene_65_62831269"
"ENSMPIG00018023900244","Rims2",92.903,4.37e-162,552,"mmu","ENSMUSG00000037386.17","novel_gene_164_627a1eab"
"ENSMPIG00018023900244","Rims2",92.903,4.37e-162,552,"mmu","ENSMUSG00000037386.17","novel_gene_164_627a1eab"
"ENSMPIG00018023900244","Rims2",92.903,4.37e-162,552,"mmu","ENSMUSG00000037386.17","novel_gene_164_627a1eab"
"ENSMPIG00018023900244","Rims2",92.903,4.37e-162,552,"mmu","ENSMUSG00000037386.17","novel_gene_164_627a1eab"
"ENSMPIG00018023900244","Rims2",92.903,4.37e-162,552,"mmu","ENSMUSG00000037386.17","novel_gene_164_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,1.96e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,1.96e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,1.96e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.1e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.1e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.1e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.13e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.13e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.13e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.17e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.17e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.17e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.18e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.18e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00018026500244","VPS13B",86.087,2.18e-108,396,"mma","ENSMMUG00000022186.4","novel_gene_175_627a1eab"
"ENSMPIG00019020700044","UNKNOWN",59.184,8.18e-33,112,"mma","ENSMMUG00000060170.1","novel_gene_1143_627a1eab"
"ENSMPIG00019032800104","UNKNOWN",64,8.38e-127,380,"mma","ENSMMUG00000060115.1","novel_gene_585_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019034700244","Dnm3",90.789,5.76e-33,145,"mmu","ENSMUSG00000040265.17","novel_gene_594_627a1eab"
"ENSMPIG00019069400084","UNKNOWN",61.111,6.32e-46,160,"mma","ENSMMUG00000049941.1","novel_gene_1820_627a1eab"
"ENSMPIG00020001800244","CSMD1",87.56,0,6556,"mma","ENSMMUG00000023475.4","novel_gene_246_62831269"
"ENSMPIG00020004100244","TENM3",97.524,0,5553,"hsa","ENSG00000218336.9","novel_gene_248_62831269"
"ENSMPIG00020010100244","DLC1",89.237,0,2738,"mma","ENSMMUG00000015144.4","novel_gene_852_627a1eab"
"ENSMPIG00020010100244","DLC1",89.237,0,2738,"mma","ENSMMUG00000015144.4","novel_gene_852_627a1eab"
"ENSMPIG00020010100244","DLC1",89.237,0,2738,"mma","ENSMMUG00000015144.4","novel_gene_852_627a1eab"
"ENSMPIG00020024800244","Myo16",57.24,1.61e-109,395,"mmu","ENSMUSG00000039057.12","novel_gene_301_62831269"
"ENSMPIG00020024800244","Myo16",57.24,1.61e-109,395,"mmu","ENSMUSG00000039057.12","novel_gene_301_62831269"
"ENSMPIG00020024800244","Myo16",57.24,1.61e-109,395,"mmu","ENSMUSG00000039057.12","novel_gene_301_62831269"
"ENSMPIG00020024800244","Myo16",57.24,1.61e-109,395,"mmu","ENSMUSG00000039057.12","novel_gene_301_62831269"
"ENSMPIG00020027000244","PCCA",97.917,1.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,1.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,1.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,1.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,1.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.09e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.09e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.09e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.09e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.09e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.2e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.2e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.2e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.2e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.2e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.44e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.44e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.44e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.44e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.44e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.49e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.49e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.49e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.49e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00020027000244","PCCA",97.917,2.49e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_304_62831269"
"ENSMPIG00021052700244","Prkca",97.173,0,1364,"mmu","ENSMUSG00000050965.15","novel_gene_372_62831269"
"ENSMPIG00021052700244","PRKCA",97.173,0,1364,"mma","ENSMMUG00000018378.4","novel_gene_372_62831269"
"ENSMPIG00021056700244","Tanc2",97.405,0,1295,"mmu","ENSMUSG00000053580.17","novel_gene_435_62831269"
